match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_totalClearance,stat_interceptionWon,captain,stat_aerialWon,stat_shotOffTarget,stat_totalCross,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot,stat_totalOffside
10382097,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,F,10,10,False,37.0,33.0,1.0,,4.0,5.0,30.0,37.0,3.0,,,90.0,60.0,7.6,15.0,1,,9.0,5.0,3.0,4.0,1.0,1.0,,1.0,,2.0,1.0,2.0,2.0,3.0,,,,,,,5.0,,5.0,,,1.0,,,,,,,
10382097,home,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,19,19,True,8.0,6.0,,,1.0,2.0,5.0,7.0,2.0,,,15.0,14.0,6.9,3.0,1,1.0,1.0,3.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,absolute_christostzolis,,,,,,1.0,,,,,,,,,,,,
10382097,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,9.0,6.0,,,6.0,8.0,,1.0,3.0,,,15.0,11.0,6.4,4.0,0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,788238,EUR,854236800,D,4,4,True,4.0,3.0,,,3.0,3.0,,1.0,1.0,,,12.0,9.0,6.9,2.0,0,,1.0,3.0,,,,,,,,2.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
10382097,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,12.0,1.0,6.4,1.0,0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10382097,home,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176,15,,9895,EUR,524966400,M,6,6,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,,,8.0,10.0,6.5,2.0,0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Sam Karssies,,,,,,,,,
10382097,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,,,
10382097,home,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Casper Staring,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,home,FC Twente,Thijs van Leeuwen,thijs-van-leeuwen,T. v. Leeuwen,M,10,175,37,M,1048428,EUR,995155200,F,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,16,16,False,36.0,17.0,28.0,9.0,10.0,16.0,7.0,20.0,15.0,2.0,3.0,90.0,52.0,6.1,19.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,
10382097,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,42.0,35.0,1.0,1.0,23.0,26.0,14.0,20.0,8.0,,,90.0,71.0,7.0,12.0,0,1.0,6.0,7.0,1.0,4.0,3.0,,,,,2.0,,1.0,1.0,2.0,,2.0,4.0,,1.0,,4.0,1.0,2.0,,,2.0,,1.0,,,,,
10382097,away,Vitesse,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,3,3,False,46.0,38.0,3.0,2.0,29.0,33.0,9.0,13.0,3.0,,,90.0,60.0,7.0,8.0,0,,,4.0,,,,,,,2.0,1.0,1.0,,1.0,,,5.0,3.0,,2.0,,,,,Ryan Flamingo,,,,,,,,1.0,
10382097,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,D,20,20,False,56.0,47.0,4.0,2.0,35.0,40.0,12.0,16.0,10.0,,,90.0,73.0,6.6,11.0,1,1.0,2.0,2.0,,2.0,1.0,,1.0,,2.0,,,1.0,,,,7.0,2.0,,1.0,,,,,,,,,,,,,1.0,
10382097,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,False,43.0,39.0,4.0,3.0,27.0,27.0,12.0,16.0,7.0,,,90.0,56.0,6.6,5.0,0,2.0,2.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,28.0,20.0,,,10.0,12.0,11.0,21.0,5.0,,,67.0,48.0,6.5,16.0,1,,4.0,4.0,1.0,1.0,,,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,,5.0,,,,,1.0,,,,,,,
10382097,away,Vitesse,Sondre Tronstad,sondre-tronstad,S. Trondstad,M,6,173,144,M,228374,EUR,809395200,M,8,8,False,48.0,41.0,3.0,1.0,20.0,22.0,21.0,27.0,6.0,,,90.0,61.0,6.5,10.0,1,,6.0,4.0,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10382097,away,Vitesse,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,41.0,36.0,5.0,4.0,20.0,20.0,17.0,23.0,7.0,,,90.0,61.0,6.3,13.0,0,1.0,9.0,7.0,1.0,4.0,1.0,,,,,2.0,1.0,,3.0,1.0,,,,True,1.0,,2.0,3.0,1.0,,,1.0,,,,,,,
10382097,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,33.0,26.0,1.0,,16.0,18.0,10.0,16.0,4.0,,,82.0,52.0,6.3,15.0,1,,5.0,4.0,1.0,3.0,,,,,1.0,1.0,1.0,3.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10382097,away,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,F,42,42,False,16.0,14.0,,,4.0,4.0,10.0,12.0,3.0,,,81.0,28.0,6.3,10.0,0,,5.0,3.0,,5.0,1.0,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,
10382097,away,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,20.0,14.0,,,7.0,9.0,7.0,11.0,4.0,,,81.0,35.0,6.4,14.0,1,,8.0,5.0,2.0,5.0,2.0,,,,,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,1.0
10382097,away,Vitesse,Nikolai Baden Frederiksen,baden-frederiksen-nikolai,N. B. Frederiksen,F,8,180,241,M,935076,EUR,958608000,F,11,11,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,23.0,8.0,6.1,3.0,2,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0
10382097,away,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,9.0,6.0,,,2.0,2.0,4.0,7.0,1.0,,,9.0,14.0,5.9,6.0,0,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
10382097,away,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,3.0,2.0,,,,,2.0,3.0,,,,9.0,5.0,6.6,1.0,1,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,Thomas,Buitink,,,,,,,,
10382097,away,Vitesse,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,True,11.0,8.0,,,3.0,3.0,5.0,8.0,,,,8.0,11.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382097,away,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382097,away,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed,Sankoh,,,,,,,,
