match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_fouls,stat_penaltyWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12499606,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,32.0,29.0,7.0,4.0,0.0,26.0,26.0,3.0,6.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,41.0,6.6,3.0,0.00807319,0,-0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,False,,49.0,43.0,3.0,1.0,0.0,10.0,11.0,38.0,47.0,6.0,,,3.0,,,,,,90.0,77.0,7.4,12.0,1.07223,2,,9.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.2862,3.0,,,,,,,,,,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,87.0,79.0,7.0,3.0,0.0,43.0,46.0,36.0,41.0,6.0,1.0,,2.0,2.0,,,,,90.0,102.0,7.1,8.0,0.0741742,0,,,,4.0,1.0,4.0,,,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,39.0,35.0,3.0,1.0,0.0,25.0,26.0,10.0,13.0,2.0,4.0,,,,,,,,34.0,42.0,6.6,4.0,0.00341643,0,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,False,,53.0,45.0,2.0,1.0,0.0,19.0,21.0,26.0,35.0,6.0,6.0,,2.0,,,,,,81.0,70.0,7.5,14.0,0.523216,0,,3.0,,1.0,2.0,6.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,,68.0,60.0,2.0,2.0,0.0,15.0,16.0,49.0,60.0,3.0,4.0,,1.0,1.0,,,,,90.0,90.0,7.6,15.0,0.516132,2,,8.0,4.0,1.0,,6.0,,,1.0,1.0,0.0674,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,0.3606,,,,,,,,,,
12499606,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,81.0,71.0,2.0,,0.0,21.0,23.0,50.0,59.0,3.0,6.0,,1.0,1.0,,,,,90.0,90.0,7.1,11.0,0.710893,1,,1.0,,2.0,1.0,5.0,,,,,0.0366,1.0,1.0,1.0,,1.0,,,,3.0,,,,,1.0,1.0,,,,,,,,
12499606,home,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,False,,60.0,57.0,2.0,,0.0,24.0,25.0,33.0,35.0,3.0,9.0,,,,,,,,70.0,63.0,7.1,3.0,0.0754619,1,,,,,1.0,1.0,,,,,0.0262,,2.0,2.0,,,,,,1.0,,,1.0,0.0902,,,,,,,,,,
12499606,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,46.0,37.0,2.0,2.0,0.0,7.0,7.0,31.0,47.0,2.0,1.0,,,,,,,,90.0,65.0,7.4,20.0,0.0759287,3,,8.0,1.0,2.0,1.0,3.0,,,2.0,,1.1095,,1.0,1.0,,2.0,,,,1.0,,,2.0,1.4951,1.0,,andrejkramaric,1.0,1.0,,,,,
12499606,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,,20.0,15.0,,,0.0,,,15.0,22.0,3.0,,,1.0,,,,,,81.0,37.0,6.8,12.0,0.0597102,4,,2.0,,3.0,1.0,6.0,,3.0,2.0,1.0,1.0274,1.0,,,1.0,,,,,1.0,,2.0,1.0,,,,ahlozek,1.0,,1.0,,,,
12499606,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,False,,40.0,37.0,3.0,2.0,0.0,8.0,8.0,31.0,37.0,1.0,,,,,,,,,81.0,55.0,7.0,11.0,0.257737,2,,5.0,2.0,3.0,1.0,4.0,,2.0,4.0,,0.5344,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,
12499606,home,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,True,,58.0,53.0,6.0,1.0,0.0,34.0,34.0,19.0,24.0,1.0,6.0,,,,,,,,56.0,62.0,6.6,5.0,0.0076011,0,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,26,26,True,,5.0,1.0,,,0.0,,1.0,1.0,5.0,2.0,,,,,,,,,20.0,12.0,6.8,6.0,0.00018454,3,,1.0,,1.0,2.0,2.0,,1.0,,,0.3569,,,,,1.0,,,,,,1.0,2.0,1.6202,,,,1.0,,,,,,
12499606,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,,9.0,7.0,,,0.0,5.0,5.0,5.0,9.0,,2.0,,,,,,,,9.0,18.0,6.5,5.0,0.0316472,0,,5.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499606,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,True,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,9.0,3.0,6.5,,0.032122,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
