match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_challengeLost,stat_wonContest,stat_wasFouled,stat_bigChanceCreated,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals
14025144,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,False,40.0,21.0,31.0,12.0,0.0,10.0,12.0,11.0,28.0,1.0,1.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,90.0,50.0,5.9,19.0,0.00591262,95.537291973551,11.0,60.69,17.535,0.0607,0,-0.6174,0.15,0.02,-0.4,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025144,home,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,15,15,False,38.0,32.0,5.0,1.0,0.0,22.0,24.0,10.0,14.0,4.0,3.0,8.0,7.0,1.0,5.0,,,,,,,,81.0,48.0,6.5,8.0,0.00281073,28.120923011533,6.0,10.395,7.77,,0,,0.06,0.02,-0.01,,1.0,1.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14025144,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,57.0,50.0,7.0,3.0,0.0,43.0,46.0,7.0,11.0,1.0,,3.0,1.0,2.0,6.0,,,,,,,,90.0,69.0,6.5,10.0,0.0370742,200.30202258187,30.0,108.255,15.015,,1,,0.24,0.12,-0.13,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,0.0763,1.0,-0.04,,,,,,,,,,,,,,
14025144,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,62.0,56.0,3.0,2.0,0.0,42.0,45.0,14.0,17.0,,3.0,2.0,7.0,4.0,5.0,,,,,,,,90.0,78.0,7.0,7.0,0.0125072,235.3500983435,27.0,127.995,17.115,,0,,0.1,0.11,-0.17,,1.0,2.0,,,,1.0,,,,,,3.0,,,,True,1.0,2.0,2.0,,,,,,,,,,
14025144,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,21.0,11.0,,,0.0,6.0,8.0,5.0,13.0,1.0,3.0,3.0,5.0,1.0,2.0,,,,,,,,81.0,42.0,7.3,17.0,0.414323,28.911891329616,5.0,10.185,5.25,,0,,0.43,0.01,-0.07,,5.0,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,2.0,,,1.0,3.0,,,,,,,,
14025144,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,39.0,37.0,3.0,2.0,0.0,23.0,23.0,14.0,16.0,2.0,,6.0,4.0,,5.0,,,,,,,,90.0,54.0,6.8,9.0,0.0444507,74.231802913882,11.0,36.225,13.545,,0,,0.19,0.14,0.14,,5.0,1.0,1.0,2.0,1.0,2.0,André,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,Andre7,,,,,,,
14025144,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,39.0,32.0,2.0,1.0,0.0,15.0,19.0,17.0,20.0,,1.0,5.0,5.0,,7.0,,,,,,,,85.0,53.0,6.4,13.0,0.00558253,174.14844719578,23.0,49.665,24.255,,0,,-0.08,0.11,-0.14,,,1.0,,2.0,2.0,2.0,,,,3.0,,1.0,,,,,,1.0,1.0,,3.0,joaogomes.01,,,,,,,
14025144,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,951,M,1031283,EUR,1019520000,M,6,6,False,33.0,25.0,3.0,2.0,0.0,9.0,12.0,16.0,21.0,,2.0,1.0,5.0,4.0,1.0,,,,,,,,90.0,55.0,6.9,15.0,0.0136287,164.690670184,13.0,95.025,30.345,,0,,0.02,0.16,0.14,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,,,1.0,1.0,,3.0,,,,,,,,
14025144,home,Wolverhampton,Jhon Arias,jhon-arias,J. Arias,M,11,170,30226,M,844096,EUR,874800000,F,10,10,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,1.0,,7.0,7.0,,5.0,,,,,,,,81.0,37.0,6.6,9.0,0.00315454,133.18744816506,14.0,66.045,33.705,,1,,-0.05,0.1,0.21,,,3.0,1.0,2.0,2.0,1.0,,,,2.0,,,0.6965,,-0.6,,1.0,1.0,4.0,,2.0,jhonariasa,1.0,1.0,,,,,
14025144,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,14.0,7.0,,,0.0,3.0,4.0,4.0,10.0,3.0,1.0,5.0,3.0,2.0,,,,,,,,,90.0,22.0,6.4,9.0,0.00312226,21.754423856782,4.0,5.25,5.565,,0,,-0.22,0.07,0.17,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,2.0,,,,2.0,,,,
