match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_interceptionWon
10408570,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,30.0,24.0,14.0,8.0,18.0,18.0,6.0,12.0,1.0,1.0,7.0,1.0,2.0,2.0,90.0,38.0,7.5,6.0,0.0,0.0,0.00138004,1.0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408570,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,30.0,28.0,1.0,1.0,11.0,11.0,18.0,21.0,2.0,7.0,5.0,,,,90.0,55.0,6.9,8.0,0.0,0.0,0.0581233,1.0,0,,2.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10408570,home,Espanyol,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,58.0,45.0,10.0,7.0,21.0,23.0,25.0,36.0,6.0,9.0,8.0,,,,90.0,78.0,7.2,16.0,0.0887,0.0,0.412292,,2,,1.0,1.0,8.0,11.0,1.0,,1.0,,1.0,2.0,2.0,,,1.0,1.0,7.0,,,,,,,,,,,,
10408570,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,42.0,38.0,5.0,3.0,26.0,28.0,12.0,14.0,5.0,5.0,8.0,,,,90.0,50.0,7.0,5.0,0.0,0.0,0.00537705,1.0,0,,,,,2.0,,,1.0,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,
10408570,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,38.0,24.0,5.0,1.0,9.0,12.0,16.0,27.0,1.0,3.0,1.0,,,,78.0,55.0,6.9,20.0,0.0444,0.0508,0.0123316,,1,,1.0,1.0,2.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10408570,home,Espanyol,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,14.0,10.0,1.0,,2.0,5.0,8.0,12.0,1.0,4.0,3.0,,,,55.0,31.0,6.5,12.0,0.0,0.0,0.00848101,,0,,3.0,,1.0,4.0,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408570,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,False,21.0,19.0,2.0,1.0,3.0,3.0,17.0,23.0,1.0,3.0,2.0,,,,65.0,36.0,6.7,10.0,0.0908,0.0,0.0858216,1.0,2,,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10408570,home,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,False,27.0,22.0,2.0,2.0,8.0,9.0,14.0,18.0,1.0,3.0,4.0,,,,65.0,39.0,7.1,5.0,0.0,0.0,0.0134679,,0,,,,1.0,9.0,,,4.0,2.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,,
10408570,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,38.0,29.0,8.0,4.0,7.0,7.0,25.0,43.0,,4.0,3.0,,,,90.0,63.0,7.5,23.0,0.1395,0.0,0.310888,3.0,1,,12.0,3.0,,4.0,3.0,3.0,2.0,2.0,1.0,,,,,1.0,,,,,,True,2.0,2.0,,,,,,
10408570,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,15.0,14.0,2.0,2.0,2.0,3.0,12.0,12.0,,1.0,2.0,,,,90.0,29.0,7.1,6.0,0.221,0.1441,0.0245086,,3,,,,1.0,6.0,,2.0,,,4.0,4.0,,,,,1.0,,,2.0,,,1.0,,braithwaite,,,,,
