match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_keyPass,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_wonContest,stat_errorLeadToAShot,stat_outfielderBlock,stat_penaltyConceded
12499671,home,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,7,7,False,9.0,7.0,,,0.0,1.0,1.0,6.0,10.0,2.0,,,,67.0,29.0,7.4,9.0,0.0212294,3,,,,1.0,4.0,,,2.0,0.0799,3.0,7.0,2.0,1.0,1.0,,1.0,0.1966,2.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,True,,,,,0.0,,,,,,,,,30.0,6.0,6.4,1.0,,0,,,,1.0,1.0,,2.0,,,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,23.0,11.0,6.7,1.0,0.01043,2,,,,1.0,1.0,1.0,1.0,1.0,0.1671,1.0,2.0,1.0,,,,,0.1887,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,2.0,,,,23.0,11.0,6.5,5.0,0.00234223,0,,,,,1.0,,,,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,17,17,True,5.0,4.0,,,0.0,,,4.0,5.0,2.0,,,,23.0,11.0,6.9,3.0,0.00378756,0,,,,3.0,5.0,,,2.0,,,1.0,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,13.0,3.0,6.4,1.0,3.189e-05,0,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,home,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,50.0,42.0,14.0,6.0,0.0,39.0,42.0,3.0,8.0,12.0,2.0,1.0,3.0,90.0,62.0,6.7,8.0,0.00103483,0,-0.7451,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,1.0,1.0,1.0,,,,
12499671,away,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,False,59.0,45.0,3.0,,0.0,21.0,26.0,27.0,41.0,5.0,,,,90.0,106.0,6.7,27.0,0.259082,1,,,,,6.0,,3.0,2.0,0.0274,1.0,4.0,1.0,,3.0,2.0,1.0,0.1198,8.0,3.0,,1.0,,,,4.0,,3.0,,,,,yan.couto,,,,1.0,1.0,,
12499671,away,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,114.0,98.0,10.0,6.0,0.0,63.0,70.0,36.0,46.0,5.0,,,,90.0,131.0,7.1,18.0,0.0318844,0,,,,3.0,10.0,,3.0,2.0,,3.0,6.0,,,3.0,2.0,3.0,,2.0,1.0,,,,,,1.0,,2.0,,,,,,,,,2.0,,1.0,
12499671,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,114.0,99.0,16.0,7.0,0.0,68.0,75.0,31.0,39.0,8.0,,,,90.0,128.0,6.6,16.0,0.0262241,0,,,,6.0,9.0,,6.0,1.0,,1.0,4.0,,,2.0,1.0,3.0,,,,,1.0,,,,,1.0,,,,,,nico.schlotterbeck,,,,,,1.0,1.0
12499671,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,35.0,26.0,5.0,1.0,0.0,17.0,24.0,9.0,11.0,5.0,,,,86.0,60.0,7.1,14.0,0.00856496,2,,,,,2.0,,1.0,,0.1227,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.7997,,,,3.0,,,,2.0,1.0,2.0,,,,,,,,,1.0,,,
12499671,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,41.0,38.0,4.0,4.0,0.0,22.0,23.0,16.0,18.0,2.0,,,,76.0,57.0,7.0,8.0,0.0457865,1,,,,2.0,6.0,1.0,2.0,1.0,0.0152,1.0,6.0,,,3.0,2.0,1.0,,,,,,,1.0,True,1.0,3.0,1.0,,,,,emrecan23,,,,,,2.0,
12499671,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,47.0,38.0,10.0,3.0,0.0,24.0,29.0,15.0,19.0,3.0,,,,63.0,57.0,6.2,11.0,0.0254897,0,,,,,2.0,,,1.0,,3.0,4.0,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,pascalgross65,,,,,1.0,1.0,
12499671,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,16.0,8.0,1.0,,0.0,2.0,6.0,6.0,10.0,3.0,,,,90.0,28.0,6.0,14.0,0.0331036,2,,,,4.0,5.0,,,,0.3607,1.0,7.0,1.0,,1.0,,1.0,0.6652,,,,,,1.0,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,
12499671,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,False,42.0,37.0,3.0,2.0,1.0,8.0,8.0,29.0,37.0,1.0,,,,90.0,56.0,7.6,10.0,0.395258,0,,,,,4.0,,,1.0,,1.0,3.0,,,1.0,,,,3.0,,,1.0,,4.0,,,1.0,3.0,,1.0,,,julianbrandt,,,,2.0,,,
12499671,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,M,43,43,False,10.0,6.0,,,0.0,2.0,4.0,4.0,9.0,1.0,,,,63.0,25.0,6.2,14.0,0.011457,0,,,,,4.0,,,1.0,,,6.0,,,,,2.0,,3.0,,,,,,,3.0,2.0,5.0,,,,,jbgittens,,,,3.0,,,
12499671,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,23.0,18.0,1.0,,0.0,10.0,11.0,8.0,12.0,,,,,90.0,33.0,6.7,6.0,0.0251766,2,,,,2.0,3.0,,,1.0,0.2117,3.0,5.0,,,,,2.0,,,,,,,,,1.0,,,2.0,,,,guirassy19off,,,,,,,
12499671,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,True,14.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,7.0,2.0,,,,27.0,18.0,6.9,1.0,0.0133293,0,,,,,4.0,,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
12499671,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,,,27.0,16.0,6.4,4.0,0.00782919,0,,,,,2.0,,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,3.0,,,,,donyellmalen,,,,,,,
12499671,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,True,16.0,14.0,3.0,2.0,0.0,2.0,2.0,12.0,15.0,1.0,,,,14.0,20.0,6.5,4.0,0.05939,0,,,,,,,,,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,marcel7sabitzer,,,,,,,
12499671,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,12.0,5.0,6.4,,0.00042956,0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,rbens,,,,,,,
12499671,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,away,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1008,M,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,Almugera Kabar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NiklasSule,,,,,,,
12499671,away,Borussia Dortmund,Cole Campbell,cole-campbell,C. Campbell,M,37,170,1618,M,1134578,EUR,1140393600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499671,away,Borussia Dortmund,Kjell Wätjen,kjell-watjen,K. Wätjen,M,8,183,951,M,1428576,EUR,1140048000,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
