match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_lastManTackle,stat_hitWoodwork,stat_penaltyWon
14064458,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,97,97,False,12.0,11.0,,,0.0,7.0,7.0,4.0,5.0,,,,,,,,61.0,17.0,6.4,3.0,0.0283912,36.686246598667,2.0,17.85,24.99,,1,,0.07,0.11,-0.02,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,27.148292100978,1.0,,,,,,1.0,0.1408,0.0755,-0.23,1.0,,1.0,,,,,,,
14064458,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,19.0,17.0,,,0.0,7.0,8.0,10.0,11.0,3.0,,,,,,,25.0,28.0,5.4,4.0,0.00924846,76.263029366014,10.0,4.2,8.4,,0,,0.03,0.06,0.14,,,5.0,4.0,,,,,,1.0,3.0,,,Bilal,Nadir,,,,15.869445358928,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,,,,,,,,45.0,19.0,6.1,7.0,0.00269316,3.2684528450018,1.0,-2.94,-2.94,,1,,-0.04,0.01,-0.16,,1.0,5.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,3.0,,2.0,,,,1.0,1.0,,1.0,,0.1565,,-0.05,,,,,,,,,,
14064458,home,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,,891829,EUR,974764800,M,17,17,True,20.0,16.0,3.0,1.0,0.0,9.0,9.0,7.0,11.0,,,,,,,,29.0,24.0,6.4,7.0,0.0201788,37.761002148729,7.0,22.89,5.775,,0,,0.12,0.06,-0.04,,2.0,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,20,20,True,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,2.0,,,,,,,17.0,13.0,6.3,6.0,0.0221386,24.648730573845,3.0,2.835,5.25,,0,,0.14,-0.1,-0.06,,,4.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,amine_gouiri,859026,EUR,950659200,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,17.0,14.0,6.4,6.0,0.0742159,28.564982880838,4.0,17.115,14.28,,1,,-0.03,0.0,-0.01,,3.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,16.976183316635,1.0,,,,1.0,,,0.0279,,-0.15,,,,1.0,1.0,,,,,
14064458,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178,1351,M,,1823916,EUR,1196380800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,home,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185,6871,M,,1514800,EUR,1171670400,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,,48535,EUR,654739200,G,1,1,False,26.0,23.0,8.0,5.0,0.0,20.0,21.0,3.0,5.0,5.0,,2.0,,4.0,,,90.0,36.0,8.0,3.0,0.00035785,58.063672220433,10.0,36.33,9.765,0.3759,0,0.3031,0.11,0.01,0.26,0.35,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
14064458,away,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,,802034,EUR,821750400,D,18,18,False,9.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,4.0,,,,,,,,45.0,21.0,7.6,3.0,0.00025291,36.920125377562,5.0,14.28,12.81,,1,,-0.15,-0.16,0.21,,,,5.0,,1.0,1.0,2.0,,3.0,,,,,,,,,,,,2.0,1.0,,,1.0,0.8026,0.9944,0.32,,,,,,,1.0,,,
14064458,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,,802143,EUR,886896000,D,98,98,False,32.0,27.0,,,0.0,18.0,21.0,9.0,11.0,,,,,,,,90.0,48.0,7.2,8.0,0.0129545,140.1535374435,15.0,103.845,21.945,,1,,0.05,0.13,0.34,,1.0,3.0,6.0,,5.0,,,,1.0,2.0,,,,,,3.0,,23.509182227377,1.0,1.0,2.0,2.0,,,1.0,0.0854,0.4864,-0.23,,,,,,,,,,
14064458,away,Nantes,Tylel Tati,tylel-tati,T. Tati,D,78,190,819,M,,2193204,EUR,1200700800,D,78,78,False,53.0,52.0,,,0.0,36.0,37.0,16.0,16.0,2.0,,,,,,,90.0,70.0,7.7,1.0,0.00605025,225.48519972211,24.0,150.255,24.465,,1,,0.15,0.16,0.75,,,,6.0,,9.0,,2.0,,1.0,,,,,,,3.0,,49.273625366728,2.0,,2.0,,,,,0.0723,,-0.46,,,,1.0,,,,1.0,,
14064458,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,,886286,EUR,915753600,D,3,3,False,46.0,38.0,5.0,,0.0,30.0,32.0,8.0,14.0,6.0,,,,,,,90.0,61.0,7.5,11.0,0.00524474,220.9373525171,19.0,158.97,28.77,,0,,0.05,0.19,0.3,,,,8.0,,3.0,,2.0,,3.0,,,,,,,1.0,2.0,104.91873741294,4.0,,4.0,2.0,,,,,,,,,,,,,,,,
14064458,away,Nantes,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,,822110,EUR,746928000,D,27,27,False,20.0,14.0,1.0,1.0,0.0,6.0,10.0,8.0,10.0,1.0,,,,,,,90.0,44.0,7.1,9.0,0.00639399,103.89945573256,9.0,58.905,29.19,,0,,-0.69,0.51,0.28,,,5.0,8.0,1.0,8.0,,1.0,,2.0,4.0,1.0,,,,,3.0,1.0,75.870607235001,3.0,,3.0,2.0,,,,,,,,,,,,,,,,
14064458,away,Nantes,Dehmaine Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,,1405912,EUR,1113696000,M,17,17,False,14.0,10.0,1.0,,0.0,6.0,6.0,4.0,8.0,2.0,,,,,,,58.0,28.0,6.3,10.0,0.101277,53.002804129212,5.0,-3.99,13.23,,1,,0.15,0.0,-0.02,,3.0,5.0,1.0,2.0,,,,,1.0,2.0,,1.0,Dehmaine,Tabibou,,,2.0,,,1.0,,,,,1.0,0.0518,0.1418,0.01,,,,,2.0,,,,1.0,
14064458,away,Nantes,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,,40672,EUR,674092800,M,13,13,False,26.0,24.0,4.0,3.0,0.0,14.0,14.0,10.0,12.0,3.0,,,,,,,58.0,31.0,6.9,2.0,0.0324183,24.679315930104,4.0,0.63000000000001,6.825,,0,,0.2,0.06,0.13,,,4.0,3.0,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
14064458,away,Nantes,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,80,80,False,19.0,17.0,2.0,2.0,0.0,13.0,13.0,4.0,6.0,5.0,,,,,,,63.0,29.0,6.9,4.0,0.00722625,158.41052222168,14.0,77.49,48.3,,0,,-0.11,0.33,0.16,,,3.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,68.159717751481,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,
14064458,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,,999070,EUR,1048809600,M,10,10,False,20.0,13.0,1.0,1.0,0.0,6.0,10.0,7.0,10.0,5.0,,,,,,,90.0,46.0,6.6,22.0,0.124067,204.74488011677,16.0,117.81,35.28,,5,,-0.1,0.48,-0.06,,1.0,9.0,2.0,6.0,,,,,1.0,2.0,1.0,1.0,,,,,6.0,123.1635907552,5.0,2.0,,,1.0,2.0,1.0,0.2258,0.0311,-0.51,,,,2.0,,,,,,1.0
14064458,away,Nantes,Youssef El Arabi,youssef-el-arabi,Y. E. Arabi,F,19,183,2462,M,,45512,EUR,539308800,F,19,19,False,25.0,20.0,2.0,2.0,0.0,9.0,10.0,11.0,15.0,1.0,,,,,,,82.0,35.0,7.2,8.0,0.370089,74.474508773647,7.0,19.95,37.38,,2,,0.0,-0.11,0.17,,,3.0,6.0,,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,40.390028472384,1.0,,3.0,3.0,,,1.0,0.4411,0.4292,0.18,,,1.0,1.0,,,,,,
14064458,away,Nantes,Sékou Doucoure,sekou-doucoure,S. Doucoure,D,72,186,145,M,,1415436,EUR,1114473600,D,72,72,True,30.0,26.0,1.0,,0.0,24.0,28.0,2.0,2.0,1.0,1.0,,,,,,45.0,39.0,6.8,4.0,0.00071041,60.437288608659,9.0,-3.15,5.67,,0,,0.04,0.02,0.18,,,1.0,1.0,,5.0,1.0,3.0,,,1.0,,,Sékou,Doucoure,,1.0,,,,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184,364,M,,1405998,EUR,1137974400,M,66,66,True,19.0,18.0,,,0.0,5.0,6.0,13.0,13.0,,,,,,,,32.0,23.0,6.6,1.0,0.0718343,70.683560829054,6.0,45.15,30.765,,2,,0.07,0.27,-0.03,,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,49.994741790131,2.0,,1.0,,1.0,,2.0,0.8148,0.751,-0.6,1.0,,1.0,,,,,,,
14064458,away,Nantes,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,,72998,EUR,636854400,M,20,20,True,30.0,29.0,1.0,1.0,0.0,15.0,15.0,14.0,15.0,3.0,,,,,,,32.0,39.0,7.9,3.0,0.200746,150.76705173439,18.0,58.8,13.545,,2,,0.41,0.49,-0.04,,1.0,4.0,1.0,,,,2.0,,,2.0,,2.0,,,1.0,,1.0,32.829357858055,3.0,1.0,1.0,,,,2.0,1.1644,1.4967,0.42,1.0,,,,1.0,1.0,1.0,,,
14064458,away,Nantes,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,,963299,EUR,1035244800,M,8,8,True,10.0,8.0,,,0.0,3.0,4.0,5.0,6.0,1.0,,,,,,,27.0,13.0,6.6,4.0,0.00226148,51.244286580603,7.0,32.655,13.335,,0,,-0.14,0.17,-0.02,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,
14064458,away,Nantes,Bahereba Guirassy,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,,1406007,EUR,1156809600,F,11,11,True,1.0,,,,0.0,,,,1.0,,,,,,,,8.0,2.0,6.4,1.0,,44.092690180179,3.0,14.91,24.255,,0,,-0.12,0.11,0.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,27.874409787474,1.0,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,312,M,,151900,EUR,765072000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Bahmed Deuff,bahmed-deuff,B. Deuff,M,52,178,109,M,,1562126,EUR,1141948800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Bahmed Deuff,,,,,,,,,,,,,,,,,,,,,,,,,
14064458,away,Nantes,Doumbia Koné,doumbia-kone,D. Koné,F,49,190,28,M,,2325034,EUR,1173571200,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Doumbia Koné,,,,,,,,,,,,,,,,,,,,,,,,,
