match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialWon,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_challengeLost,stat_totalOffside
12117354,home,Cuiabá,Kauan Cristtyan,Kauan,Cristtyan,kauan-cristtyan-cabral-do-carmo,K. Cristtyan,F,47,,30,M,1631777,EUR,1138060800.0,M,49,49,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,,1.0,,,,12.0,7.0,6.5,3.0,0.0112378,0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,home,Cuiabá,Felipe Lopes,Felipe Lopes,,felipe-lopes,F. Lopes,G,31,,5,M,1836621,EUR,,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,home,Cuiabá,Luisão,,,luisao,Luisão,D,91,191.0,12,M,1632328,EUR,1121558400.0,D,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188.0,5904,M,595598,EUR,795657600.0,G,1,1,False,37.0,32.0,11.0,6.0,0.0,30.0,30.0,7.0,2.0,11.0,3.0,3.0,1.0,90.0,52.0,7.2,5.0,0.00041043,0,0.63,2.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,leocjardim,1.0,,
12117354,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,877591,EUR,858297600.0,D,2,2,False,48.0,44.0,2.0,2.0,1.0,20.0,22.0,27.0,,6.0,,,,90.0,62.0,7.1,8.0,0.0758827,2,,24.0,1.0,,3.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,0.1255,1.0,,,,,1.0,1.0,,,,,,,1.0,
12117354,away,Vasco da Gama,João Victor,,,joao-victor,J. Victor,D,38,187.0,1769,M,982998,EUR,900633600.0,D,38,38,False,74.0,68.0,7.0,4.0,0.0,46.0,47.0,27.0,6.0,3.0,,,,90.0,89.0,7.1,7.0,0.00795502,0,,22.0,,1.0,2.0,5.0,,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Léo,,,leo,Léo,D,3,183.0,707,M,360940,EUR,826070400.0,D,3,3,False,75.0,70.0,5.0,3.0,0.0,49.0,50.0,25.0,1.0,5.0,,,,90.0,81.0,7.0,6.0,0.00792817,0,,21.0,,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Leandrinho,Leandro Viana,da Silva Gama,leandrinho,Leandrinho,M,12,170.0,995,M,1589416,EUR,1111017600.0,D,66,66,False,46.0,41.0,2.0,1.0,0.0,18.0,19.0,28.0,,2.0,,,,45.0,57.0,6.3,9.0,0.0141974,0,,23.0,1.0,,3.0,3.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,
12117354,away,Vasco da Gama,Hugo Moura,,,hugo-moura,H. Moura,M,25,177.0,1953,M,973293,EUR,883785600.0,M,25,25,False,28.0,25.0,,,0.0,13.0,13.0,16.0,,3.0,,,,45.0,34.0,6.9,4.0,0.0186183,1,,12.0,1.0,,,2.0,,,,1.0,,,2.0,,,,,0.0371,,,,,,2.0,,,,,,,,,
12117354,away,Vasco da Gama,Jair,,,jair,Jair,M,8,178.0,1707,M,268419,EUR,777859200.0,M,8,8,False,73.0,70.0,2.0,2.0,0.0,24.0,24.0,49.0,1.0,4.0,,,,78.0,85.0,6.9,6.0,0.0257546,0,,46.0,,,3.0,5.0,,2.0,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,
12117354,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180.0,1394,M,1391962,EUR,1016409600.0,M,85,85,False,66.0,61.0,2.0,2.0,1.0,24.0,24.0,43.0,,4.0,,,,90.0,75.0,7.5,8.0,0.025816,0,,37.0,1.0,,3.0,4.0,,,,,,2.0,3.0,2.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,3.0,
12117354,away,Vasco da Gama,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,,172.0,68539,M,119159,EUR,708307200.0,M,11,11,False,65.0,59.0,2.0,2.0,0.0,8.0,9.0,61.0,,2.0,,,,66.0,82.0,7.6,15.0,0.259303,3,,52.0,5.0,1.0,2.0,4.0,1.0,,,1.0,,,1.0,,4.0,2.0,,0.1422,1.0,,,1.0,0.0162,4.0,1.0,1.0,,,,Coutinho,,,
12117354,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173.0,1081,M,39649,EUR,631584000.0,M,90,90,False,36.0,34.0,,,0.0,8.0,9.0,28.0,,2.0,,,,58.0,46.0,7.1,4.0,0.0406373,2,,26.0,1.0,,,3.0,,,,1.0,,,,,1.0,3.0,,0.0834,,,,,,,1.0,,,,,,,,
12117354,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187.0,16902,M,583974,EUR,592876800.0,F,99,99,False,12.0,11.0,,,0.0,4.0,4.0,8.0,,1.0,,,,90.0,17.0,8.3,3.0,0.0127448,2,,7.0,,3.0,4.0,1.0,,,,,,,,,2.0,,,0.6009,1.0,True,,2.0,0.8606,1.0,,,,,2.0,pablovegetti,,1.0,1.0
12117354,away,Vasco da Gama,Victor Luis,,,victor-luis,V. Luis,D,12,180.0,1056,M,252781,EUR,740793600.0,D,12,12,True,36.0,31.0,1.0,,0.0,14.0,15.0,22.0,2.0,1.0,,,,45.0,53.0,6.7,12.0,0.0153416,0,,17.0,1.0,,3.0,2.0,1.0,,,,,1.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Maxime Dominguez,,,maxime-dominguez,M. Dominguez,M,10,172.0,672,M,282233,EUR,823132800.0,M,26,26,True,26.0,26.0,1.0,1.0,0.0,11.0,11.0,15.0,,1.0,,,,45.0,29.0,6.6,,0.0431901,0,,15.0,,,4.0,2.0,,,,,,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0,
12117354,away,Vasco da Gama,Dimitri Payet,,,dimitri-payet,D. Payet,M,,175.0,8203,M,14216,EUR,543974400.0,M,10,10,True,22.0,19.0,1.0,1.0,0.0,7.0,10.0,13.0,,,,,,32.0,26.0,6.9,4.0,0.180714,0,,13.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,payet27,,,
12117354,away,Vasco da Gama,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600.0,M,18,18,True,13.0,12.0,,,0.0,2.0,3.0,11.0,,1.0,,,,24.0,20.0,6.2,5.0,0.0611502,1,,10.0,1.0,,3.0,,,3.0,,,1.0,,,,,,,0.2055,,,,1.0,0.3374,,,,1.0,,,,,,1.0
12117354,away,Vasco da Gama,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179.0,1614,M,1003013,EUR,1013644800.0,M,20,20,True,18.0,17.0,2.0,1.0,0.0,12.0,13.0,5.0,,,,,,12.0,19.0,6.5,1.0,0.00234129,0,,5.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Keiller,,,keiller,Keiller,G,18,193.0,462,M,840082,EUR,846547200.0,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Maicon,,,maicon,Maicon,D,3,191.0,836,M,44691,EUR,590198400.0,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Paulinho,Paulinho,,paulinho,Paulinho,D,28,172.0,594,M,1464309,EUR,1116806400.0,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Souza,,,souza,Souza,M,5,188.0,541,M,119035,EUR,603158400.0,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Jean Meneses,,,jean-meneses,J. Meneses,M,16,163.0,1064,M,818816,EUR,732240000.0,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Rayan,Rayan,,rayan,Rayan,M,37,185.0,31537,M,1464966,EUR,1154563200.0,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117354,away,Vasco da Gama,Bruno Lopes,Bruno Lopes,,bruno-lopes,B. Lopes,F,72,182.0,581,M,1652392,EUR,1185321600.0,F,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
