match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,player_sofascoreId
12448245,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,37.0,22.0,24.0,9.0,0.0,18.0,19.0,4.0,18.0,1.0,1.0,1.0,14.0,2.0,1.0,2.0,1.0,1.0,90.0,51.0,7.2,16.0,0.00178014,0,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448245,home,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,36.0,32.0,9.0,7.0,0.0,15.0,15.0,18.0,28.0,2.0,5.0,2.0,5.0,,,,,,90.0,77.0,7.6,19.0,0.0233951,4,,True,7.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.2315,0.0273,1.0,,,,,,,,,,,,,
12448245,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,79.0,73.0,15.0,10.0,0.0,47.0,47.0,27.0,33.0,5.0,6.0,3.0,2.0,,,,,,90.0,93.0,7.8,8.0,0.274099,0,,,1.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,,1.0,,,3.0,2.0,1.0,2.0,1.0,1.0,,,,,
12448245,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,57.0,49.0,4.0,1.0,0.0,32.0,34.0,17.0,23.0,1.0,2.0,5.0,5.0,,,,,,90.0,67.0,7.2,9.0,0.00946395,0,,,,,2.0,1.0,,,,,,,1.0,,,,,Thijmen Blokzijl,,1.0,,,,2.0,,1.0,,,,
12448245,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,50.0,38.0,9.0,5.0,0.0,13.0,15.0,26.0,39.0,1.0,7.0,3.0,6.0,,,,,,90.0,86.0,8.1,22.0,0.349005,0,,,4.0,1.0,6.0,1.0,2.0,2.0,,,,,2.0,2.0,,,2.0,,,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,,
12448245,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,56.0,50.0,3.0,2.0,0.0,22.0,24.0,28.0,32.0,,7.0,2.0,6.0,,,,,,90.0,74.0,7.8,8.0,0.0516188,1,,,,,7.0,1.0,2.0,2.0,,,1.0,,5.0,1.0,0.0269,0.091,2.0,Stije Resink,,1.0,2.0,,,,3.0,,5.0,,,
12448245,home,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,50.0,43.0,5.0,1.0,0.0,20.0,23.0,23.0,28.0,1.0,3.0,1.0,4.0,,,,,,90.0,63.0,6.5,10.0,0.329138,2,,,1.0,,6.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,0.1677,0.397,,,,3.0,1.0,,,1.0,1.0,,1.0,,,
12448245,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,45.0,40.0,3.0,3.0,0.0,23.0,23.0,18.0,24.0,,3.0,,4.0,,,,,,82.0,63.0,7.2,12.0,0.118557,1,,,2.0,1.0,2.0,,4.0,3.0,,,1.0,,,4.0,0.0143,0.0096,2.0,Luciano Valente,,,,1.0,,,1.0,,,,,
12448245,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,24.0,19.0,,,0.0,6.0,6.0,13.0,19.0,,2.0,,6.0,,,,,,75.0,35.0,6.8,10.0,0.227048,1,,,1.0,,4.0,1.0,,,,,,1.0,2.0,3.0,0.0159,,1.0,Jorg Schreuders,,1.0,2.0,,,,,,2.0,,,
12448245,home,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,False,23.0,16.0,,,0.0,3.0,3.0,13.0,20.0,4.0,5.0,1.0,,,,,,,75.0,32.0,6.7,12.0,0.0914202,1,,,,,5.0,,3.0,,,,,1.0,1.0,2.0,0.1144,,,Thom van Bergen,,2.0,,,,,,,1.0,,1.0,
12448245,home,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,F,25,25,False,30.0,25.0,2.0,1.0,0.0,7.0,7.0,18.0,24.0,1.0,2.0,1.0,,,,,,,82.0,38.0,6.9,8.0,0.110001,1,,,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,0.1451,,1.0,,,1.0,,,,,,,,,1.0,
12448245,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,1.0,,2.0,,,,,,15.0,10.0,6.6,3.0,0.0184494,1,,,,,2.0,1.0,,,,,,1.0,,2.0,0.0756,,,,,,,,,,1.0,,,,,
12448245,home,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,8.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,6.0,,,,,,,,,,15.0,13.0,6.4,4.0,0.00098762,1,,,1.0,,1.0,,,,1.0,,1.0,,,,0.4662,0.8268,,,,1.0,,,,,,,,,,
12448245,home,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,1.0,1.0,2.0,,,,,,8.0,11.0,6.6,2.0,0.00093386,1,,,,,1.0,1.0,,,,,,1.0,1.0,,0.0136,,,,,,,,,,,,1.0,,,
12448245,home,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,,8.0,6.0,6.9,,0.0487429,0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,
12448245,home,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Dirk Baron,,,,,,,,,,,,
12448245,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448245,home,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Finn Stam,,,,,,,,,,,,
12448245,home,FC Groningen,Maxim Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Maxim,Mariani,,,,,,,,,,,
12448245,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448245,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180,88,M,1878212,EUR,1093910400,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,David van der Werff,,,,,,,,,,,,
12448245,home,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Noam Emeran,,,,,,,,,,,,
12448245,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,37.0,23.0,18.0,4.0,0.0,22.0,25.0,1.0,12.0,,1.0,,18.0,,2.0,6.0,1.0,1.0,90.0,56.0,8.1,15.0,0.00048948,0,1.3517,,,,,,,,,,,,,,,,,Jasper,Schendelaar,,,,,,,,,1.0,,
12448245,away,PEC Zwolle,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,21.0,15.0,2.0,1.0,0.0,10.0,14.0,5.0,7.0,2.0,2.0,1.0,1.0,,,,,,45.0,31.0,6.7,8.0,0.00105294,0,,,,,,,,,,,,,,1.0,,,,Sherel,Floranus,,,,,1.0,,,,,,
12448245,away,PEC Zwolle,Simon Graves,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,60.0,52.0,5.0,1.0,0.0,35.0,37.0,17.0,23.0,1.0,1.0,9.0,2.0,,,,,,90.0,72.0,7.2,8.0,0.0132071,0,,True,,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,
12448245,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,74.0,58.0,12.0,2.0,0.0,45.0,51.0,13.0,23.0,2.0,5.0,9.0,2.0,,,,,,90.0,91.0,7.3,17.0,0.00887957,2,,,,,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,0.1914,,,,,3.0,,,1.0,1.0,1.0,,1.0,,,
12448245,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,41.0,30.0,7.0,4.0,0.0,21.0,23.0,9.0,20.0,,3.0,2.0,5.0,,,,,,90.0,64.0,7.1,14.0,0.09545,0,,,2.0,,2.0,,,,,,,,3.0,,,,1.0,Damian van der Haar,,1.0,1.0,,,,,,2.0,,,
12448245,away,PEC Zwolle,Nick Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,False,30.0,26.0,3.0,3.0,0.0,15.0,18.0,11.0,12.0,2.0,5.0,3.0,3.0,,,,,,89.0,41.0,7.3,4.0,0.0310221,1,,,,,6.0,,,,,1.0,,,3.0,,0.0378,,1.0,Nick,Fichtinger,2.0,3.0,,2.0,,1.0,,3.0,,,
12448245,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,68.0,59.0,4.0,3.0,0.0,33.0,38.0,26.0,30.0,1.0,4.0,1.0,6.0,,,,,,90.0,82.0,7.1,11.0,0.0388672,1,,,,,4.0,1.0,,,,1.0,,,1.0,1.0,0.0467,,,,,3.0,,,1.0,2.0,1.0,,1.0,2.0,,
12448245,away,PEC Zwolle,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,21.0,16.0,,,0.0,8.0,10.0,8.0,13.0,,7.0,,4.0,,,,,,90.0,43.0,7.0,17.0,0.0404399,1,,,2.0,,6.0,5.0,6.0,6.0,,,,1.0,,2.0,0.04,,,Dylan,Mbayo,,1.0,,,,,,,1.0,,
12448245,away,PEC Zwolle,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,35,175,308,M,815080,EUR,754444800,M,35,35,False,44.0,36.0,2.0,1.0,0.0,16.0,18.0,23.0,30.0,1.0,7.0,,7.0,,,,,,90.0,69.0,7.5,16.0,0.464573,1,,,4.0,3.0,5.0,4.0,1.0,1.0,,,,1.0,2.0,3.0,0.0855,,3.0,Jamiro,Monteiro,,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,,
