match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside
14035894,home,SV Zulte Waregem,Brent Gabriel,,,gabriel-brent,B. Gabriel,G,13,190.0,75,M,861977,EUR,917395200,G,13,13,False,30.0,17.0,23.0,10.0,0.0,7.0,8.0,10.0,22.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,90.0,38.0,7.7,13.0,0.00235603,0.5001,0,0.3304,0.1,0.01,0.18,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180.0,976,M,1404526,EUR,998611200,D,12,12,False,30.0,26.0,1.0,,0.0,12.0,12.0,14.0,18.0,5.0,4.0,,,,,,90.0,51.0,7.4,8.0,0.0372496,,1,,0.21,0.16,0.3,,2.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.164,-0.28,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194.0,72,M,1005175,EUR,917481600,D,3,3,False,42.0,38.0,11.0,8.0,0.0,18.0,19.0,20.0,23.0,10.0,1.0,,,,,,90.0,54.0,7.9,4.0,0.0528927,,0,,0.45,0.07,0.29,,,,4.0,2.0,5.0,,,,,,,1.0,1.0,,,,,,True,2.0,1.0,,,,,,,,
14035894,home,SV Zulte Waregem,Jakob Kiilerich,,,jakob-kiilerich,J. Kiilerich,D,5,190.0,62,M,887822,EUR,957916800,D,5,5,False,43.0,38.0,3.0,2.0,0.0,29.0,31.0,9.0,12.0,1.0,2.0,,,,,,90.0,51.0,7.2,8.0,0.00490758,,0,,0.09,0.03,0.14,,,,4.0,,8.0,,,,,,,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180.0,117,M,1506998,EUR,1057536000,D,55,55,False,43.0,36.0,2.0,1.0,0.0,13.0,16.0,23.0,27.0,2.0,2.0,,,,,,89.0,65.0,7.0,13.0,0.0679522,,1,,0.23,0.07,-0.06,,2.0,2.0,3.0,4.0,4.0,1.0,,,,1.0,,,,3.0,1.0,,0.0412,-0.22,,1.0,1.0,1.0,,,,,,,
14035894,home,SV Zulte Waregem,Tochukwu Nnadi,,,tochukwu-nadi,T. Nnadi,M,21,176.0,966,M,1191892,EUR,1056931200,M,21,21,False,34.0,27.0,3.0,2.0,0.0,15.0,18.0,12.0,16.0,1.0,6.0,,,,,,90.0,42.0,7.6,7.0,0.0197937,,0,,0.06,0.04,0.57,,,1.0,1.0,2.0,6.0,,,,,,,4.0,4.0,,1.0,,,,,1.0,,,1.0,,,,,,
14035894,home,SV Zulte Waregem,Thomas Claes,,,claes-thomas,T. Claes,M,8,181.0,137,M,1188173,EUR,1080259200,M,8,8,False,39.0,33.0,5.0,1.0,0.0,14.0,14.0,19.0,25.0,2.0,6.0,,,,,,90.0,52.0,6.8,14.0,0.133469,,1,,0.32,0.14,0.18,,3.0,2.0,,6.0,,3.0,1.0,,,1.0,,,,2.0,,,0.0452,0.01,,,2.0,1.0,,,,,,,
14035894,home,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178.0,168,M,999013,EUR,1012262400,M,11,11,False,16.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,13.0,,1.0,,,,,,71.0,30.0,6.8,11.0,0.0194595,,2,,-0.08,0.14,0.13,,4.0,1.0,1.0,3.0,3.0,,1.0,,,1.0,,,,2.0,2.0,1.0,0.073,-0.18,,,,1.0,,1.0,,,,,
14035894,home,SV Zulte Waregem,Jeppe Erenbjerg,,,erenbjerg-jeppe,J. Erenbjerg,M,10,184.0,356,M,1035095,EUR,956966400,M,24,24,False,24.0,22.0,,,1.0,3.0,3.0,19.0,21.0,,3.0,,,,,,89.0,35.0,8.5,3.0,0.187107,,7,,0.42,0.47,0.0,,,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.8523,0.48,,,2.0,,,2.0,2.0,4.0,1.0,1.1831,
14035894,home,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179.0,340,M,1933796,EUR,1123459200,M,22,22,False,16.0,11.0,,,0.0,2.0,2.0,9.0,14.0,,6.0,,,,,,90.0,42.0,6.2,19.0,0.0347938,,3,,-0.02,0.28,-0.06,,1.0,,,10.0,4.0,3.0,7.0,2.0,,2.0,1.0,,,4.0,2.0,2.0,0.1504,-0.2,,1.0,1.0,,,1.0,1.0,,,,
14035894,home,SV Zulte Waregem,Anosike Ementa,,,anosike-ementa,A. Ementa,F,18,202.0,313,M,1094132,EUR,1020384000,F,18,18,False,38.0,25.0,,,1.0,1.0,2.0,24.0,36.0,2.0,2.0,,,,,,90.0,58.0,7.9,21.0,0.17955,,1,,0.38,0.27,0.19,,,6.0,10.0,8.0,17.0,2.0,2.0,2.0,,,,1.0,,6.0,5.0,,0.1087,-0.24,,,6.0,,,,1.0,1.0,,0.1645,
14035894,home,SV Zulte Waregem,Marley Aké,,,ake-marley,M. Aké,M,39,177.0,526,M,988839,EUR,978652800,M,39,39,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,,19.0,7.0,7.9,1.0,0.0282228,,1,,0.19,-0.04,0.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.2863,0.51,,,1.0,,,,,1.0,1.0,0.6842,1.0
14035894,home,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189.0,70,M,1145065,EUR,1051228800,D,31,31,True,,,,,0.0,,,,,,,,,,,,8.0,,6.3,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Emran Soglo,Emran Soglo,,soglo-emran,E. Soglo,D,17,178.0,351,M,1403124,EUR,1121040000,D,17,17,True,,,,,0.0,,,,,,,,,,,,8.0,1.0,6.8,2.0,,,0,,,,0.15,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Benoit Nyssen,,,benoit-nyssen,B. Nyssen,D,19,186.0,33,M,938190,EUR,874022400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185.0,50,M,980923,EUR,955670400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177.0,62,M,907707,EUR,904176000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185.0,109,M,1064825,EUR,1042588800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035894,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,294,M,45946,EUR,606528000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
