match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_goodHighClaim,stat_punches,player_sofascoreId
11368739,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,False,,11.0,9.0,1.0,1.0,1.0,1.0,9.0,13.0,4.0,5.0,,,,,,65.0,21.0,7.0,6.0,0.0599081,1,,3.0,1.0,3.0,5.0,,1.0,1.0,1.0,0.0361,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,True,,24.0,21.0,2.0,2.0,4.0,5.0,17.0,19.0,,,2.0,,,,,25.0,32.0,7.2,3.0,0.0199188,0,,,,,5.0,,,,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
11368739,home,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,,11.0,5.0,,,1.0,1.0,4.0,10.0,5.0,7.0,,,,,,25.0,14.0,6.9,7.0,0.19406,0,,,,4.0,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,
11368739,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,,19.0,12.0,1.0,,2.0,2.0,11.0,20.0,2.0,3.0,1.0,,,,,25.0,31.0,7.3,9.0,0.316577,1,,3.0,1.0,,7.0,,,,4.0,0.4654,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,0.8865,1.0,,,1.0,1.0,,,
11368739,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,1.0,1.0,,,,,,,,15.0,3.0,6.6,,0.00624552,0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,7.0,3.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,3.0,1.0,,,,,14.0,18.0,7.4,12.0,0.00056698,1,,6.0,,,1.0,1.0,,,,0.0144,,1.0,1.0,,,,,,,,,,1.0,1.0,0.2972,,1.0,,,,,,
11368739,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186,1250,M,965265,EUR,947376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,home,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,,39.0,12.0,36.0,9.0,5.0,11.0,7.0,28.0,,,9.0,3.0,4.0,,,90.0,50.0,7.1,27.0,0.00071839,0,0.6825,,,3.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,
11368739,away,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,,14.0,6.0,2.0,1.0,2.0,2.0,4.0,12.0,,6.0,1.0,,,,,75.0,27.0,6.2,14.0,0.00322741,0,,,,2.0,5.0,1.0,,3.0,,,,1.0,,1.0,,3.0,1.0,,,,1.0,,3.0,,,,,,,,,,
11368739,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,,42.0,26.0,6.0,2.0,22.0,32.0,4.0,10.0,,2.0,6.0,,,,,90.0,60.0,7.2,17.0,0.0185421,1,,,,10.0,11.0,,,,,0.0868,1.0,1.0,,10.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,
11368739,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,,33.0,21.0,15.0,6.0,9.0,10.0,12.0,23.0,6.0,8.0,3.0,,,,,90.0,45.0,6.8,13.0,0.0895705,0,,,,6.0,10.0,,,1.0,,,1.0,,,4.0,,4.0,3.0,,,,,,2.0,,,,,,,,,,
11368739,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,,24.0,10.0,2.0,,3.0,10.0,8.0,15.0,3.0,9.0,4.0,,,,,90.0,50.0,6.5,21.0,0.0683015,0,,1.0,1.0,2.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,5.0,,1.0,,,,,1.0,,3.0,,,,,,1.0,1.0,,,
11368739,away,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,1108451,EUR,919468800,M,9,9,False,,11.0,6.0,1.0,,2.0,5.0,4.0,6.0,1.0,2.0,1.0,,,,,57.0,24.0,6.8,9.0,0.00598234,2,,,,,3.0,1.0,1.0,3.0,1.0,0.0479,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
11368739,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,,21.0,12.0,5.0,1.0,6.0,10.0,6.0,11.0,2.0,6.0,3.0,,,,,57.0,31.0,6.2,13.0,0.010292,0,,,,1.0,2.0,2.0,,2.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,
11368739,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,,36.0,22.0,6.0,2.0,12.0,15.0,10.0,21.0,1.0,5.0,10.0,,,,,90.0,47.0,6.5,16.0,0.014702,1,,,,1.0,3.0,,1.0,1.0,,0.0223,1.0,1.0,,2.0,1.0,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,
11368739,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,False,,25.0,19.0,,,6.0,7.0,13.0,18.0,4.0,14.0,4.0,,,,,90.0,40.0,6.0,15.0,0.054011,0,,,,3.0,6.0,1.0,,3.0,3.0,,1.0,4.0,,1.0,,,,,,,1.0,,4.0,,,,,1.0,,1.0,,,
11368739,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,True,24.0,17.0,4.0,2.0,4.0,7.0,15.0,20.0,3.0,7.0,3.0,,,,,90.0,37.0,7.4,11.0,0.185067,1,,3.0,2.0,1.0,3.0,2.0,,,,0.1205,1.0,,,1.0,,2.0,1.0,,,,1.0,,1.0,1.0,0.1219,,1.0,,,,,,i.aspas10
11368739,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,,12.0,6.0,,,4.0,5.0,2.0,7.0,1.0,8.0,4.0,,,,,75.0,24.0,6.4,15.0,0.00314043,1,,,,5.0,5.0,3.0,,5.0,,0.2534,,1.0,,1.0,,,,,,,2.0,,2.0,1.0,0.6182,,,,,,,,
11368739,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,M,16,16,True,,7.0,2.0,2.0,,1.0,5.0,1.0,2.0,2.0,4.0,4.0,,,,,33.0,21.0,6.5,6.0,0.0010348,0,,,,1.0,4.0,,,1.0,2.0,,,,,3.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,
11368739,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,,27.0,6.0,7.2,,1.827e-05,1,,,,,2.0,,,,2.0,0.1519,,,,,,,,,,,,,,1.0,0.069,,1.0,,,,,,
11368739,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,True,,6.0,3.0,3.0,,3.0,3.0,,3.0,,,1.0,,,,,15.0,13.0,6.5,5.0,0.00010608,0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,,6.0,2.0,,,1.0,2.0,1.0,4.0,2.0,2.0,2.0,,,,,15.0,11.0,6.8,5.0,0.00131663,0,,,,3.0,5.0,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,
11368739,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,True,,,,,,,,,,,1.0,,,,,,17.0,4.0,6.4,1.0,,0,,,,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,
11368739,away,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368739,away,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
