match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_wasFouled,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12117234,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180.0,6777,M,66471,EUR,676080000,F,22,22,False,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,1.0,,,74.0,20.0,7.1,7.0,0.00315988,2,,,2.0,4.0,4.0,2.0,,1.0,,,,,1.0,1.0,0.8129,,,,,,,,1.0,2.0,,,1.0,1.0,0.9887,braithwaite,,1.0,,,,,,
12117234,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175.0,1388,M,221636,EUR,629942400,M,15,15,True,6.0,6.0,,,1.0,2.0,2.0,4.0,4.0,1.0,,,16.0,6.0,7.1,,0.318014,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
12117234,home,Grêmio,Diego Costa,diego-costa,Diego Costa,F,,187.0,4454,,21212,EUR,592185600,F,19,19,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,,,16.0,10.0,7.3,2.0,0.0405508,1,,,,1.0,,,,,,,,,,,0.2719,1.0,,,,,,,,,1.0,,1.0,1.0,0.3397,diego.costa,,,,,,,,
12117234,home,Grêmio,Mayk Silva,mayk-silva,Mayk,D,77,172.0,327,M,944459,EUR,936057600,D,26,26,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,11.0,4.0,6.2,1.0,0.00017562,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117234,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174.0,2831,M,1000502,EUR,1031270400,F,16,16,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,11.0,5.0,6.7,,0.00559317,1,,,,1.0,1.0,,,1.0,,,,1.0,,,0.067,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Pepê,pepe,Pepê,M,6,183.0,730,M,946945,EUR,884044800,M,23,23,True,6.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,10.0,8.0,6.4,2.0,0.00114533,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Caíque,caique,Caíque,G,97,198.0,375,M,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183.0,1097,,166273,EUR,745545600,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Pedro Geromel,pedro-geromel,P. Geromel,D,3,190.0,681,M,13338,EUR,496108800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180.0,1464,M,1631876,EUR,1109635200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Nathan,nathan,Nathan,M,,177.0,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Ronald,ronald,Ronald,M,8,186.0,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,,,
12117234,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178.0,2624,M,975814,EUR,1037836800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193.0,4946,M,1105835,EUR,990662400,G,25,25,False,29.0,21.0,11.0,5.0,0.0,18.0,23.0,3.0,6.0,7.0,,1.0,90.0,34.0,6.2,9.0,0.00039439,0,-1.3566,,1.0,,1.0,,,,,,,,,,,,Matheus Cunha,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
12117234,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178.0,26920,M,1134200,EUR,1062806400,D,43,43,False,54.0,53.0,,,0.0,20.0,20.0,34.0,37.0,3.0,,,89.0,86.0,6.5,11.0,0.0636612,1,,3.0,2.0,9.0,6.0,5.0,3.0,1.0,,,2.0,1.0,5.0,2.0,0.0776,1.0,,,3.0,1.0,1.0,,1.0,,1.0,,,,,WesleyFranca03,1.0,,,,,,,
12117234,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189.0,22748,M,21300,EUR,546048000,D,23,23,False,56.0,53.0,5.0,3.0,0.0,30.0,31.0,23.0,25.0,5.0,,,90.0,63.0,6.8,4.0,0.0167775,1,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,0.0636,1.0,,,,1.0,2.0,,,1.0,,True,,,,davidluiz23,,,,,,,,
12117234,away,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194.0,3448,M,1134199,EUR,1051228800,D,33,33,False,58.0,50.0,6.0,2.0,0.0,32.0,34.0,18.0,25.0,5.0,,,90.0,64.0,6.2,11.0,0.0067861,1,,1.0,,4.0,2.0,,,1.0,,,,2.0,2.0,2.0,0.0154,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
12117234,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180.0,7146,M,818473,EUR,866678400,D,6,6,False,30.0,28.0,2.0,1.0,0.0,14.0,14.0,14.0,19.0,5.0,,,90.0,52.0,6.8,9.0,0.0139364,2,,3.0,2.0,5.0,7.0,3.0,2.0,1.0,,,,3.0,1.0,1.0,0.0428,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.0681,AyrtonLucas,,,,,,,,
12117234,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,1175553,EUR,1124323200,M,20,20,False,56.0,50.0,6.0,4.0,0.0,12.0,13.0,39.0,48.0,3.0,,,90.0,92.0,7.0,25.0,0.120958,5,,5.0,,15.0,3.0,7.0,1.0,,3.0,,1.0,2.0,3.0,2.0,0.1772,3.0,Matheus Gonçalves,,3.0,1.0,,1.0,1.0,,4.0,,2.0,1.0,0.3367,,1.0,,,,,,,
12117234,away,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185.0,4689,M,1145106,EUR,1046390400,M,52,52,False,49.0,44.0,2.0,1.0,0.0,24.0,27.0,20.0,22.0,4.0,,,90.0,66.0,7.3,7.0,0.0358574,2,,,1.0,6.0,9.0,4.0,4.0,1.0,,,,3.0,1.0,1.0,0.3425,1.0,,,2.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,0.5437,,,,,,,,,
12117234,away,Flamengo,Allan,allan,Allan,M,29,172.0,5267,M,828839,EUR,857347200,M,29,29,False,68.0,62.0,10.0,7.0,0.0,30.0,33.0,32.0,35.0,2.0,,,90.0,79.0,7.0,7.0,0.0269002,1,,,2.0,3.0,5.0,,,1.0,,,1.0,3.0,1.0,1.0,0.0293,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12117234,away,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183.0,6111,M,1017392,EUR,1038614400,M,37,37,False,29.0,26.0,2.0,2.0,1.0,9.0,11.0,19.0,21.0,2.0,,,86.0,56.0,7.0,11.0,0.0969432,3,,3.0,,7.0,8.0,5.0,2.0,,2.0,,,4.0,2.0,,0.1677,4.0,,,3.0,,1.0,,,2.0,1.0,,1.0,,0.0373,_alcaraz22,2.0,,,,,,,
12117234,away,Flamengo,Lorran,lorran,Lorran,M,99,180.0,6061,M,1459764,EUR,1151971200,F,19,19,False,40.0,37.0,1.0,1.0,0.0,6.0,6.0,31.0,34.0,3.0,,,75.0,54.0,7.4,8.0,0.132766,1,,,1.0,5.0,7.0,,,,,,,6.0,4.0,1.0,0.0131,1.0,,,2.0,,,5.0,1.0,,1.0,,1.0,,0.0688,lorranlucas10,,,,,,,,
12117234,away,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195.0,1670,M,852534,EUR,855705600,F,22,22,False,10.0,9.0,1.0,,0.0,5.0,5.0,4.0,5.0,2.0,,,58.0,17.0,5.6,4.0,0.0556237,1,,,,4.0,1.0,1.0,,,,,,,1.0,2.0,0.2522,2.0,,,,2.0,,,1.0,1.0,,,1.0,,0.3777,,,1.0,,,,,,1.0
12117234,away,Flamengo,Wallace Yan,wallace,Wallace,F,64,182.0,6393,M,1466084,EUR,1107820800,M,64,64,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,15.0,5.0,6.4,3.0,1.6e-07,1,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,0.0293,,Wallace,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Felipe Teresa,felipe-teresa,Felipe Teresa,F,40,182.0,956,M,1634237,EUR,1136160000,F,40,40,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,12.0,4.0,7.3,1.0,0.00017062,1,,,1.0,1.0,1.0,,,,,,,,,,0.3065,,,,,,,,,,1.0,,1.0,1.0,0.9422,,,,,,,,,
12117234,away,Flamengo,Daniel Sales,sales-daniel,D. Sales,D,51,178.0,1703,M,1459762,EUR,1151020800,D,51,51,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Caio Barone,barone-caio,C. Barone,G,13,196.0,226,M,1463052,EUR,1146700800,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Caio Barone,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Dyogo Alves,dyogo-alves,D. Alves,G,49,188.0,2374,M,1514629,EUR,1073606400,G,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Iago Silva,iago,Iago,D,57,188.0,3785,M,1647585,EUR,1113782400,D,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Ainoã Ricardo,ainoa-ricardo,A. Ricardo,D,,186.0,197,M,1481454,EUR,1107216000,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Carbone,carbone,Carbone,D,44,187.0,1248,M,1640597,EUR,1106956800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Carbone,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Rayan Lucas,rayan-lucas,R. Lucas,M,60,185.0,934,M,1588180,EUR,1104710400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rayan Lucas,Marques de Souza,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Luis Aucélio,luis-aucelio,L. Aucélio,M,60,,121,M,1835671,EUR,1147910400,M,60,60,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Luis Aucélio,,,,,,,,,,,,,,,,,,,,,
12117234,away,Flamengo,Pedro Leão,pedro-henrique-leao-alves-lopes,P. Leão,F,59,183.0,767,M,1641243,EUR,1151452800,F,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Pedro,Henrique Leão Alves Lopes,,,,,,,,,,,,,,,,,,,,
