match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_goalAssist,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed
11352251,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,30.0,28.0,2.0,1.0,10.0,11.0,20.0,21.0,,8.0,,,,86.0,54.0,7.1,9.0,0.0,0.0,0.220037,0,,5.0,13.0,6.0,,4.0,4.0,2.0,,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,2.0,,,1.0,,,2.0,,,,
11352251,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,42.0,36.0,2.0,,19.0,20.0,17.0,22.0,3.0,1.0,,,,40.0,48.0,6.8,6.0,0.0278,0.1585,0.0179633,1,,2.0,2.0,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,
11352251,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,10.0,7.0,,,3.0,3.0,4.0,7.0,,3.0,,,,17.0,14.0,6.9,4.0,0.0,0.0,0.00976061,0,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
11352251,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,True,3.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,13.0,4.0,6.5,1.0,0.0,0.0,1.867e-05,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11352251,home,Arsenal,Karl Hein,,,karl-hein,K. Hein,G,13,193,4102,M,,991591,EUR,1018656000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,home,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,home,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,1,1,False,21.0,10.0,18.0,8.0,3.0,4.0,7.0,17.0,,14.0,,2.0,5.0,90.0,38.0,7.2,11.0,0.0,0.0,0.00145462,0,-0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,False,27.0,21.0,2.0,,15.0,17.0,6.0,10.0,2.0,4.0,,,,90.0,40.0,7.0,8.0,0.2137,0.0822,0.0348961,1,,3.0,6.0,6.0,1.0,,,,1.0,,2.0,2.0,1.0,4.0,,,2.0,,,,,,,1.0,,,,1.0,,
11352251,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,16.0,10.0,5.0,1.0,9.0,9.0,1.0,7.0,5.0,1.0,,,,89.0,24.0,6.7,6.0,0.0,0.0,0.00020629,0,,2.0,3.0,5.0,,,,,1.0,1.0,1.0,1.0,,4.0,,,1.0,,True,,,,,,,,,,,
11352251,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,17.0,11.0,2.0,,7.0,8.0,4.0,9.0,4.0,2.0,,,,90.0,33.0,6.5,8.0,0.0,0.0,0.00175325,0,,,1.0,6.0,,,,,,2.0,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,M,24,24,False,11.0,6.0,1.0,,3.0,3.0,3.0,9.0,1.0,3.0,,,,90.0,23.0,6.6,10.0,0.0,0.0,0.00068661,0,,2.0,5.0,6.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,2.0,,2.0,,,,1.0,,,2.0,,,,,,1.0,
11352251,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,26.0,21.0,3.0,1.0,9.0,9.0,12.0,17.0,,4.0,,,,90.0,40.0,6.5,10.0,0.0,0.0,0.00954463,0,,,4.0,6.0,,1.0,1.0,,1.0,,1.0,,,2.0,,3.0,2.0,1.0,,,,,2.0,,,,,,,
11352251,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,13.0,10.0,1.0,1.0,3.0,5.0,7.0,8.0,,2.0,,,,89.0,24.0,6.2,8.0,0.0,0.0,0.003568,0,,,7.0,2.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,3.0,,,,,,1.0,,,,,,,
11352251,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,M,43,43,False,13.0,9.0,3.0,3.0,5.0,6.0,4.0,7.0,2.0,1.0,,,,72.0,25.0,6.9,6.0,0.0196,0.0,0.00339447,1,,,2.0,5.0,,1.0,1.0,1.0,,,3.0,3.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
11352251,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,F,28,28,False,17.0,11.0,2.0,1.0,4.0,7.0,7.0,11.0,1.0,4.0,,,,71.0,28.0,6.8,10.0,0.0,0.0,0.00953809,0,,1.0,3.0,6.0,1.0,1.0,2.0,2.0,,,3.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,
11352251,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,6.0,6.0,,,5.0,5.0,1.0,1.0,,4.0,,,,80.0,17.0,6.2,3.0,0.2778,0.0,0.00023173,1,,1.0,5.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,1.0,,1.0,,,,,,,1.0
11352251,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,16.0,11.0,5.0,4.0,4.0,5.0,8.0,15.0,1.0,4.0,,,,90.0,38.0,6.9,15.0,0.0747,0.0,0.211484,1,,,5.0,7.0,,,7.0,3.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,4.0,1.0,,2.0,,,1.0,,,,
11352251,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,1.0,,,,19.0,11.0,7.2,4.0,0.574,0.866,0.00013696,1,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,
11352251,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,3.0,,,,18.0,13.0,6.7,5.0,0.0,0.0,0.00083022,0,,,2.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,
11352251,away,Nottingham Forest,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,21,21,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,10.0,4.0,7.4,1.0,0.0,0.0,0.605406,0,,1.0,1.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,
11352251,away,Nottingham Forest,Cheikhou Kouyaté,,,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,M,8,8,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,9.0,5.0,6.7,,0.0224,0.0,0.0027858,1,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11352251,away,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,11,11,True,1.0,,,,,,,1.0,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Ethan Horvath,,,ethan-horvath,E. Horvath,G,24,194,398,M,,343013,EUR,802656000,G,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Lewis O'Brien,,,lewis-obrien,L. O'Brien,M,27,173,306,M,,920936,EUR,908323200,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352251,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
