match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
12117141,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,21.0,16.0,8.0,3.0,0.0,16.0,18.0,3.0,1.0,6.0,3.0,1.0,2.0,1.0,90.0,32.0,7.1,5.0,0.00013561,0,0.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117141,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,38.0,29.0,11.0,5.0,0.0,17.0,22.0,18.0,4.0,6.0,,,,,90.0,65.0,7.4,14.0,0.0310158,2,,True,13.0,2.0,1.0,4.0,3.0,8.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0589,0.9477,,,,,,,,,,,,,
12117141,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,47.0,41.0,4.0,2.0,1.0,32.0,35.0,12.0,3.0,2.0,,,,,90.0,55.0,7.1,7.0,0.405828,0,,,9.0,,,1.0,2.0,3.0,2.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
12117141,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,54.0,50.0,4.0,1.0,0.0,38.0,39.0,15.0,4.0,3.0,,,,,90.0,61.0,6.5,4.0,0.0053281,0,,,12.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12117141,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,False,50.0,41.0,7.0,3.0,0.0,19.0,23.0,30.0,,2.0,,,,,90.0,75.0,6.5,14.0,0.02911,1,,,23.0,3.0,1.0,,1.0,7.0,4.0,1.0,,,,,2.0,,1.0,1.0,0.0396,,,1.0,,,,4.0,1.0,1.0,,,,,
12117141,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,22.0,17.0,3.0,1.0,0.0,11.0,11.0,12.0,3.0,3.0,,,,,67.0,33.0,6.9,7.0,0.00607291,0,,,6.0,1.0,,2.0,,3.0,5.0,3.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,
12117141,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,16,16,False,50.0,48.0,1.0,1.0,0.0,23.0,24.0,26.0,2.0,6.0,,,,,84.0,61.0,7.8,2.0,0.0239395,0,,,25.0,,,,1.0,1.0,7.0,1.0,1.0,,,,4.0,3.0,1.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,
12117141,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,15.0,13.0,1.0,1.0,0.0,2.0,3.0,12.0,,3.0,,,,,67.0,24.0,7.0,5.0,0.0237352,0,,,11.0,,,,,4.0,4.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,2.0,,,1.0,2.0,,,1.0,,,
12117141,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,23.0,16.0,3.0,3.0,0.0,5.0,5.0,21.0,,1.0,,,,,77.0,42.0,7.7,14.0,0.443042,2,,,12.0,3.0,1.0,3.0,1.0,8.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,0.1622,0.8921,1.0,,3.0,,,1.0,1.0,,,2.0,,,
12117141,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,24.0,21.0,1.0,1.0,1.0,10.0,11.0,15.0,1.0,5.0,,,,,77.0,45.0,8.1,8.0,0.194772,5,,,12.0,2.0,1.0,,1.0,3.0,7.0,2.0,1.0,2.0,,1.0,,,5.0,,0.6749,0.0944,1.0,,1.0,,,,2.0,3.0,,1.0,2.0,1.0,
