match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork
14083615,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,31.0,18.0,18.0,5.0,0.0,14.0,15.0,4.0,16.0,1.0,9.0,3.0,5.0,1.0,1.0,90.0,40.0,8.0,13.0,0.00093799,1.0206,0,-0.0929,0.02,0.0,-0.04,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083615,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180.0,576,M,1002347,EUR,1028160000,D,16,16,False,23.0,21.0,3.0,2.0,0.0,11.0,11.0,10.0,12.0,1.0,5.0,,,,,23.0,27.0,6.9,2.0,0.00861654,,0,,0.09,0.06,0.14,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083615,home,Girona FC,Vitor Reis,reis-vitor,V. Reis,D,12,186.0,12809,M,1485300,EUR,1137024000,D,12,12,False,50.0,43.0,6.0,3.0,0.0,30.0,32.0,13.0,18.0,5.0,3.0,,,,,90.0,61.0,6.7,8.0,0.00412118,,0,,0.15,0.03,-0.2,,5.0,5.0,7.0,,,1.0,,vitorreiss_06,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083615,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180.0,2785,M,44864,EUR,636940800,D,17,17,False,67.0,56.0,7.0,3.0,0.0,33.0,38.0,23.0,29.0,5.0,3.0,,,,,90.0,82.0,6.9,15.0,0.0097168,,0,,0.23,0.05,-0.04,,3.0,3.0,5.0,,,,,,1.0,,1.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
14083615,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,M,4,4,False,48.0,40.0,9.0,3.0,0.0,23.0,26.0,17.0,22.0,5.0,1.0,,,,,90.0,68.0,7.6,13.0,0.00498732,,1,,0.05,0.11,0.25,,2.0,3.0,6.0,,,,,,1.0,1.0,1.0,1.0,,,Arnau Martinez,,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,2.0,0.3278,0.4717,0.32,,,,,,,,
14083615,home,Girona FC,Axel Witsel,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,M,20,20,False,41.0,35.0,,,0.0,22.0,25.0,13.0,16.0,1.0,7.0,,,,,90.0,50.0,6.7,7.0,0.00671132,,0,,0.05,0.05,-0.13,,1.0,4.0,4.0,,1.0,1.0,,axelwitsel28,1.0,3.0,,2.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
14083615,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178.0,895,M,973699,EUR,918950400,M,23,23,False,34.0,32.0,3.0,2.0,0.0,16.0,16.0,16.0,18.0,,1.0,,,,,80.0,40.0,5.8,3.0,0.0187042,,0,,0.2,0.04,-0.14,,,6.0,2.0,,,5.0,,,1.0,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,
14083615,home,Girona FC,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,294593,EUR,739497600,M,24,24,False,21.0,19.0,2.0,1.0,0.0,12.0,13.0,7.0,8.0,3.0,3.0,,,,,90.0,42.0,6.6,10.0,0.00743781,,0,,0.09,0.01,0.23,,,1.0,1.0,,3.0,,,,,,1.0,,,,,,,3.0,,3.0,1.0,,,,1.0,,,,,,,,,,,
14083615,home,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176.0,9605,M,1092769,EUR,1069200000,F,10,10,False,17.0,12.0,3.0,2.0,0.0,7.0,10.0,5.0,7.0,,3.0,,,,,83.0,31.0,6.8,11.0,0.376673,,0,,0.33,0.07,0.0,,,5.0,2.0,1.0,,3.0,1.0,yaser_asprilla_10,,,1.0,1.0,,,Yaser Asprilla,,1.0,2.0,,3.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,
14083615,home,Girona FC,Vladyslav Vanat,vladyslav-vanat,V. Vanat,F,19,181.0,2792,M,976374,EUR,1010102400,F,19,19,False,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,1.0,2.0,,,,,68.0,23.0,7.5,9.0,0.0233785,,2,,-0.07,0.13,-0.02,,,4.0,3.0,,,,,,2.0,1.0,,,,,,,,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,0.6646,1.179,0.47,1.0,,1.0,,,,,
