match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot
14566665,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,70015,M,donnarumma,824509,EUR,919900800,G,25,25,False,31.0,28.0,9.0,7.0,0.0,23.0,25.0,5.0,6.0,14.0,1.0,3.0,4.0,1.0,1.0,90.0,41.0,7.6,3.0,0.00150758,22.86,5.2383,0.0,49.705063135241,9.0,24.675,5.67,0.149,0,0.4855,0.12,0.03,0.3,0.17,3.66,1.42,0.13,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566665,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,38.0,32.0,1.0,,0.0,17.0,20.0,15.0,18.0,5.0,,,,,,90.0,60.0,6.9,12.0,0.010622,32.148,10.57959,11.0,73.600117978352,11.0,6.825,11.865,,0,,0.06,-0.07,0.22,,3.08,5.13,1.5,0.63,0.24,,,2.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14566665,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186.0,86376,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,False,40.0,34.0,7.0,3.0,0.0,30.0,33.0,4.0,7.0,4.0,,,,,,90.0,48.0,6.8,8.0,0.0016733,34.668,9.60386,11.0,89.692273727684,14.0,43.47,26.775,,0,,0.08,0.04,0.16,,3.09,4.64,1.14,0.45,0.27,,,,,1.0,2.0,1.0,,,,4.0,1.0,,,2.0,1.0,26.797096279261,1.0,,,,,,,,,,,,,,,,,
14566665,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21204,M,nathanake,149663,EUR,793065600,D,6,6,False,56.0,51.0,6.0,4.0,0.0,39.0,41.0,12.0,15.0,1.0,,,,,,90.0,65.0,7.2,6.0,0.0094558,30.204,9.58777,5.0,96.614760577948,17.0,55.86,7.98,,0,,0.25,0.1,0.19,,3.09,4.89,1.17,0.34,0.1,,,,,,2.0,2.0,1.0,,,4.0,1.0,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,
14566665,home,Manchester City,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,45066,M,r_aitnouri,931278,EUR,991785600,D,21,21,False,63.0,58.0,2.0,1.0,0.0,22.0,24.0,36.0,39.0,5.0,,,,,,90.0,85.0,8.3,11.0,0.298722,32.688,10.48013,18.0,228.81970283808,21.0,109.095,29.61,,1,,0.71,0.1,-0.01,,3.06,4.87,1.48,0.7,0.36,,,3.0,1.0,2.0,4.0,8.0,,7.0,5.0,3.0,1.0,,2.0,,1.0,96.453904423186,4.0,1.0,,1.0,1.0,1.0,0.1163,0.4788,3.0,-0.11,,,,,,,,
14566665,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173.0,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,78.0,74.0,5.0,4.0,0.0,35.0,36.0,39.0,42.0,2.0,,,,,,90.0,90.0,7.2,6.0,0.0302303,28.764,12.44167,4.0,237.70511385586,30.0,29.295,13.23,,0,,-0.2,0.26,-0.02,,2.5,6.49,2.7,0.67,0.09,,,2.0,,,1.0,5.0,,,,1.0,1.0,1.0,,,,,,4.0,4.0,,,,,,1.0,,True,1.0,,,,,,
14566665,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193.0,16113,M,,1142703,EUR,1111363200,M,33,33,False,79.0,71.0,5.0,3.0,0.0,38.0,38.0,33.0,41.0,5.0,,,,,,90.0,94.0,7.2,13.0,0.0411279,29.304,11.57916,6.0,156.25614358826,22.0,75.915,22.785,,1,,0.32,0.23,-0.02,,2.62,6.25,2.04,0.52,0.15,Nico,O’Reilly,,,4.0,6.0,5.0,5.0,,,2.0,2.0,,,,,34.894585646079,2.0,1.0,1.0,,,1.0,0.0466,0.0389,,-0.08,,1.0,,,,,,
14566665,home,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176.0,77290,M,rayan_cherki,979128,EUR,1061078400,M,10,10,False,58.0,48.0,4.0,3.0,0.0,13.0,15.0,35.0,43.0,8.0,,,,,,82.0,66.0,8.2,13.0,0.175836,31.968,9.80461,9.0,237.98737084324,29.0,84.735,31.815,,2,,0.25,0.59,-0.06,,2.47,4.71,1.78,0.62,0.22,,,2.0,,,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,56.037884008477,2.0,,,,,1.0,0.2128,0.4043,1.0,0.48,,1.0,1.0,1.0,,,,
14566665,home,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183.0,196101,M,OMarmoush,873554,EUR,918345600,M,7,7,False,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,2.0,,,,,,67.0,22.0,6.1,7.0,0.0028477,32.256,7.2263,12.0,78.005043610637,8.0,33.075,28.875,,1,,-0.23,-0.47,-0.07,,2.21,3.42,0.89,0.48,0.22,,,,,,7.0,6.0,1.0,2.0,1.0,,,3.0,2.0,2.0,3.0,55.221553465949,3.0,2.0,,,1.0,1.0,0.3248,0.1872,,-0.31,,1.0,,,,,,
14566665,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173.0,71179,M,Dokss,934386,EUR,1022457600,M,11,11,False,18.0,14.0,,,2.0,4.0,6.0,10.0,12.0,2.0,,,,,,37.0,38.0,7.4,11.0,0.274339,30.168,4.09359,5.0,102.34561976587,13.0,30.765,15.96,,1,,0.0,0.33,0.14,,1.14,1.96,0.69,0.22,0.09,,,1.0,,,4.0,7.0,2.0,7.0,5.0,1.0,2.0,2.0,,,2.0,7.5631740030228,1.0,,,2.0,,,0.0273,,2.0,-0.07,,,1.0,,,,,
