match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalCross,stat_keyPass,player_sofascoreId,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
10411433,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,43.0,39.0,1.0,,15.0,17.0,27.0,8.0,2.0,,5.0,,,,90.0,67.0,6.7,11.0,0.2768,0.3318,0.0440678,3,,24.0,3.0,8.0,3.0,2.0,,1.0,,,,1.0,,,1.0,3.0,1.0,,,,1.0,1.0,,4.0,,,1.0,2.0,,,,,,
10411433,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,26.0,24.0,1.0,1.0,6.0,8.0,18.0,,4.0,,,,,,36.0,29.0,6.9,2.0,0.0,0.0,0.0118473,0,,18.0,1.0,1.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,
10411433,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,True,6.0,3.0,,,,,6.0,1.0,,,,,,,36.0,7.0,6.6,3.0,0.1034,0.0,0.0011548,1,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,ciroimmobile17,,,,,,,,,1.0,1.0,,,,,
10411433,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,13.0,11.0,,,4.0,4.0,14.0,2.0,2.0,,,,,,21.0,23.0,7.0,5.0,0.0487,0.0,0.0854911,1,,9.0,,1.0,2.0,2.0,,,,,,,,,,1.0,5.0,1.0,,,,,1.0,,2.0,,,,,,,,,
10411433,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,18.0,13.0,3.0,1.0,7.0,9.0,9.0,1.0,1.0,,,,,,21.0,20.0,6.5,6.0,0.0,0.0,0.0041924,0,,6.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10411433,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,9.0,7.0,1.0,,,,14.0,,,,,,,,9.0,21.0,6.7,7.0,0.0,0.0,0.0828524,0,,8.0,2.0,3.0,1.0,,,,,,,,,,,,5.0,3.0,,,,,,,1.0,,,,,,,,,
10411433,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Luka Romero,,,,,,,,,,lukaromero10,,,,,,,,,,,,,,,
10411433,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,59.0,44.0,30.0,15.0,31.0,33.0,26.0,1.0,12.0,,,,2.0,5.0,90.0,72.0,8.0,15.0,0.0,0.0,0.00442366,0,0.9857,13.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10411433,away,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,51.0,47.0,5.0,3.0,40.0,42.0,9.0,2.0,4.0,,,,,,90.0,64.0,7.3,5.0,0.0,0.0,0.00215376,0,,7.0,,,,,2.0,,,,2.0,,,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,
10411433,away,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,831677,EUR,943574400,D,3,3,False,68.0,65.0,8.0,7.0,54.0,55.0,13.0,3.0,7.0,,,,,,90.0,83.0,7.3,4.0,0.0,0.0,0.00945509,0,,11.0,,1.0,,,8.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
10411433,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,73.0,66.0,4.0,3.0,54.0,59.0,14.0,9.0,5.0,,3.0,,,,90.0,88.0,7.3,8.0,0.1049,0.0,0.00457167,1,,12.0,2.0,5.0,,,4.0,3.0,,,3.0,2.0,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
10411433,away,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,M,17,17,False,34.0,26.0,3.0,2.0,13.0,14.0,24.0,5.0,2.0,,2.0,,,,77.0,53.0,6.4,14.0,0.0,0.0,0.0170087,0,,14.0,2.0,10.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,5.0,4.0,1.0,stephane_singo,,,,,2.0,1.0,,,,,,,,,
10411433,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,33.0,31.0,1.0,1.0,17.0,17.0,18.0,2.0,8.0,,1.0,,,,90.0,46.0,6.8,5.0,0.0,0.0,0.00714709,0,,14.0,,2.0,,,,,,,1.0,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,
10411433,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,56.0,53.0,1.0,1.0,30.0,30.0,29.0,4.0,6.0,,3.0,,,,90.0,77.0,7.7,6.0,0.0254,0.2574,0.0978167,1,,24.0,1.0,4.0,,,4.0,,,,1.0,3.0,,1.0,,,3.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,
10411433,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,42.0,33.0,4.0,1.0,20.0,25.0,19.0,3.0,5.0,,,,,,90.0,68.0,6.6,15.0,0.0,0.0,0.0308193,0,,14.0,,5.0,1.0,,3.0,3.0,,,,,3.0,,2.0,2.0,2.0,,,True,2.0,,,,1.0,,,,,,,,,
10411433,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,32.0,25.0,1.0,,4.0,7.0,25.0,6.0,6.0,,1.0,,,,90.0,42.0,7.2,8.0,0.0,0.0,0.133753,0,,21.0,1.0,2.0,3.0,3.0,,1.0,,,1.0,,1.0,,,1.0,,3.0,niksivlasic_,,,,,1.0,,,,,,,,,,1.0
10411433,away,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,F,49,49,False,24.0,18.0,,,7.0,9.0,17.0,1.0,,,,,,,69.0,37.0,6.3,14.0,0.3705,0.6127,0.00540675,3,,11.0,1.0,5.0,4.0,1.0,,,,,,1.0,,,,,2.0,,n.radonjic7,,,2.0,,3.0,,,1.0,1.0,1.0,,,,,
10411433,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,26.0,19.0,,,4.0,5.0,21.0,9.0,3.0,,,,,,90.0,33.0,7.1,10.0,0.1463,0.0,0.0292685,2,,15.0,,2.0,3.0,2.0,,,,,7.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,
10411433,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,4.0,4.0,,,2.0,2.0,2.0,2.0,2.0,,1.0,,,,21.0,10.0,6.4,2.0,0.0,0.0,0.00230617,0,,2.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10411433,away,Torino,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,182,M,827934,EUR,886896000,D,5,5,True,4.0,1.0,1.0,,,2.0,2.0,3.0,1.0,,,,,,13.0,9.0,6.4,4.0,0.0,0.0,0.00041128,0,,1.0,1.0,3.0,,,1.0,,,,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
10411433,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Matteo Fiorenza,matteo-fiorenza,M. Fiorenza,G,,195,14,M,1100377,EUR,1055635200,G,73,73,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Matteo,Fiorenza,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190,675,M,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411433,away,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,M,59,59,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Miranchuk,,,,,,,,,,,,,,,
