match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_totalOffside,captain,stat_dispossessed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon
10407155,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188.0,71,M,921826,EUR,942537600,F,10,10,False,15.0,9.0,,,3.0,4.0,7.0,15.0,,3.0,,,90.0,42.0,6.0,21.0,2,Yonas,Malede,,4.0,1.0,1.0,9.0,5.0,,,,,,5.0,,,2.0,,,,,4.0,2.0,5.0,,,,,2.0,,,,,,
10407155,home,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,279,M,149796,EUR,780883200,F,11,11,True,4.0,3.0,1.0,,2.0,2.0,2.0,4.0,,1.0,,,19.0,8.0,6.7,3.0,1,,,,2.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Jorge Hernandez,jorge-hernandez,J. Hernandez,M,10,170.0,56,M,1025298,EUR,973641600,M,8,8,True,3.0,2.0,1.0,,,1.0,2.0,2.0,,,,,9.0,4.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Samuel Oum Gouet,samuel-oum-gouet,S. O. Gouet,M,,185.0,123,M,898405,EUR,882057600,M,17,17,True,1.0,,,,,,,1.0,,,,,9.0,2.0,6.6,1.0,0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195.0,176,M,1006483,EUR,968457600,D,28,28,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,1.0,4.0,,2.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Rayyane Falchou,rayane-falchou,R. Falchou,G,,179.0,8,M,1392073,EUR,1097366400,G,32,32,True,,,,,,,,,,,,,,,,,0,Rayyane Falchou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Iebe Swers,iebe-swers,I. Swers,D,,175.0,9,M,797739,EUR,851644800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175.0,67,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,away,RFC Seraing,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184.0,78,M,986770,EUR,987465600,G,30,30,False,26.0,10.0,23.0,8.0,3.0,6.0,7.0,20.0,2.0,4.0,,,90.0,31.0,6.8,16.0,0,,,,,,2.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,,,
10407155,away,RFC Seraing,Daniel Opare,daniel-opare,D. Opare,D,,172.0,62,,121251,EUR,656208000,D,40,40,False,25.0,16.0,6.0,2.0,10.0,12.0,7.0,15.0,2.0,1.0,,,59.0,37.0,6.5,13.0,0,,,,2.0,1.0,,4.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,
10407155,away,RFC Seraing,Abdoulaye Sylla,abdoulaye-sylla,A. Sylla,D,2,181.0,339,M,1102501,EUR,955324800,D,2,2,False,32.0,22.0,9.0,1.0,17.0,21.0,5.0,11.0,11.0,7.0,,,90.0,56.0,7.3,11.0,0,Abdoulaye Sylla,,,,,1.0,5.0,7.0,,,,6.0,3.0,1.0,,2.0,,1.0,,,,,3.0,,,,,,,,,,,,
10407155,away,RFC Seraing,Christophe Lepoint,christophe-lepoint,C. Lepoint,D,,188.0,10,M,45907,EUR,467424000,D,23,23,False,22.0,17.0,2.0,1.0,14.0,18.0,3.0,4.0,9.0,4.0,,,90.0,34.0,6.5,6.0,0,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,True,,,,,,,
10407155,away,RFC Seraing,Sandro Trémoulet,sandro-tremoulet,S. Trémoulet,D,18,190.0,152,M,1388249,EUR,942883200,D,17,17,False,19.0,12.0,3.0,,8.0,11.0,4.0,8.0,3.0,2.0,,,90.0,31.0,6.4,10.0,0,,,,,,2.0,3.0,5.0,,,,2.0,1.0,2.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,
10407155,away,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175.0,123,M,850895,EUR,868924800,D,18,18,False,13.0,11.0,,,4.0,4.0,7.0,11.0,,3.0,,,60.0,23.0,6.2,8.0,0,,,,2.0,,,3.0,2.0,,,,,,,,1.0,,,,,,1.0,,3.0,1.0,,,,,,,,,,
10407155,away,RFC Seraing,Abou Ba,abou-ba,A. Ba,M,,182.0,51,M,893798,EUR,901670400,M,20,20,False,15.0,10.0,1.0,,2.0,4.0,8.0,12.0,,2.0,,,60.0,24.0,6.2,9.0,0,,,,1.0,,,4.0,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,
10407155,away,RFC Seraing,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,6,186.0,49,M,893030,EUR,925171200,M,27,27,False,34.0,28.0,5.0,3.0,17.0,20.0,11.0,15.0,,4.0,,,90.0,47.0,6.8,10.0,1,,,,1.0,,,2.0,4.0,,,,1.0,1.0,2.0,,,,2.0,,,,3.0,1.0,,,,,,1.0,,,,1.0,,
10407155,away,RFC Seraing,Mathieu Cachbach,mathieu-cachbach,M. Cachbach,M,17,180.0,36,M,1127196,EUR,990576000,M,6,6,False,24.0,20.0,2.0,,10.0,10.0,10.0,15.0,1.0,7.0,,,90.0,37.0,6.8,6.0,0,Mathieu Cachbach,,,1.0,,1.0,2.0,5.0,,,,,,,3.0,1.0,,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,
10407155,away,RFC Seraing,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1382,M,943593,EUR,885427200,F,10,10,False,14.0,10.0,1.0,,5.0,6.0,5.0,8.0,,,,,90.0,22.0,8.0,5.0,4,,,,,,3.0,12.0,3.0,,2.0,2.0,,,1.0,,9.0,2.0,1.0,,,,,4.0,,,,1.0,,,,,,,,
10407155,away,RFC Seraing,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,103,M,834261,EUR,873849600,F,12,12,False,12.0,8.0,1.0,1.0,1.0,1.0,8.0,15.0,,2.0,,,89.0,20.0,7.3,9.0,1,,,,4.0,1.0,,4.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,1.0,,,,,1.0,1.0
10407155,away,RFC Seraing,Leroy Abanda,leroy-abanda,L. A. Mfomo,D,97,178.0,136,M,859030,EUR,960336000,D,11,11,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,1.0,,,30.0,14.0,6.6,3.0,0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10407155,away,RFC Seraing,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180.0,139,M,1010877,EUR,847756800,D,35,35,True,14.0,6.0,,,2.0,4.0,5.0,11.0,2.0,2.0,,,31.0,28.0,6.6,11.0,0,,,,1.0,1.0,2.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10407155,away,RFC Seraing,Simon Elisor,elisor-simon,S. Elisor,F,12,186.0,169,M,1049526,EUR,932515200,F,9,9,True,4.0,2.0,,,,1.0,2.0,3.0,,2.0,,,30.0,8.0,6.4,5.0,0,,,,,,,5.0,,,,,,,2.0,,3.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
10407155,away,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,77,M,874855,EUR,833760000,D,21,21,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,4.0,,2.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407155,away,RFC Seraing,Timothy Martin,timothy-martin,T. Martin,G,,190.0,29,M,1123609,EUR,985651200,G,16,16,True,,,,,,,,,,,,,,,,,0,Timothy Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,away,RFC Seraing,Marvin Tshibuabua,marvin-tshibuabua,M. Tshibuabua,D,,190.0,40,M,966923,EUR,1010448000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407155,away,RFC Seraing,Denys Bunchukov,denys-bunchukov,D. Bunchukov,M,6,,14,M,1395863,EUR,1056067200,M,28,28,True,,,,,,,,,,,,,,,,,0,Denys Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
