match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_interceptionWon,captain,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12448260,home,FC Utrecht,David Min,,,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,12.0,12.0,,,0.0,5.0,5.0,7.0,7.0,2.0,61.0,26.0,6.6,0.0214782,1,,3.0,2.0,4.0,,1.0,1.0,1.0,,,1.0,,,,6.0,0.1017,,1.0,1.0,,,5.0,,,,1.0,,,0.4313,,,1.0,,,,
12448260,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,6.0,6.0,,,0.0,,,6.0,6.0,,29.0,13.0,6.8,0.0617793,3,,,1.0,3.0,,,,,1.0,,,2.0,2.0,,,0.5053,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.1215,,,,,,,
12448260,home,FC Utrecht,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,5.0,2.0,,,0.0,2.0,4.0,,1.0,,29.0,12.0,6.4,4.883e-05,3,,1.0,4.0,1.0,,1.0,1.0,,,,,,,,6.0,0.189,,2.0,,,,1.0,,,,,3.0,,,,,,,,,
12448260,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,12.0,9.0,4.0,1.0,0.0,1.0,3.0,8.0,11.0,2.0,20.0,20.0,8.7,0.85853,2,,,1.0,1.0,1.0,,,,,,,1.0,,,6.0,0.1355,2.0,,,,,1.0,2.0,,,2.0,,,1.2408,,2.0,,,,,
12448260,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,True,15.0,12.0,2.0,1.0,0.0,1.0,2.0,11.0,13.0,,14.0,22.0,7.2,0.157013,0,,,2.0,1.0,1.0,,,,,2.0,,1.0,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Andreas Dithmer,,,andreas-dithmer,A. Dithmer,G,26,198,52,M,1126855,EUR,1122854400,G,51,51,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,home,FC Utrecht,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oleromeny,,,,,,
12448260,away,Go Ahead Eagles,Luca Plogmann,,,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,1,1,False,52.0,37.0,20.0,5.0,0.0,33.0,33.0,4.0,19.0,17.0,90.0,72.0,7.1,0.00191772,0,-0.7254,2.0,,2.0,,,,,,3.0,,,,,15.0,,,,,,,,,,,,,,,,,,2.0,4.0,5.0,1.0
12448260,away,Go Ahead Eagles,Mats Deijl,,,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,25.0,15.0,4.0,2.0,0.0,10.0,10.0,5.0,17.0,2.0,90.0,49.0,7.0,0.0154802,3,,2.0,2.0,5.0,1.0,1.0,,,1.0,4.0,3.0,2.0,2.0,,13.0,0.175,,,,,True,,2.0,,,,2.0,1.0,,,,1.0,,,,
12448260,away,Go Ahead Eagles,Gerrit Nauber,,,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,47.0,43.0,7.0,5.0,0.0,35.0,37.0,8.0,10.0,4.0,90.0,61.0,7.2,0.00366262,0,,1.0,1.0,2.0,,,,,,8.0,4.0,1.0,1.0,,4.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
12448260,away,Go Ahead Eagles,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,58.0,50.0,5.0,3.0,0.0,33.0,38.0,17.0,20.0,2.0,90.0,71.0,7.0,0.00831793,0,,1.0,2.0,2.0,,,,,,9.0,2.0,1.0,1.0,,8.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Dean James,,,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,5,5,False,21.0,15.0,4.0,1.0,0.0,3.0,6.0,14.0,18.0,3.0,90.0,59.0,6.7,0.533604,1,,,7.0,4.0,3.0,2.0,2.0,1.0,,8.0,,2.0,2.0,,14.0,0.0273,2.0,1.0,,,,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,
12448260,away,Go Ahead Eagles,Oliver Antman,,,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,M,19,19,False,35.0,31.0,,,1.0,16.0,16.0,16.0,21.0,3.0,89.0,47.0,8.0,0.238276,1,,,2.0,2.0,1.0,,,,,2.0,,2.0,1.0,1.0,8.0,0.0363,1.0,,,1.0,,2.0,2.0,1.0,,1.0,,,0.1757,,1.0,,,,,
12448260,away,Go Ahead Eagles,Evert Linthorst,,,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,52.0,42.0,7.0,1.0,1.0,23.0,27.0,19.0,25.0,4.0,90.0,71.0,7.0,0.0420115,0,,1.0,4.0,3.0,1.0,1.0,1.0,,,4.0,5.0,1.0,1.0,1.0,12.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
12448260,away,Go Ahead Eagles,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,1.0,9.0,14.0,3.6,0.00418967,1,,,1.0,1.0,,,,,,,,1.0,,1.0,,0.0155,,,,1.0,,,,,,1.0,,,0.4114,,1.0,,,,,
12448260,away,Go Ahead Eagles,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,12.0,10.0,1.0,,0.0,5.0,5.0,5.0,7.0,2.0,69.0,34.0,6.4,0.00212702,0,,,8.0,6.0,1.0,3.0,4.0,2.0,,3.0,,2.0,2.0,1.0,12.0,,,1.0,,,,4.0,,,,,,2.0,,,,,,,,
12448260,away,Go Ahead Eagles,Victor Kaj Edvardsen,,,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,15.0,10.0,,,1.0,6.0,8.0,4.0,7.0,3.0,86.0,28.0,6.5,0.061328,0,,1.0,11.0,1.0,3.0,3.0,,,,1.0,,,,,11.0,,2.0,5.0,,,,3.0,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Jakob Breum,,,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,7,7,False,40.0,29.0,4.0,3.0,0.0,10.0,12.0,21.0,30.0,4.0,89.0,70.0,8.2,0.342206,2,,,3.0,8.0,1.0,2.0,3.0,3.0,,2.0,4.0,3.0,2.0,1.0,15.0,0.1363,1.0,,,,,1.0,2.0,2.0,,1.0,1.0,2.0,0.7171,,1.0,,,,,
12448260,away,Go Ahead Eagles,Luca Everink,,,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,21.0,13.0,6.5,0.00017652,0,,3.0,1.0,5.0,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12448260,away,Go Ahead Eagles,Finn Stokkers,,,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,12.0,9.0,6.6,0.00277113,0,,,3.0,1.0,,,,,,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Robbin Weijenberg,,,robbin-weijenberg,R. Weijenberg,M,15,180,45,M,1386182,EUR,1099872000,M,15,15,True,2.0,,,,0.0,,,,2.0,,1.0,3.0,,,1,,1.0,,1.0,,,,,1.0,,,,,,2.0,0.7059,,,1.0,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Mathis Suray,,,mathis-suray,M. Suray,M,17,173,318,M,909960,EUR,996105600,M,17,17,True,,,,,0.0,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Nando Verdoni,,,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Jari De Busser,,,jari-de-busser,J. D. Busser,G,22,190,290,M,837072,EUR,940464000,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Aske Adelgaard,,,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Bobby Adekanye,,,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Søren Tengstedt,,,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448260,away,Go Ahead Eagles,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
