match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_lastName,stat_duelLost,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_keyPass,captain,stat_blockedScoringAttempt,stat_penaltyConceded,stat_punches,stat_bigChanceMissed,stat_clearanceOffLine,stat_goals,stat_bigChanceCreated,stat_penaltyWon
11067318,home,Flamengo,Everton,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,False,36.0,33.0,,,2.0,3.0,38.0,1.0,2.0,,3.0,,,,,,,,90.0,57.0,6.7,11.0,0.1694,0.0411,0.0725218,5,,Evertons,31.0,,,1.0,,3.0,,1.0,,1.0,1.0,,1.0,5.0,,1.0,,2.0,,1.0,,4.0,,,,,,,
11067318,home,Flamengo,Everton Ribeiro,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,True,23.0,18.0,3.0,2.0,2.0,2.0,23.0,,3.0,,5.0,,3.0,,,,,,45.0,38.0,5.8,11.0,0.0732,0.0,0.0232633,2,,evertonri,16.0,,1.0,,,5.0,,,,2.0,1.0,1.0,,2.0,,2.0,,,,1.0,,1.0,1.0,,,,,,
11067318,home,Flamengo,Allan,,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,21,21,True,8.0,6.0,1.0,,1.0,1.0,7.0,,1.0,,2.0,,1.0,,,,,,18.0,11.0,6.5,3.0,0.0,0.0,0.00368587,0,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Igor Jesus,,igor-jesus,Igor Jesus,M,6,179,1493,M,1170912,EUR,1046995200,M,48,48,True,20.0,19.0,,,7.0,7.0,13.0,1.0,2.0,,1.0,,1.0,,,,,,27.0,26.0,6.0,4.0,0.0124,0.0,0.0102512,1,,,12.0,,1.0,,,5.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,
11067318,home,Flamengo,Santos,,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Agustín Rossi,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,AgustinRossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Matheuzinho,,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,mateuzinhoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Pablo,,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Rodrigo Caio,,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Cleiton,,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Petterson,,petterson,Petterson,M,19,181,616,M,1170955,EUR,1073174400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Lorran,,lorran,Lorran,M,99,180,6061,M,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,lorranlucas10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,home,Flamengo,Pedrinho,Pedrinho,pedrinho,Pedrinho,M,20,177,228,M,1647595,EUR,1050624000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Léo Linck,,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,24.0,11.0,20.0,7.0,7.0,9.0,15.0,,,2.0,11.0,,,1.0,,4.0,1.0,1.0,90.0,34.0,7.8,13.0,0.0,0.0,0.00246605,0,0.4216,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11067318,away,Athletico,Madson,,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,False,23.0,14.0,,,12.0,18.0,6.0,1.0,4.0,5.0,7.0,,2.0,,,,,,85.0,46.0,7.8,15.0,0.1855,0.6087,0.0006125,1,,,2.0,3.0,1.0,1.0,,3.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,
11067318,away,Athletico,Cacá,,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,False,34.0,26.0,6.0,2.0,21.0,27.0,7.0,1.0,5.0,5.0,3.0,1.0,1.0,,,,,,90.0,52.0,7.9,10.0,0.6086,0.803,0.00179818,1,,,5.0,1.0,3.0,3.0,,4.0,,2.0,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,
11067318,away,Athletico,Thiago Heleno,,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,46.0,38.0,9.0,4.0,35.0,37.0,9.0,,2.0,5.0,6.0,,,,,,,,90.0,56.0,7.2,8.0,0.0,0.0,0.00108367,0,,,3.0,,3.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,True,,,,,,,,
11067318,away,Athletico,Lucas Esquivel,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,36.0,30.0,2.0,,18.0,21.0,16.0,,3.0,1.0,4.0,,,,,,,,90.0,55.0,7.5,9.0,0.0,0.0,0.209377,0,,,13.0,1.0,1.0,2.0,,1.0,,2.0,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,
11067318,away,Athletico,Erick,,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,31.0,27.0,1.0,1.0,13.0,15.0,16.0,2.0,4.0,1.0,2.0,,,,,,,,90.0,39.0,7.0,4.0,0.0473,0.0,0.0226776,1,,,14.0,2.0,,1.0,,2.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,
11067318,away,Athletico,Hugo Moura,,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,17,17,False,20.0,12.0,5.0,2.0,5.0,8.0,12.0,1.0,4.0,1.0,7.0,,,,,,,,63.0,31.0,6.8,10.0,0.0093,0.0,0.0417871,1,,,7.0,,1.0,3.0,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Vitor Bueno,,vitor-bueno,Vitor Bueno,M,15,183,625,M,808785,EUR,778723200,M,8,8,False,35.0,27.0,3.0,1.0,7.0,8.0,29.0,,5.0,,4.0,,2.0,,,,,,90.0,55.0,8.3,13.0,0.8951,1.0182,0.452258,4,,,21.0,,1.0,,,4.0,,,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,2.0,,1.0,,,,,1.0,2.0,
11067318,away,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,False,34.0,27.0,1.0,,5.0,7.0,28.0,,2.0,,5.0,,,,,,,,77.0,52.0,6.7,14.0,0.0876,0.5187,0.065608,2,,,22.0,,2.0,1.0,,6.0,2.0,1.0,3.0,1.0,4.0,,1.0,1.0,,,1.0,,,3.0,,1.0,,,,,,,
11067318,away,Athletico,Tomás Cuello,,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,27.0,23.0,,,6.0,9.0,18.0,,10.0,2.0,4.0,,4.0,,,,,,85.0,47.0,6.8,7.0,0.1571,0.3913,0.178558,1,,,17.0,,1.0,5.0,,8.0,1.0,4.0,,4.0,2.0,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,
11067318,away,Athletico,Pablo,,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,26.0,21.0,,,10.0,11.0,15.0,1.0,2.0,,2.0,,,,,,,,90.0,34.0,6.2,7.0,0.3734,0.5332,0.0889461,3,,,11.0,,,1.0,,6.0,,,1.0,3.0,1.0,,2.0,,3.0,,,,,1.0,,1.0,,,2.0,,,1.0,
11067318,away,Athletico,Alex Santana,,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,14.0,13.0,,,6.0,6.0,8.0,,2.0,,2.0,,1.0,,,,,,27.0,18.0,7.1,2.0,0.0294,0.0785,0.00165218,1,,,7.0,,,,,3.0,1.0,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,
11067318,away,Athletico,Willian Bigode,,willian,W. Bigode,F,9,171,759,M,146308,EUR,532742400,F,11,11,True,11.0,9.0,1.0,1.0,6.0,6.0,5.0,,2.0,,4.0,,1.0,,,,,,13.0,17.0,6.6,4.0,0.0,0.0,0.00088822,0,,,3.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11067318,away,Athletico,Bruno Peres,,bruno-peres,B. Peres,D,13,178,204,M,243175,EUR,636249600,D,33,33,True,6.0,5.0,,,2.0,3.0,3.0,,,,1.0,,,,,,,,13.0,9.0,6.5,1.0,0.0,0.0,0.00408187,0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Rômulo,Rômulo,romulo,Rômulo,F,40,193,3722,M,1133743,EUR,1013126400,F,35,35,True,4.0,3.0,,,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,13.0,7.0,7.0,1.0,0.0,0.0,0.00051059,0,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
11067318,away,Athletico,Mycael,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Gabriel Pereira,Gabriel Pereira,gabriel-pereira,G. Pereira,G,1,196,143,M,1064298,EUR,1025568000,G,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Vinicius Kauê,,vinicius-kaue,Vinicius Kauê,D,,181,36,M,1116334,EUR,1046476800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Kaique Rocha,,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Matheus Felipe,,matheus-felipe,M. Felipe,D,4,186,105,M,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Thiago Andrade,,thiago-andrade,T. Andrade,M,11,179,253,M,1106509,EUR,972950400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Marcelo Cirino,,marcelo-cirino,Marcelo Cirino,F,,182,127,M,329027,EUR,696038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067318,away,Athletico,Luciano Arriagada,,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
