match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_aerialWon,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt
10408272,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,49.0,41.0,14.0,7.0,39.0,42.0,2.0,7.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,90.0,60.0,6.9,9.0,0.0,0.0,0.0011083,0,0.4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408272,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,D,20,20,False,65.0,60.0,3.0,3.0,24.0,26.0,37.0,42.0,,,,1.0,,,,,,86.0,90.0,8.2,7.0,0.0456,0.1094,0.0724747,1,,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408272,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,62.0,58.0,5.0,2.0,47.0,48.0,11.0,14.0,2.0,1.0,2.0,5.0,,,,,,63.0,69.0,6.6,6.0,0.0,0.0,0.00418462,0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10408272,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,107.0,97.0,9.0,5.0,84.0,92.0,13.0,15.0,3.0,,2.0,7.0,,,,,,90.0,120.0,7.8,11.0,0.0,0.0,0.00436911,0,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,
10408272,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,59.0,53.0,4.0,3.0,41.0,44.0,12.0,15.0,1.0,,3.0,9.0,,,,,,90.0,77.0,7.6,9.0,0.0,0.0,0.506672,0,,,,6.0,2.0,2.0,,,,,2.0,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,
10408272,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,30,30,False,10.0,8.0,,,5.0,6.0,3.0,4.0,1.0,,,,,,,,,33.0,13.0,6.5,3.0,0.0,0.0,0.0017981,0,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
10408272,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,66.0,56.0,6.0,5.0,38.0,42.0,18.0,24.0,3.0,,1.0,5.0,1.0,,,,,90.0,74.0,7.4,11.0,0.0,0.0,0.0166903,0,,,,6.0,,,,,,,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,True,1.0,,,,,,,
10408272,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,74.0,69.0,5.0,5.0,42.0,46.0,27.0,28.0,4.0,1.0,1.0,8.0,,,,,,90.0,88.0,7.1,7.0,0.0,0.0,0.0374561,0,,,,4.0,2.0,1.0,,,2.0,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,
10408272,home,Barcelona,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,7,7,False,51.0,44.0,4.0,4.0,6.0,6.0,38.0,47.0,8.0,3.0,,4.0,,,,,,77.0,68.0,10.0,16.0,0.2039,1.052,0.710935,3,,2.0,,4.0,4.0,2.0,3.0,1.0,,,2.0,2.0,,,,1.0,,,1.0,1.0,4.0,,,,1.0,3.0,2.0,,,,,
10408272,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,12.0,10.0,,,5.0,5.0,6.0,8.0,3.0,,,1.0,,,,,,63.0,19.0,8.0,5.0,0.096,0.1039,0.158581,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,
