match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_fouls,stat_wonContest,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_dispossessed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10570023,home,Grimsby Town,Max Crocombe,max-crocombe,M. Crocombe,G,15,193.0,85,M,197904,EUR,745113600.0,G,1,1,False,16.0,14.0,8.0,6.0,10.0,11.0,4.0,5.0,7.0,90.0,22.0,5.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570023,home,Grimsby Town,Jordan Cropper,cropper-jordan,J. Cropper,D,32,189.0,18,M,1017212,EUR,958089600.0,D,32,32,False,21.0,13.0,5.0,,8.0,11.0,7.0,13.0,4.0,62.0,53.0,7.3,19.0,0,,,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10570023,home,Grimsby Town,Luke Waterfall,luke-waterfall,L. Waterfall,D,25,188.0,9,M,39162,EUR,649296000.0,D,6,6,False,37.0,28.0,6.0,3.0,22.0,28.0,6.0,9.0,4.0,90.0,48.0,6.7,9.0,5,,,,,1.0,2.0,8.0,1.0,2.0,1.0,1.0,,,True,7.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
10570023,home,Grimsby Town,Michee Efete,michee-efete,M. Efete,M,20,180.0,69,M,880662,EUR,858038400.0,D,2,2,False,33.0,26.0,1.0,,20.0,23.0,6.0,12.0,8.0,90.0,50.0,6.1,12.0,0,,,2.0,,1.0,3.0,4.0,4.0,,1.0,1.0,,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,
10570023,home,Grimsby Town,Daniel Amos,daniel-amos,D. Amos,D,22,180.0,26,M,883996,EUR,945820800.0,D,22,22,False,40.0,23.0,9.0,3.0,13.0,17.0,10.0,26.0,7.0,90.0,60.0,6.5,23.0,3,,,3.0,,,1.0,5.0,,,5.0,3.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
10570023,home,Grimsby Town,Kieran Green,kieran-green,K. Green,M,4,175.0,29,M,754692,EUR,867628800.0,M,4,4,False,24.0,11.0,2.0,1.0,4.0,9.0,7.0,15.0,5.0,78.0,37.0,7.2,13.0,4,,,,,1.0,1.0,5.0,,,2.0,1.0,,,,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10570023,home,Grimsby Town,Bryn Morris,bryn-morris,B. Morris,M,8,182.0,15,M,284443,EUR,830390400.0,M,17,17,False,54.0,45.0,14.0,7.0,20.0,21.0,28.0,38.0,12.0,90.0,72.0,7.2,13.0,1,,,5.0,3.0,3.0,8.0,5.0,,4.0,4.0,1.0,1.0,5.0,,1.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,
10570023,home,Grimsby Town,Brendan Kiernan,brendan-kiernan,B. Kiernan,M,,175.0,10,M,369140,EUR,721353600.0,M,27,27,False,10.0,9.0,,,6.0,6.0,3.0,4.0,2.0,45.0,16.0,6.6,2.0,1,,,,,,1.0,3.0,,,1.0,1.0,,,,,,1.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,,
10570023,home,Grimsby Town,Gavan Holohan,gavan-holohan,G. Holohan,F,7,180.0,25,M,144678,EUR,692755200.0,M,8,8,False,43.0,36.0,4.0,2.0,16.0,17.0,21.0,28.0,4.0,90.0,52.0,6.7,10.0,2,,,2.0,1.0,,4.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,
10570023,home,Grimsby Town,Harry Clifton,harry-clifton,H. Clifton,M,15,180.0,41,M,825822,EUR,897609600.0,M,15,15,False,23.0,10.0,2.0,,4.0,7.0,6.0,18.0,4.0,78.0,40.0,6.5,19.0,0,,,2.0,,2.0,5.0,5.0,,,2.0,,4.0,1.0,,,2.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
