match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_bigChanceMissed
10390000,home,Montpellier,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,21,21,False,7.0,5.0,,,3.0,5.0,2.0,2.0,10.0,,2.0,,90.0,23.0,7.0,11.0,1.1183,0.9671,0.0029772,4,,,3.0,1.0,1.0,1.0,,,,,,,,,3.0,1.0,2.0,3.0,2.0,4.0,,,2.0,1.0,,,e.wahi7,,,,,,,,
10390000,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,46.0,32.0,12.0,4.0,25.0,28.0,7.0,18.0,6.0,4.0,5.0,1.0,82.0,54.0,7.0,14.0,0.0,0.0,0.00997856,0,,,5.0,,,,2.0,1.0,,,,,,,5.0,4.0,,,1.0,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Matis Carvalho,carvalho-matis,M. Carvalho,G,1,186,31,M,966256,EUR,925257600,G,30,30,True,18.0,6.0,17.0,5.0,2.0,2.0,4.0,16.0,1.0,1.0,4.0,,45.0,23.0,6.6,12.0,0.0,0.0,0.000228833,0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,
10390000,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,10.0,8.0,2.0,1.0,3.0,3.0,5.0,7.0,1.0,3.0,1.0,,23.0,16.0,7.3,2.0,0.0,0.0,0.462515,0,,,2.0,,,,,,1.0,1.0,,1.0,Enzo Tchato Mbiayi,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10390000,home,Montpellier,Arnaud Souquet,arnaud-souquet,A. Souquet,D,,174,43,M,93570,EUR,697852800,D,2,2,True,6.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,23.0,11.0,7.0,5.0,0.0597,0.0,0.106614,1,,,6.0,,,1.0,,,,,,1.0,,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,12.0,7.0,2.0,,6.0,7.0,1.0,5.0,,,3.0,,23.0,14.0,7.2,5.0,0.0,0.0,0.00861627,0,,,3.0,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Teo Allix,teo-allix,T. Allix,D,34,183,12,M,1391384,EUR,1088985600,D,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Matéo Loubatières,matteo-loubatieres,M. Loubatières,M,19,175,13,M,1392808,EUR,1063584000,M,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,
10390000,home,Montpellier,Béni Makouana,beni-makouana,B. Makouana,M,24,177,225,M,958865,EUR,1033171200,F,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,20.0,17.0,6.0,3.0,14.0,14.0,3.0,6.0,,,9.0,,90.0,27.0,6.5,3.0,0.0,0.0,0.0149485,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-0.3391,
10390000,away,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,False,55.0,47.0,9.0,4.0,18.0,21.0,30.0,37.0,2.0,2.0,5.0,1.0,90.0,85.0,7.0,18.0,0.15,0.0,0.0658967,2,3.0,1.0,7.0,,2.0,,,2.0,3.0,1.0,,1.0,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10390000,away,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186,314,M,842744,EUR,888364800,D,25,25,False,55.0,48.0,2.0,1.0,31.0,34.0,17.0,21.0,2.0,3.0,6.0,1.0,90.0,69.0,7.0,7.0,0.1135,0.0,0.00548607,2,,,8.0,,2.0,,,1.0,3.0,2.0,,,,,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,
10390000,away,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,False,53.0,45.0,8.0,5.0,22.0,24.0,24.0,30.0,2.0,3.0,3.0,1.0,90.0,66.0,7.3,8.0,0.0,0.0,0.457654,0,1.0,1.0,5.0,,,,2.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,
10390000,away,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,20,168,49,M,38081,EUR,575337600,D,20,20,False,30.0,22.0,4.0,,9.0,12.0,13.0,21.0,6.0,1.0,2.0,3.0,79.0,45.0,6.1,13.0,0.0,0.0,0.00750751,0,3.0,,5.0,,,,,,1.0,,,,,,3.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,
10390000,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,,181,606,M,785876,EUR,832896000,M,14,14,False,26.0,17.0,1.0,,2.0,2.0,15.0,25.0,3.0,,2.0,,59.0,47.0,6.9,17.0,0.2852,0.0,0.0187473,2,1.0,,8.0,,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,1.0,2.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,
10390000,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,False,38.0,32.0,6.0,5.0,11.0,12.0,21.0,26.0,4.0,,2.0,1.0,63.0,47.0,6.5,10.0,0.1792,0.0,0.0108729,2,,,3.0,,,2.0,,,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,True,,,,,,,,,,,,,
10390000,away,Ajaccio,Qazim Laci,qazim-laci,Q. Laci,M,20,173,1022,M,284395,EUR,822009600,M,10,10,False,68.0,61.0,11.0,7.0,20.0,21.0,43.0,50.0,5.0,,7.0,,90.0,81.0,7.0,9.0,0.0735,0.0,0.288885,2,3.0,2.0,4.0,2.0,1.0,1.0,,,,,1.0,2.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,7,177,69,M,993155,EUR,853372800,M,27,27,False,20.0,16.0,,,3.0,3.0,13.0,18.0,7.0,,4.0,3.0,79.0,27.0,6.2,8.0,0.0,0.0,0.0263952,0,1.0,,1.0,,,,,,1.0,1.0,,,,,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,,178,82,,74139,EUR,543974400,F,17,17,False,16.0,14.0,,,3.0,3.0,16.0,22.0,4.0,,,2.0,37.0,30.0,5.9,9.0,0.0,0.0,0.189419,0,9.0,5.0,3.0,,,,,,,,,3.0,,,1.0,1.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,
10390000,away,Ajaccio,Jean Fiacre Kouamé Botué,jean-fiacre-kouame-botue,J. F. K. Botué,F,11,184,257,M,1102863,EUR,1028678400,F,18,18,False,13.0,9.0,,,1.0,2.0,8.0,11.0,5.0,,6.0,1.0,62.0,23.0,6.7,6.0,0.0735,0.0,0.00607536,1,,,6.0,,,1.0,,,,,,,Kouame Jean Fiacre Botue,,5.0,3.0,,2.0,3.0,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,,178,36,M,74061,EUR,486950400,M,5,5,True,19.0,16.0,,,3.0,3.0,16.0,23.0,2.0,,,,31.0,29.0,6.7,9.0,0.0,0.0,0.20629,0,7.0,3.0,,1.0,,,,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185,59,M,806520,EUR,791251200,F,11,11,True,9.0,8.0,,,3.0,3.0,5.0,6.0,7.0,,2.0,3.0,28.0,14.0,6.2,3.0,0.2563,0.0,0.018635,2,,,3.0,,2.0,,,,,,,,,,2.0,3.0,,,,2.0,,,,,,,,,,,,,,,1.0
10390000,away,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,True,44.0,40.0,3.0,2.0,12.0,12.0,28.0,33.0,1.0,,3.0,,27.0,48.0,6.4,6.0,0.0182,0.0,0.0222285,1,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Yanis Cimignani,cimignani-yanis,Y. Cimignani,M,21,176,148,M,1049523,EUR,1011657600,M,22,22,True,11.0,10.0,2.0,2.0,3.0,3.0,8.0,11.0,4.0,,,1.0,11.0,23.0,6.7,6.0,0.0,0.0,0.0485014,0,3.0,1.0,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Yoann Touzghar,yoann-touzghar,Y. Touzghar,F,,179,154,M,128333,EUR,533606400,F,9,9,True,4.0,4.0,,,,,4.0,4.0,,,,,11.0,6.0,6.7,,0.0369,0.0,0.00233694,1,,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Youssouf Koné,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,,183,14,M,23568,EUR,526780800,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390000,away,Ajaccio,Thomas Mangani,thomas-mangani,T. Mangani,M,,183,41,M,14142,EUR,546652800,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
