match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_keyPass,stat_clearanceOffLine,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded
11067540,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,28.0,16.0,17.0,6.0,12.0,16.0,4.0,12.0,1.0,1.0,1.0,7.0,3.0,4.0,90.0,35.0,7.0,12.0,0.00035253,0,0.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,29.0,23.0,4.0,1.0,11.0,15.0,12.0,16.0,1.0,6.0,,5.0,,,90.0,52.0,6.6,11.0,0.00613853,0,,,,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,False,47.0,38.0,9.0,3.0,26.0,26.0,12.0,22.0,3.0,3.0,1.0,5.0,,,54.0,52.0,6.2,10.0,0.0129001,0,,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,60.0,48.0,10.0,4.0,34.0,37.0,14.0,23.0,5.0,5.0,6.0,6.0,,,90.0,71.0,7.3,12.0,0.0708536,0,,,,,4.0,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,42.0,34.0,4.0,2.0,12.0,14.0,22.0,31.0,,2.0,2.0,3.0,,,90.0,65.0,7.2,16.0,0.0296368,2,,,,3.0,4.0,8.0,,2.0,,1.0,2.0,2.0,2.0,,2.0,,,,guiarana,True,1.0,1.0,1.0,0.0878,0.3378,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,False,37.0,33.0,1.0,,19.0,21.0,14.0,16.0,,3.0,1.0,4.0,,,90.0,51.0,6.4,10.0,0.00843507,0,,,,,3.0,9.0,2.0,,,,2.0,2.0,4.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,52.0,45.0,4.0,2.0,28.0,30.0,17.0,23.0,,2.0,,2.0,,,90.0,61.0,6.6,10.0,0.00788102,0,,,,1.0,,3.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,33.0,24.0,4.0,2.0,8.0,11.0,17.0,26.0,3.0,5.0,,3.0,,,88.0,49.0,7.1,16.0,0.0936838,0,,,,4.0,1.0,4.0,,,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,29.0,22.0,,,12.0,14.0,10.0,17.0,1.0,7.0,1.0,3.0,,,87.0,49.0,6.6,13.0,0.00699562,0,,Rubens,,2.0,2.0,9.0,2.0,,,,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
11067540,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,20.0,17.0,,,6.0,6.0,11.0,14.0,1.0,5.0,,2.0,,,56.0,31.0,6.8,6.0,0.00775166,1,,,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,paulinho10,,1.0,,,0.1156,0.1181,,,,,,,,,,,,,,
