match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_fouls,stat_onTargetScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_errorLeadToAGoal
12624899,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,,538320,EUR,768960000,M,8,8,True,33.0,32.0,1.0,1.0,0.0,17.0,18.0,16.0,,4.0,,5.0,,,,30.0,40.0,7.3,2.0,0,16.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,
12624899,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,,1115775,EUR,982195200,F,16,16,True,3.0,3.0,,,0.0,,,3.0,,,,1.0,,,,15.0,5.0,6.5,2.0,0,3.0,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12624899,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400,F,29,29,True,8.0,8.0,,,0.0,5.0,5.0,3.0,,,,,,,,14.0,9.0,6.4,1.0,0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624899,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,,328829,EUR,694483200,D,4,4,True,16.0,15.0,1.0,1.0,0.0,13.0,14.0,2.0,,,1.0,1.0,,,,13.0,18.0,6.7,1.0,0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624899,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,home,Al-Nassr,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,,828527,EUR,781401600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Orlando Mosquera,,,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,,886041,EUR,788313600,G,52,52,False,35.0,18.0,21.0,5.0,0.0,14.0,18.0,17.0,,3.0,4.0,11.0,1.0,3.0,,90.0,51.0,6.5,17.0,0,4.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,6.0,6.0,,
12624899,away,Al-Fayha,Ziyad Al-Sahafi,,,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,,831259,EUR,782352000,D,21,21,False,16.0,13.0,4.0,2.0,0.0,5.0,6.0,11.0,,,2.0,3.0,,,,79.0,24.0,6.3,6.0,1,8.0,1.0,5.0,,1.0,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
12624899,away,Al-Fayha,Chris Smalling,,,chris-smalling,C. Smalling,D,5,192.0,1654,M,,47741,EUR,627696000,D,5,5,False,12.0,7.0,2.0,,0.0,4.0,6.0,6.0,1.0,1.0,3.0,2.0,,,,90.0,18.0,5.8,6.0,0,3.0,,3.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,
12624899,away,Al-Fayha,Mokher Al-Rashidi,,,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,,921767,EUR,927158400,D,2,2,False,26.0,23.0,4.0,2.0,0.0,19.0,19.0,7.0,,1.0,2.0,2.0,,,,90.0,35.0,5.9,4.0,0,4.0,,3.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0
12624899,away,Al-Fayha,Mohammed Al Baqawi,,,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,,893199,EUR,805507200,M,22,22,False,18.0,17.0,1.0,1.0,0.0,6.0,6.0,12.0,,4.0,2.0,3.0,,,,79.0,30.0,6.5,5.0,0,11.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,True,,,,,,
12624899,away,Al-Fayha,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,,982351,EUR,956534400,M,14,14,False,28.0,24.0,2.0,2.0,0.0,6.0,7.0,21.0,1.0,10.0,,4.0,,,,90.0,48.0,6.9,9.0,0,18.0,,7.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,,,2.0,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,,358890,EUR,835401600,M,20,20,False,46.0,42.0,1.0,1.0,0.0,27.0,28.0,20.0,,2.0,2.0,11.0,,,,79.0,59.0,6.7,7.0,2,16.0,2.0,5.0,,1.0,1.0,,2.0,,,,2.0,,1.0,,3.0,1.0,1.0,,,,1.0,,,,,,,,
12624899,away,Al-Fayha,Faris Abdi,,,abdi-faris,A. Faris,D,25,180.0,62,M,,983833,EUR,926208000,M,25,25,False,36.0,29.0,3.0,1.0,0.0,15.0,17.0,19.0,,9.0,,3.0,,,,87.0,62.0,6.6,14.0,0,14.0,,7.0,4.0,1.0,3.0,2.0,,4.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Alejandro Pozuelo,Alejandro,Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,,153964,EUR,685238400,F,8,8,False,35.0,25.0,4.0,1.0,0.0,13.0,13.0,26.0,,3.0,,6.0,,,,70.0,47.0,6.7,15.0,0,13.0,4.0,2.0,,,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,
12624899,away,Al-Fayha,Fashion Sakala,,,fashion-sakala,F. Sakala,F,10,178.0,8842,M,fashionjr10,876626,EUR,858297600,F,10,10,False,19.0,13.0,2.0,1.0,0.0,1.0,2.0,19.0,,3.0,,2.0,,,,90.0,40.0,6.1,16.0,2,12.0,2.0,8.0,1.0,1.0,8.0,3.0,,,,2.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,
12624899,away,Al-Fayha,Renzo López,,,renzo-lopez,R. López,F,31,190.0,440,M,,926513,EUR,766454400,F,9,9,False,17.0,16.0,,,0.0,6.0,6.0,11.0,2.0,5.0,,1.0,,,,90.0,29.0,6.9,6.0,1,10.0,,13.0,2.0,2.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,,,,1.0,,,,,,,,,
12624899,away,Al-Fayha,Nawwaf Al Harthi,,,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,,948046,EUR,908150400,M,29,29,True,16.0,13.0,,,0.0,7.0,7.0,10.0,,2.0,,1.0,,,,20.0,22.0,6.3,7.0,0,6.0,1.0,3.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Gabriel Vareta,,,gabriel-vareta,G. Vareta,D,25,183.0,214,M,,1485273,EUR,1116201600,D,23,23,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,,,,,,11.0,5.0,6.5,,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Mohammed Al Dowaish,Mohammed Al Dowaish,,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,,1542652,EUR,1085702400,D,47,47,True,5.0,3.0,,,0.0,,,7.0,,1.0,1.0,1.0,,,,11.0,12.0,6.5,5.0,0,3.0,2.0,2.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Sattam Al-Roqi,Sattam Al-Roqi,,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,,1521951,EUR,1017273600,F,24,24,True,5.0,5.0,,,0.0,1.0,1.0,4.0,,,,2.0,,,,11.0,7.0,6.5,1.0,0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Vinicius Rangel,,,rangel-vinicius,V. Rangel,D,2,177.0,64,M,,1170706,EUR,1083283200,D,3,3,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,12.0,4.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Abdulraoof Al-Deqeel,,,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Abdulhadi Al-Harajin,,,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Ali Al Hussain,Ali Al Hussain,,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,,1916420,EUR,1117843200,F,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624899,away,Al-Fayha,Malek Al Abdulmonam,,,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
