match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_possessionLostCtrl,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_fouls,stat_challengeLost,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
14035893,home,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,18.0,10.0,,,0.0,3.0,4.0,7.0,14.0,1.0,1.0,,,77.0,30.0,7.3,0.343373,,2,,0.27,0.12,0.15,,1.0,,2.0,6.0,5.0,8.0,2.0,14.0,1.0,,,1.0,2.0,,2.0,,1.0,1.0,,,0.0389,0.0128,-0.03,,,1.0,1.0,,,,,
14035893,home,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,11,11,True,19.0,16.0,2.0,1.0,0.0,6.0,8.0,10.0,11.0,,1.0,,,45.0,26.0,6.7,0.0450449,,1,,-0.01,0.03,-0.01,,2.0,1.0,2.0,1.0,3.0,3.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,0.0202,,-0.14,,,,1.0,,0ratmangoen,,,
14035893,home,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,D,20,20,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,28.0,14.0,6.8,0.00467112,,0,,0.02,-0.18,-0.03,,3.0,1.0,,1.0,1.0,2.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
14035893,home,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,,,,13.0,9.0,6.5,0.00283715,,0,,-0.05,0.01,0.13,,1.0,,,,1.0,1.0,,5.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,
14035893,home,FCV Dender,Jordan Attah Kadiri,,,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,6.0,5.0,,,0.0,,,5.0,6.0,,1.0,,,13.0,10.0,6.6,0.00608733,,0,,,,,,,,1.0,1.0,2.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,
14035893,home,FCV Dender,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,D,70,70,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,2.0,6.0,,0.00032768,,0,,,,,,,,,,,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14035893,home,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,home,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,home,FCV Dender,Nail Moutha-Sebtaoui,Nail Moutha-Sebtaoui,,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177,379,M,1502944,EUR,1132185600,D,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,home,FCV Dender,Krzysztof Koton,Krzysztof Koton,,krzysztof-koton,K. Kotoń,M,15,172,83,M,1512869,EUR,1053129600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Marcos Hernán Peano,,,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,20.0,11.0,12.0,3.0,0.0,10.0,10.0,1.0,10.0,,9.0,1.0,2.0,90.0,29.0,7.3,0.00032939,0.4045,0,0.1617,0.06,0.0,0.2,0.36,,,,,,,,9.0,,,,,,,,True,,,,,,,,,,,,,,1.0,,
14035893,away,RAAL La Louvière,Wagane Faye,,,wagane-faye,W. Faye,D,4,180,71,M,957913,EUR,753753600,D,4,4,False,40.0,33.0,5.0,3.0,0.0,18.0,19.0,15.0,21.0,6.0,5.0,,,90.0,59.0,7.4,0.011284,,1,,0.26,0.17,0.45,,1.0,,3.0,3.0,4.0,5.0,1.0,12.0,,,,1.0,,,1.0,,1.0,,,1.0,0.0074,,-0.11,,2.0,,,,,,,
14035893,away,RAAL La Louvière,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,46.0,41.0,7.0,4.0,0.0,21.0,22.0,20.0,24.0,13.0,2.0,,,90.0,67.0,7.7,0.0165758,,1,,0.21,0.08,0.42,,,,2.0,2.0,2.0,2.0,,7.0,,,,2.0,,,,,1.0,,,1.0,0.0682,,-0.42,,,,,,,,,
14035893,away,RAAL La Louvière,Djibril Lamego,Djibril Lamego,,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,44.0,35.0,9.0,4.0,0.0,19.0,20.0,16.0,24.0,7.0,3.0,,,90.0,65.0,6.9,0.0134366,,0,,0.21,0.1,-0.02,,3.0,,,1.0,1.0,1.0,,17.0,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,
14035893,away,RAAL La Louvière,Sami Lahssaini,,,sami-lahssaini,S. Lahssaini,M,15,177,233,M,957895,EUR,906076800,M,15,15,False,34.0,27.0,3.0,3.0,0.0,12.0,14.0,15.0,20.0,3.0,4.0,,,90.0,58.0,6.5,0.0134406,,0,,-0.31,0.2,-0.02,,2.0,,2.0,,7.0,4.0,3.0,17.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,
14035893,away,RAAL La Louvière,Jordi Liongola,,,jordi-liongola,J. Liongola,D,11,182,155,M,1009413,EUR,958521600,M,11,11,False,29.0,19.0,2.0,1.0,0.0,12.0,12.0,7.0,17.0,4.0,8.0,,,90.0,70.0,6.9,0.118542,,2,,0.22,0.06,0.2,,7.0,4.0,4.0,4.0,8.0,7.0,,23.0,3.0,4.0,,1.0,1.0,1.0,2.0,,,,,,0.0515,,-0.04,2.0,2.0,,,,,,,
14035893,away,RAAL La Louvière,Owen Maes,Owen Maes,,owen-maes,O. Maes,M,98,173,28,M,1165701,EUR,906595200,M,98,98,False,14.0,9.0,1.0,,0.0,2.0,2.0,7.0,12.0,,2.0,,,65.0,23.0,6.1,0.0112482,,0,,-0.12,0.03,-0.04,,1.0,,4.0,,7.0,2.0,2.0,11.0,,,,,1.0,,3.0,,,,,,,,,,1.0,,,1.0,,,,
14035893,away,RAAL La Louvière,Joël Ito,Joël Ito,,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,M,23,23,False,19.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,12.0,,4.0,,,90.0,41.0,6.4,0.107582,,0,,0.06,0.01,-0.04,,2.0,,4.0,2.0,13.0,4.0,3.0,18.0,1.0,2.0,,,1.0,1.0,4.0,,,,,1.0,,,,,1.0,,2.0,2.0,,,,
14035893,away,RAAL La Louvière,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,12.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,10.0,4.0,,,,90.0,28.0,6.6,0.00945661,,1,,-0.13,0.04,0.17,,1.0,,2.0,1.0,3.0,2.0,,8.0,,,,,1.0,1.0,1.0,,,,,,0.063,,-0.19,1.0,,,,1.0,,,,
14035893,away,RAAL La Louvière,Oucasse Mendy,Oucasse Mendy,,oucasse-mendy,O. Mendy,F,29,176,63,M,1101178,EUR,991353600,F,29,29,False,9.0,6.0,1.0,,0.0,4.0,5.0,2.0,4.0,,1.0,,,66.0,23.0,6.0,0.0256316,,1,,0.03,-0.05,-0.03,,1.0,,4.0,1.0,9.0,2.0,3.0,9.0,1.0,,,,,,2.0,,1.0,,,,0.1018,,-0.07,,1.0,1.0,1.0,1.0,,,1.0,
14035893,away,RAAL La Louvière,Jerry Afriyie,,,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,7.0,3.0,2.0,,0.0,1.0,1.0,2.0,6.0,,5.0,,,76.0,9.0,6.6,0.0415098,,1,,0.03,0.41,-0.04,,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,,,,,,,,,,1.0,,,0.4127,0.3169,-0.45,,,2.0,,1.0,,,,1.0
14035893,away,RAAL La Louvière,Samuel Gueulette,Samuel Gueulette,,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,True,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,,1.0,,,25.0,10.0,6.6,0.00129607,,0,,0.03,0.01,0.15,,,,1.0,,1.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Pape Moussa Fall,,,pape-moussa-fall,P. M. Fall,F,7,203,370,M,1890424,EUR,1088899200,F,7,7,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,2.0,,,,24.0,11.0,6.5,0.0010566,,2,,-0.06,0.01,-0.02,,,,1.0,3.0,4.0,3.0,,5.0,,,,,,,2.0,,1.0,1.0,,,0.0488,0.0472,0.08,,,,2.0,1.0,,,,
14035893,away,RAAL La Louvière,Mohamed Guindo,,,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,14.0,6.0,6.6,0.0262861,,1,,0.03,0.14,0.13,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,0.1348,,-0.01,,,,,,,,,1.0
14035893,away,RAAL La Louvière,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Maxence Maisonneuve,,,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Mathis Riou,,,mathis-riou,M. Riou,D,26,188,30,M,1127857,EUR,979862400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Darío Benavides,,,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Maxime Pau,,,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035893,away,RAAL La Louvière,Sekou Sidibe,,,sekou-sidibe,S. Sidibe,M,51,172,71,M,909961,EUR,989020800,F,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
