match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId
10411629,home,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,7,7,True,12.0,7.0,3.0,2.0,2.0,3.0,5.0,9.0,,5.0,1.0,,,,,,23.0,22.0,6.9,7.0,0.0,0.0,0.00520136,0,,,,3.0,8.0,,,,3.0,3.0,1.0,2.0,,,,,1.0,4.0,,,,,4.0,,,,,,,
10411629,home,Hellas Verona,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,20,20,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,2.0,,,,,,16.0,14.0,6.3,5.0,0.0,0.0,0.00120306,0,,3.0,1.0,6.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
10411629,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,4.0,3.0,2.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,,15.0,5.0,6.6,1.0,0.0,0.0,8.302e-05,0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,True,7.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,,,,,,8.0,9.0,6.8,3.0,0.0,0.0,0.00329524,0,,,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,22,185,217,M,138165,EUR,776995200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Miguel Veloso,miguel-veloso,M. Veloso,M,,180,198,M,6557,EUR,516153600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,home,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,12,12,False,31.0,12.0,24.0,5.0,7.0,8.0,5.0,23.0,,13.0,,1.0,1.0,2.0,1.0,1.0,90.0,40.0,6.4,19.0,0.0,0.0,0.00236547,0,-0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188,112,M,812314,EUR,870220800,D,17,17,False,41.0,29.0,8.0,3.0,12.0,18.0,20.0,31.0,,5.0,,,,,,,90.0,73.0,6.9,21.0,0.0191,0.0544,0.15344,1,,3.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,,,1.0,,,8.0,3.0,,1.0,,,1.0,,1.0,,,,,1.0,,
10411629,away,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,24,24,False,63.0,51.0,12.0,7.0,36.0,44.0,15.0,19.0,1.0,11.0,,,,,,,90.0,75.0,7.4,12.0,0.0,0.0,0.0226272,0,,2.0,2.0,2.0,8.0,,,3.0,4.0,2.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,
10411629,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,False,58.0,43.0,13.0,5.0,29.0,33.0,14.0,25.0,1.0,7.0,1.0,,,,,,90.0,67.0,6.5,16.0,0.0,0.0,0.0541469,0,,9.0,2.0,9.0,5.0,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,True,,,
10411629,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191,1065,M,827473,EUR,896400000,D,44,44,False,23.0,14.0,4.0,,10.0,14.0,4.0,9.0,4.0,4.0,2.0,,,,,,83.0,35.0,6.2,11.0,0.0,0.0,0.00160355,0,,2.0,1.0,6.0,3.0,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184,11753,M,758664,EUR,863654400,M,6,6,False,64.0,51.0,3.0,1.0,24.0,28.0,27.0,36.0,1.0,7.0,3.0,,,,,,90.0,80.0,6.4,17.0,0.0,0.0,0.0389213,0,,10.0,2.0,11.0,6.0,,,1.0,2.0,1.0,1.0,,,,,,,2.0,,,2.0,,1.0,,,,,,,charlespickel
10411629,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180,88,M,131910,EUR,630720000,M,19,19,False,28.0,19.0,5.0,3.0,9.0,12.0,10.0,16.0,,4.0,1.0,,,,,,63.0,34.0,6.3,11.0,0.0564,0.0,0.01118,1,,3.0,2.0,5.0,4.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,
10411629,away,Cremonese,Luca Zanimacchia,luca-zanimacchia,L. Zanimacchia,M,98,178,116,M,847025,EUR,900806400,M,98,98,False,17.0,14.0,,,4.0,5.0,11.0,16.0,,4.0,2.0,,,,,,61.0,30.0,6.6,10.0,0.0,0.0,0.1153,0,,2.0,,5.0,2.0,,,,1.0,1.0,,1.0,,,4.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,
10411629,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179,57,M,126989,EUR,725587200,M,10,10,False,17.0,10.0,1.0,,3.0,3.0,7.0,15.0,,5.0,3.0,,,,,,60.0,32.0,6.2,14.0,0.0539,0.0,0.0162122,1,,2.0,2.0,5.0,5.0,,,,,,1.0,,,,1.0,,2.0,3.0,,,,,2.0,,,1.0,,,,
10411629,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,3,3,False,28.0,19.0,1.0,1.0,3.0,5.0,18.0,27.0,1.0,5.0,,,,,,,90.0,53.0,6.6,17.0,0.0219,0.0,0.101222,1,,1.0,1.0,8.0,7.0,1.0,,,3.0,,3.0,2.0,,,4.0,2.0,2.0,2.0,1.0,,2.0,,,,,,,,,
10411629,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3800,M,541464,EUR,786844800,F,90,90,False,11.0,7.0,,,4.0,4.0,3.0,7.0,,,3.0,,,,,,61.0,25.0,6.5,10.0,0.0659,0.3851,0.00198755,2,,2.0,,5.0,3.0,,,,,,2.0,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,
10411629,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,77,77,True,12.0,10.0,,,5.0,5.0,5.0,8.0,,2.0,,,,,,,30.0,21.0,6.6,5.0,0.0905,0.0,0.00645913,3,,,1.0,3.0,2.0,,,,,,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,2.0,,,,
10411629,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190,194,M,927188,EUR,933120000,F,74,74,True,10.0,7.0,,,,,7.0,10.0,,3.0,3.0,,,,,,29.0,20.0,6.9,6.0,0.3351,0.7179,0.00773052,3,,1.0,3.0,2.0,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,3.0,,
10411629,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175,3208,M,1108921,EUR,1042934400,F,20,20,True,12.0,11.0,1.0,1.0,2.0,2.0,9.0,10.0,,1.0,1.0,,,,,,29.0,18.0,6.7,3.0,0.1278,0.0,0.00822714,2,,1.0,2.0,2.0,3.0,,,,,,1.0,,Felix,Afena-Gyan,,,1.0,,1.0,,,,,,,1.0,,,,ohenegyanfelix9
10411629,away,Cremonese,Santiago Ascacíbar,santiago-ascacibar,S. Ascacíbar,M,5,168,1347,M,830667,EUR,856828800,M,8,8,True,18.0,16.0,2.0,1.0,6.0,7.0,10.0,11.0,,2.0,,,,,,,27.0,28.0,6.9,2.0,0.0,0.0,0.0209994,0,,2.0,1.0,5.0,5.0,3.0,,,2.0,2.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,
10411629,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191,59,M,132410,EUR,491616000,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,,,,13.0,3.0,6.9,1.0,0.0,0.0,0.235019,0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
10411629,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190,144,M,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187,218,M,924690,EUR,977702400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Jack Hendry,jack-hendry,J. Hendry,D,4,195,334,M,795696,EUR,799804800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177,118,M,973300,EUR,950918400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188,100,M,787642,EUR,854841600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411629,away,Cremonese,Tommaso Milanese,tommaso-milanese,T. Milanese,M,62,173,106,M,996812,EUR,1028073600,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
