match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches
12421003,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,20.0,14.0,,,1.0,1.0,1.0,14.0,20.0,9.0,7.0,,,3.0,2.0,,,,90.0,37.0,8.2,12.0,0.0450185,4,,1.0,1.0,6.0,3.0,1.0,,,1.0,2.0,1.0,2.0,,,4.0,2.0,,1.0,1.0,1.0,0.5537,,2.0,1.1197,1.0,1.0,1.0,,
12421003,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,45.0,32.0,15.0,6.0,0.0,13.0,15.0,19.0,31.0,4.0,4.0,1.0,4.0,5.0,1.0,,,,74.0,56.0,6.6,16.0,0.0235596,0,,1.0,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12421003,home,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,True,14.0,12.0,,,0.0,1.0,1.0,11.0,13.0,3.0,3.0,,,5.0,2.0,,,,45.0,33.0,7.5,7.0,0.225959,3,,,,,,2.0,1.0,1.0,2.0,,2.0,2.0,,,4.0,,,,1.0,1.0,0.0809,,,,2.0,,,,
12421003,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,M,11,11,True,11.0,3.0,,,0.0,,,3.0,13.0,2.0,2.0,,,1.0,1.0,,,,31.0,20.0,6.7,11.0,0.00343234,3,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,0.4858,,,,1.0,,1.0,,
12421003,home,Cercle Brugge,Abdoul Kader Ouattara,,,ouattara-abdoul-kader,A. K. Ouattara,F,7,171.0,568,M,1652684,EUR,1117065600,F,99,99,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,3.0,2.0,,,1.0,,,,,31.0,18.0,7.4,6.0,0.0022552,3,,,,1.0,,,,1.0,,2.0,,,,,2.0,,,2.0,,,1.2639,,2.0,1.5424,1.0,1.0,,,
12421003,home,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,D,8,8,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,,,,,10.0,6.0,6.7,3.0,0.00037321,0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
12421003,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,home,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,home,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189.0,111,M,902050,EUR,951523200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,home,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,False,48.0,35.0,18.0,5.0,0.0,32.0,39.0,3.0,9.0,,1.0,,2.0,11.0,,4.0,1.0,1.0,90.0,63.0,6.8,14.0,0.00049194,0,0.8306,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
12421003,away,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,False,58.0,41.0,10.0,,0.0,36.0,47.0,5.0,11.0,3.0,2.0,1.0,9.0,,,,,,90.0,74.0,6.2,17.0,0.00361329,0,,,,,2.0,,,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,4,4,False,46.0,40.0,6.0,4.0,0.0,37.0,41.0,3.0,5.0,6.0,8.0,1.0,7.0,5.0,4.0,,,,90.0,64.0,6.3,9.0,0.00144482,0,,,,,4.0,1.0,,,2.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,False,55.0,42.0,4.0,1.0,0.0,35.0,43.0,7.0,13.0,4.0,1.0,1.0,6.0,3.0,,,,,90.0,68.0,5.8,16.0,0.00164941,0,,1.0,,3.0,1.0,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Simion Michez,,,simion-michez,S. Michez,M,41,178.0,193,M,1126520,EUR,1013212800,M,75,75,False,30.0,23.0,1.0,,0.0,19.0,23.0,4.0,7.0,7.0,8.0,1.0,4.0,7.0,1.0,,,,80.0,66.0,7.3,13.0,0.00888019,1,,,,,,11.0,6.0,2.0,1.0,1.0,,,,,,,,1.0,,,0.5104,,1.0,0.5279,,1.0,,,
12421003,away,K. Beerschot V.A.,Welat Cagro,,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,False,37.0,33.0,1.0,,0.0,22.0,24.0,11.0,13.0,8.0,6.0,2.0,,4.0,3.0,,,,90.0,48.0,6.3,7.0,0.0132165,0,,,,3.0,1.0,1.0,,,3.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Ryan Sanusi,,,ryan-sanusi,R. Sanusi,M,18,181.0,35,M,164025,EUR,694569600,M,18,18,False,37.0,30.0,2.0,1.0,0.0,27.0,32.0,3.0,6.0,5.0,2.0,2.0,3.0,9.0,,,,,90.0,51.0,6.2,12.0,0.00132317,0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,True,,,,,,,
12421003,away,K. Beerschot V.A.,ArJany Martha,,,martha-arjany,A. Martha,D,11,180.0,259,M,1004277,EUR,1062633600,M,42,42,False,18.0,13.0,6.0,3.0,0.0,7.0,11.0,6.0,7.0,10.0,1.0,1.0,1.0,3.0,1.0,,,,45.0,28.0,6.1,8.0,0.00391697,0,,,,6.0,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Ewan Henderson,,,ewan-henderson,E. Henderson,M,20,186.0,63,M,862951,EUR,954115200,F,8,8,False,12.0,5.0,1.0,,0.0,3.0,6.0,2.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,64.0,24.0,6.4,13.0,0.00136274,0,,,,,1.0,1.0,,,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173.0,110,M,826172,EUR,931478400,F,10,10,False,32.0,27.0,3.0,2.0,1.0,15.0,17.0,13.0,18.0,9.0,6.0,3.0,,5.0,1.0,,,,90.0,55.0,7.1,14.0,0.169535,1,,3.0,1.0,,,5.0,3.0,,1.0,2.0,,2.0,,,1.0,,,4.0,1.0,,0.047,,1.0,0.061,,,,,
12421003,away,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192.0,56,M,1137495,EUR,929491200,F,27,27,False,11.0,7.0,,,0.0,6.0,6.0,1.0,5.0,8.0,4.0,1.0,3.0,1.0,,,,,64.0,30.0,6.4,11.0,0.00180518,2,,,,4.0,3.0,2.0,1.0,,,,3.0,,,,5.0,,,1.0,,1.0,0.4935,,1.0,,,,1.0,,
12421003,away,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,D,28,28,True,23.0,19.0,1.0,1.0,0.0,16.0,20.0,3.0,3.0,2.0,4.0,,,3.0,3.0,,,,45.0,30.0,6.5,5.0,0.00073565,0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,4.0,2.0,,,1.0,1.0,,,,26.0,10.0,6.4,3.0,1.848e-05,0,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,D'Margio Wright-Phillips,,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170.0,82,M,1018367,EUR,1001289600,F,32,32,True,5.0,1.0,,,0.0,1.0,5.0,,,2.0,1.0,,,,,,,,26.0,8.0,6.2,7.0,5.024e-05,0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Oscar Vargas,Oscar Vargas,,oscar-vargas,O. Vargas,M,41,,47,M,1897378,EUR,1138665600,M,6,6,True,4.0,1.0,1.0,,0.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,10.0,10.0,6.1,5.0,0.00011085,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196.0,117,M,909962,EUR,989452800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Félix Nzouango Bikien,,,felix-nzouango-bikien,F. N. Bikien,D,99,188.0,117,M,1012653,EUR,1041897600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Axl Van Himbeeck,,,axl-van-himbeeck,A. V. Himbeeck,M,17,185.0,61,M,1400309,EUR,1110240000,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421003,away,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188.0,256,M,1046939,EUR,995760000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
