match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_accurateLongBalls,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget
12764329,home,Athletic Club,Gorka Guruzeta,,,gorka-guruzeta,G. Guruzeta,F,11,188.0,2658,M,605672,EUR,842486400,F,12,12,False,16.0,13.0,,0.0,6.0,7.0,9.0,2.0,3.0,,2.0,,,,,,89.0,25.0,6.8,7.0,0.04853,2,,,7.0,,,2.0,5.0,1.0,,,1.0,,1.0,1.0,,0.206,1.0,,1.0,1.0,3.0,1.0,,,,,,,,1.0
12764329,home,Athletic Club,Oihan Sancet,,,oihan-sancet,O. Sancet,M,8,188.0,3417,M,966801,EUR,956620800,M,8,8,True,8.0,7.0,,1.0,4.0,4.0,5.0,1.0,2.0,,1.0,,,,,,24.0,16.0,7.6,5.0,0.254684,2,,,4.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,0.1311,1.0,,1.0,,3.0,,,2.0,,0.4514,,,1.0,
12764329,home,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191.0,512,M,359742,EUR,734227200,M,6,6,True,13.0,10.0,2.0,0.0,6.0,7.0,6.0,,,,,,,,,,20.0,14.0,6.5,3.0,0.0101447,0,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12764329,home,Athletic Club,Álvaro Djaló,Álvaro Djaló,,alvaro-djalo,Á. Djaló,F,14,176.0,1145,M,1160960,EUR,934761600,F,11,11,True,5.0,5.0,,0.0,3.0,3.0,3.0,,3.0,2.0,,,,,,,20.0,15.0,6.7,4.0,0.00450879,1,,,2.0,1.0,,1.0,4.0,,2.0,2.0,,,1.0,,,0.0845,,,2.0,,1.0,1.0,,,,,,,,1.0
12764329,home,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183.0,810,M,1391375,EUR,1053820800,M,20,20,True,1.0,1.0,,0.0,,,1.0,,,,,,,,,,1.0,1.0,,,0.00024097,0,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12764329,home,Athletic Club,Javier Martón,,,javier-marton-anso,J. Martón,F,20,180.0,255,M,1082215,EUR,925948800,F,19,19,True,1.0,1.0,,0.0,,,1.0,,,,,,,,,,7.0,2.0,7.5,,0.00358488,1,,,1.0,,,,,,,,,,,,,0.4414,,,,,,,,1.0,1.0,0.4416,,,,
12764329,home,Athletic Club,Unai Simón,,,unai-simon,U. Simón,G,1,189.0,6831,M,797291,EUR,865987200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,unai_simon,,
12764329,home,Athletic Club,Unai Núñez,,,unai-nunez,U. Núñez,D,4,186.0,755,M,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,home,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186.0,1138,M,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,home,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182.0,1927,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,home,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174.0,536,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,home,Athletic Club,Íñigo Lekue,,,inigo-lekue,Í. Lekue,D,15,180.0,399,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,home,Athletic Club,Peio Canales,Peio Canales,,peio-canales,P. Canales,M,18,175.0,399,M,1464648,EUR,1105920000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Martin Jedlička,,,martin-jedlicka,M. Jedlička,G,23,186.0,116,M,795155,EUR,885600000,G,16,16,False,35.0,24.0,16.0,0.0,21.0,22.0,13.0,,,,3.0,4.0,5.0,,,,90.0,41.0,7.2,11.0,0.002013,0,0.249,,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Sampson Dweh,Sampson Dweh,,sampson-dweh,S. Dweh,D,40,186.0,1269,M,1125779,EUR,1002672000,D,40,40,False,56.0,48.0,9.0,0.0,38.0,39.0,17.0,2.0,7.0,5.0,3.0,,,,,,90.0,83.0,6.6,11.0,0.0209552,0,,,10.0,,,1.0,4.0,1.0,,,,,4.0,2.0,2.0,,,3.0,,1.0,,2.0,,,,,,,,
12764329,away,FC Viktoria Plzeň,Svetozar Marković,,,svetozar-markovic,S. Marković,D,15,184.0,277,M,890913,EUR,953769600,D,3,3,False,34.0,30.0,1.0,0.0,29.0,30.0,4.0,1.0,2.0,7.0,6.0,,,,,,90.0,48.0,6.1,5.0,0.00060231,0,,,1.0,,,2.0,5.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Václav Jemelka,,,vaclav-jemelka,V. Jemelka,D,21,186.0,199,M,802317,EUR,803865600,D,21,21,False,39.0,29.0,9.0,0.0,13.0,18.0,23.0,2.0,5.0,3.0,5.0,,,,,,90.0,59.0,6.4,16.0,0.0192695,0,,,16.0,2.0,,2.0,6.0,,1.0,,,1.0,3.0,3.0,,,,3.0,1.0,,1.0,2.0,,,,,,,,
12764329,away,FC Viktoria Plzeň,Milan Havel,,,milan-havel,M. Havel,M,24,182.0,49,M,318045,EUR,776217600,M,24,24,False,22.0,13.0,5.0,0.0,7.0,10.0,12.0,1.0,4.0,2.0,,,,,,,90.0,35.0,7.1,12.0,0.0140818,2,,,6.0,,,3.0,8.0,2.0,1.0,1.0,1.0,,2.0,2.0,,0.3219,1.0,1.0,2.0,,,1.0,,1.0,1.0,0.827,,,,
12764329,away,FC Viktoria Plzeň,Lukáš Červ,,,lukas-cerv,L. Červ,M,6,182.0,289,M,952114,EUR,986860800,M,6,6,False,37.0,35.0,5.0,1.0,23.0,23.0,14.0,,4.0,1.0,6.0,,,,,,90.0,51.0,7.2,5.0,0.222666,1,,,12.0,,,2.0,4.0,1.0,,,1.0,2.0,3.0,,1.0,0.0397,2.0,3.0,1.0,,2.0,,,,,,,,1.0,
12764329,away,FC Viktoria Plzeň,Lukáš Kalvach,,,lukas-kalvach,L. Kalvach,M,8,181.0,105,M,1006331,EUR,806112000,M,23,23,False,36.0,27.0,8.0,0.0,18.0,18.0,19.0,,3.0,1.0,6.0,,,,,,78.0,49.0,6.8,12.0,0.031391,2,,True,9.0,1.0,,1.0,4.0,3.0,,,1.0,1.0,3.0,2.0,,0.0613,,3.0,,1.0,1.0,,,1.0,,0.0202,,,,
12764329,away,FC Viktoria Plzeň,Pavel Šulc,,,pavel-sulc,P. Šulc,M,10,177.0,3263,M,957604,EUR,978048000,M,31,31,False,36.0,19.0,2.0,0.0,11.0,16.0,20.0,5.0,11.0,3.0,3.0,,,,,,90.0,62.0,6.4,25.0,0.0182691,2,,,8.0,,,1.0,10.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0729,,,3.0,3.0,5.0,1.0,,,,,1.0,,,1.0
12764329,away,FC Viktoria Plzeň,Cadu,,,cadu,Cadu,M,20,177.0,241,M,1032956,EUR,870998400,M,22,22,False,35.0,26.0,5.0,0.0,10.0,14.0,25.0,1.0,9.0,1.0,5.0,,,,,,90.0,60.0,7.2,13.0,0.0724145,0,,,17.0,4.0,1.0,,1.0,1.0,2.0,2.0,,,5.0,2.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Matěj Vydra,,,matej-vydra,M. Vydra,F,11,178.0,591,M,58488,EUR,704678400,F,11,11,False,17.0,16.0,2.0,0.0,3.0,3.0,14.0,5.0,10.0,1.0,3.0,,,,,,90.0,32.0,7.0,6.0,0.0688839,1,,,13.0,,,5.0,8.0,,3.0,1.0,1.0,,2.0,1.0,2.0,0.0867,1.0,2.0,,,2.0,1.0,,,,,,,,
12764329,away,FC Viktoria Plzeň,Prince Kwabena Adu,,,adu-prince-kwabena,P. K. Adu,F,80,179.0,1482,M,1472288,EUR,1064275200,F,80,80,False,12.0,4.0,1.0,0.0,2.0,5.0,8.0,,3.0,,7.0,,,,,,62.0,34.0,6.1,22.0,0.00171623,0,,,2.0,1.0,,,8.0,,4.0,,,1.0,2.0,,1.0,,1.0,,3.0,1.0,5.0,1.0,2.0,,,,,,,
12764329,away,FC Viktoria Plzeň,Jiří Panoš,Jiri Panos,,jiri-panos,J. Panoš,M,20,183.0,258,M,1489154,EUR,1195084800,M,20,20,True,9.0,8.0,,0.0,4.0,4.0,5.0,,3.0,,1.0,,,,,,28.0,18.0,6.3,4.0,0.00433894,0,,,4.0,,,1.0,5.0,1.0,1.0,,,,1.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Daniel Vašulín,,,daniel-vasulin,D. Vašulín,F,51,195.0,184,M,937325,EUR,897436800,F,51,51,True,,,,0.0,,,,,1.0,,,,,,,,11.0,2.0,5.9,1.0,,0,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,
12764329,away,FC Viktoria Plzeň,Viktor Baier,,,baier-viktor,V. Baier,G,1,201.0,80,M,1196255,EUR,1105833600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Marián Tvrdoň,,,marian-tvrdon,M. Tvrdoň,G,13,194.0,31,M,772347,EUR,777168000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Jan Paluska,,,jan-paluska,J. Paluska,D,22,,65,M,1149234,EUR,1119484800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Lukáš Hejda,,,lukas-hejda,L. Hejda,D,2,191.0,35,M,58289,EUR,636940800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Jan Kopic,,,jan-kopic,J. Kopic,M,10,179.0,33,M,122185,EUR,644457600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Alexandr Sojka,,,alexandr-sojka,A. Sojka,M,12,178.0,30,M,1403491,EUR,1049241600,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764329,away,FC Viktoria Plzeň,Matěj Valenta,,,matej-valenta,M. Valenta,M,32,181.0,45,M,941881,EUR,950054400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
