match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_interceptionWon,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceMissed
15237889,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,35.0,27.0,15.0,7.0,0.0,20.0,22.0,7.0,13.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,90.0,48.0,7.4,10.0,0.00189822,119.18798107033,15.0,102.02984222883,0.5589,0,0.2073,0.04,0.02,-0.08,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,D,21,21,False,26.0,24.0,,,0.0,9.0,11.0,15.0,15.0,,1.0,,2.0,,,,,,90.0,36.0,5.9,3.0,0.0106903,4.0407405261907,1.0,2.5918867156191,,0,,0.08,0.0,-0.4,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,4,4,False,43.0,41.0,2.0,,0.0,20.0,20.0,21.0,23.0,1.0,1.0,4.0,2.0,,,,,,90.0,50.0,6.0,2.0,0.0098186,127.59248701361,15.0,53.64686317642,,0,,0.04,0.08,-0.2,,3.0,5.0,,,,1.0,1.0,2.0,15.673998747855,19.416208924504,1.0,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,6,6,False,64.0,58.0,3.0,1.0,0.0,40.0,42.0,18.0,22.0,,1.0,7.0,4.0,1.0,,,,,90.0,76.0,5.9,7.0,0.004896,163.26120369816,20.0,101.90766638348,,0,,0.07,0.12,-0.28,,5.0,5.0,,,,,,,24.742610713177,50.648317395155,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4256,M,851150,EUR,891993600,D,16,16,False,45.0,39.0,6.0,3.0,1.0,17.0,19.0,22.0,26.0,,10.0,3.0,4.0,5.0,,,,,90.0,75.0,7.1,11.0,0.0331751,268.1092201102,26.0,140.28136109134,,2,,0.11,0.18,-0.22,,,5.0,5.0,2.0,,4.0,,,38.211914361271,94.518060988173,4.0,,renan_lodi,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0791,3.0,-0.07,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,29.0,28.0,2.0,2.0,0.0,15.0,16.0,13.0,13.0,,2.0,,6.0,,,,,,85.0,40.0,6.8,2.0,0.0429217,135.18151171976,13.0,41.475818213772,,1,,0.19,0.06,-0.1,,,1.0,2.0,2.0,1.0,,1.0,,31.919723537671,48.844560174159,2.0,1.0,,2.0,2.0,,,,1.0,,0.0076,2.0,-0.06,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Maycon,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,8,8,False,37.0,35.0,6.0,4.0,0.0,19.0,19.0,16.0,18.0,,3.0,3.0,2.0,1.0,,,,,90.0,46.0,7.1,4.0,0.0402645,62.248292272349,10.0,13.373120726043,,1,,0.29,-0.17,0.15,,,1.0,2.0,2.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,0.0607,1.0,-0.05,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,M,11,11,False,20.0,19.0,2.0,2.0,0.0,9.0,10.0,10.0,10.0,,1.0,1.0,2.0,,,,,,61.0,29.0,6.3,6.0,0.0212357,107.12419533711,14.0,14.942949609784,,0,,0.02,0.03,-0.07,,,6.0,1.0,,2.0,2.0,1.0,,19.831650973762,27.409140975229,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
15237889,home,Atlético Mineiro,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,30,30,False,18.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,13.0,1.0,5.0,1.0,2.0,,,,,,76.0,28.0,7.6,5.0,0.0297067,95.557610465786,8.0,48.451425682375,,1,,0.23,0.07,0.13,,,,2.0,2.0,1.0,,,,30.094106037937,56.59702602292,2.0,1.0,,,,,,,,,0.1127,2.0,0.32,2.0,,,2.0,1.0,1.0,0.1515,,,,,
15237889,home,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,M,92,92,False,17.0,12.0,2.0,,0.0,1.0,1.0,11.0,16.0,,1.0,1.0,1.0,1.0,,,,,61.0,32.0,6.2,12.0,0.00464236,143.52362374975,14.0,86.027710005377,,2,,-0.03,0.29,-0.14,,,4.0,,,4.0,1.0,2.0,,21.436115085559,79.048825414479,4.0,1.0,7_dudu,1.0,,1.0,,2.0,,,0.0754,,-0.34,1.0,,,,,,,,,,,
15237889,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,17.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,11.0,,5.0,,1.0,5.0,,,,,90.0,39.0,6.3,11.0,0.057431,160.53845942606,13.0,41.837174284875,,4,,-0.12,0.18,-0.03,,2.0,10.0,,,1.0,1.0,,,19.691828488482,67.295830185232,3.0,,Hulk,3.0,1.0,3.0,,4.0,,1.0,0.1374,2.0,-0.48,4.0,,,,,,,True,,,,
15237889,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,10,10,True,8.0,6.0,3.0,3.0,0.0,2.0,2.0,4.0,6.0,1.0,3.0,,3.0,1.0,,,,,29.0,18.0,6.7,7.0,0.00172909,51.27351140184,6.0,20.746991399665,,1,,-0.1,0.1,-0.07,,,1.0,1.0,,1.0,,,,,,,,gustavoscarpa10,2.0,,1.0,,,1.0,,0.01,,-0.06,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,F,28,28,True,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,2.0,,1.0,,,,,,29.0,16.0,6.5,6.0,0.0119979,65.427738486565,7.0,24.845085443035,,1,,0.03,0.2,-0.05,,2.0,5.0,1.0,1.0,,1.0,1.0,,12.194814202158,12.218142616617,1.0,1.0,,1.0,,,,,1.0,2.0,0.0246,,-0.13,2.0,,,1.0,,,,,,,,
15237889,home,Atlético Mineiro,Alexsander,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,11.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,8.0,,6.0,,1.0,3.0,,,,,14.0,20.0,7.1,2.0,0.052509,40.378123623643,6.0,12.778904803485,,0,,0.28,0.03,-0.05,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,Alexsander,,2.0,,,,,,,,
15237889,home,Atlético Mineiro,Reinier,reinier,Reinier,F,19,185,23795,M,978562,EUR,1011398400,M,19,19,True,8.0,6.0,,,0.0,,,6.0,8.0,,1.0,,,1.0,,,,,13.0,11.0,6.5,3.0,0.016311,25.018461621772,3.0,5.0386830548841,,1,,-0.21,0.02,-0.01,,,,,,1.0,,,,,,,,reinier.jesus,,,,,,,,0.0268,,-0.12,,,,,1.0,,0.1558,,,,,
15237889,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,,
15237889,home,Atlético Mineiro,Kauã Pascini,kaua-pascini-resende,K. P. Resende,D,36,172,212,M,1829022,EUR,1204675200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kauã,Pascini Resende,,,,,,,,,
15237889,home,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Vitor Fernandes Chaves Teixeira,vitor-fernandes-chaves-teixeira,V. F. C. Teixeira,D,40,194,377,M,1829020,EUR,1204675200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitor,Fernandes Chaves Teixeira,,,,,,,,,
15237889,home,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Mamady Cissé,mamady-cisse,M. Cissé,M,39,184,241,M,2155474,EUR,1167609600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,home,Atlético Mineiro,Índio,hendel-dos-santos-nascimento,Índio,M,45,180,201,M,1829023,EUR,1207094400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendel,dos Santos Nascimento,,,,,,,,,
15237889,home,Atlético Mineiro,Alan Minda,minda-alan,A. Minda,F,27,171,2591,M,1122552,EUR,1052870400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237889,away,Palmeiras,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,973738,EUR,907891200,G,1,1,False,29.0,22.0,9.0,3.0,0.0,21.0,22.0,1.0,7.0,,,1.0,6.0,,,1.0,1.0,,90.0,36.0,6.1,7.0,0.00036136,79.251224058049,13.0,11.423852338361,0.0804,0,-1.6927,0.01,-0.02,-0.21,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
15237889,away,Palmeiras,Khellven,khellven,Khellven,D,12,176,2672,M,984896,EUR,983059200,D,12,12,False,34.0,27.0,,,0.0,17.0,21.0,10.0,13.0,,3.0,2.0,1.0,1.0,,,,,83.0,49.0,5.9,13.0,0.108348,85.752082291472,14.0,26.56161239176,,0,,0.15,0.14,-0.89,,,3.0,2.0,1.0,1.0,1.0,,1.0,14.074028893493,29.477645356375,2.0,,,3.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,
15237889,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,32.0,29.0,4.0,1.0,0.0,25.0,25.0,4.0,7.0,2.0,5.0,4.0,2.0,2.0,,,,,90.0,46.0,6.3,5.0,0.00108115,115.23905180881,16.0,22.170753877601,,1,,-0.1,0.03,-0.22,,2.0,5.0,1.0,,,2.0,,,,,,1.0,gustavogomez,,,1.0,,,1.0,,0.0126,1.0,0.0,,,,,,,,True,,,,
15237889,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,47.0,42.0,3.0,1.0,0.0,29.0,29.0,13.0,18.0,4.0,7.0,4.0,2.0,,,,,,90.0,58.0,6.5,8.0,0.0201241,145.96356950436,21.0,-12.881987979363,,0,,0.18,0.03,-0.3,,1.0,6.0,2.0,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,
15237889,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,D,22,22,False,28.0,21.0,2.0,,0.0,12.0,16.0,9.0,12.0,,6.0,2.0,3.0,3.0,,,,,83.0,47.0,6.5,11.0,0.0141352,106.75927335871,15.0,52.016098203968,,1,,-0.09,0.06,-0.28,,,,3.0,3.0,,,,,,,,1.0,,4.0,,,,1.0,,,0.0473,,-0.23,,,,,,,,,,,,
15237889,away,Palmeiras,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,8,8,False,35.0,32.0,5.0,5.0,1.0,16.0,18.0,16.0,17.0,,1.0,1.0,3.0,,,,,,90.0,57.0,7.0,13.0,0.307799,115.95549528879,16.0,43.065599564143,,1,,0.41,0.07,-0.28,,,6.0,1.0,1.0,3.0,2.0,3.0,,,,,1.0,andreaspereira,9.0,3.0,1.0,1.0,1.0,,,0.0148,2.0,-0.04,,,,,,,,,,,,
15237889,away,Palmeiras,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,27,27,False,54.0,48.0,7.0,5.0,0.0,34.0,34.0,14.0,20.0,,2.0,1.0,,,,,,,90.0,59.0,6.8,7.0,0.00863759,218.64555727499,30.0,77.629139621969,,0,,0.05,0.12,-0.13,,,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
15237889,away,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,1835889,EUR,1082332800,M,40,40,False,13.0,9.0,,,0.0,2.0,2.0,7.0,11.0,3.0,6.0,,1.0,2.0,,,,,83.0,26.0,6.3,10.0,0.0216726,120.11127326391,10.0,86.071578322805,,1,,-0.35,0.29,-0.06,,,5.0,,,2.0,2.0,,,15.068866414183,88.692262564552,6.0,,,,,,,1.0,,,0.0415,1.0,-0.3,5.0,Allan,,1.0,,,,,,,,
15237889,away,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,18,18,False,20.0,18.0,,,0.0,8.0,8.0,10.0,12.0,,1.0,,2.0,,,,,,85.0,29.0,6.3,5.0,0.0271101,102.68731044216,10.0,66.23395926694,,3,,0.01,0.28,-0.09,,,3.0,,,2.0,3.0,,1.0,17.596242613905,54.47071841304,3.0,,,1.0,,,,1.0,1.0,1.0,0.1332,1.0,-0.48,1.0,,,1.0,1.0,,0.1236,,,,,
15237889,away,Palmeiras,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8325,M,1015733,EUR,936057600,M,19,19,False,20.0,18.0,2.0,1.0,0.0,5.0,5.0,13.0,15.0,,3.0,1.0,4.0,1.0,,,,,76.0,34.0,6.5,8.0,0.126071,81.272821777523,8.0,36.646300930108,,1,,0.16,-0.22,-0.08,,1.0,4.0,1.0,,,,,,23.421876506853,25.049899720358,1.0,,,4.0,1.0,,,,,,0.1819,2.0,-0.42,4.0,,,1.0,1.0,,0.6246,,,,,
