match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,captain,stat_goals,stat_unsuccessfulTouch,stat_totalContest,stat_wonTackle,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot
11401983,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,390,M,347726,EUR,770256000,G,1,1,False,23.0,20.0,6.0,3.0,19.0,21.0,1.0,2.0,5.0,1.0,1.0,90.0,28.0,6.4,3.0,0.00030261,0,-0.4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182.0,95,M,361788,EUR,864086400,D,5,5,False,53.0,45.0,5.0,3.0,19.0,21.0,27.0,37.0,,,,89.0,83.0,7.4,14.0,0.30443,1,,5.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,0.0449,0.0729,2.0,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,158,M,152414,EUR,719107200,D,3,3,False,44.0,37.0,5.0,2.0,20.0,23.0,17.0,21.0,1.0,,,45.0,50.0,6.8,7.0,0.00836377,2,,,,1.0,4.0,3.0,5.0,,1.0,,,1.0,0.1058,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,False,63.0,55.0,2.0,1.0,29.0,34.0,26.0,29.0,2.0,,,90.0,70.0,7.2,9.0,0.00827221,1,,,,2.0,5.0,2.0,5.0,1.0,1.0,,,,0.2769,0.8028,,,,,,True,1.0,1.0,,,,,,,,,,,
11401983,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178.0,3591,M,991679,EUR,971913600,D,16,16,False,47.0,38.0,3.0,,11.0,12.0,29.0,40.0,3.0,,,90.0,70.0,6.9,14.0,0.216721,1,,5.0,2.0,,1.0,3.0,4.0,,2.0,1.0,3.0,,0.1039,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,
11401983,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180.0,841,M,1008245,EUR,1070668800,M,8,8,False,36.0,34.0,5.0,4.0,16.0,17.0,18.0,21.0,3.0,,,45.0,48.0,6.8,8.0,0.0393007,1,,2.0,,,,3.0,2.0,,,1.0,1.0,,0.0556,,,1.0,,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,
11401983,home,FC Utrecht,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186.0,1614,M,1046960,EUR,1041292800,M,34,34,False,76.0,68.0,8.0,6.0,33.0,36.0,35.0,40.0,5.0,,,90.0,84.0,6.9,9.0,0.0651343,1,,,,3.0,1.0,3.0,2.0,,2.0,,1.0,,0.0173,,,,,1.0,,,,1.0,,,,,,,,,,,
11401983,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,203,M,99960,EUR,607651200,M,18,18,False,20.0,18.0,2.0,2.0,3.0,3.0,18.0,28.0,,,,75.0,43.0,8.8,13.0,1.1733,2,,11.0,3.0,1.0,,3.0,2.0,2.0,,,,,0.3079,0.3027,8.0,,,,2.0,,,2.0,3.0,,,2.0,,2.0,2.0,,,,
11401983,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173.0,530,M,906024,EUR,991267200,F,10,10,False,34.0,26.0,3.0,1.0,9.0,12.0,18.0,27.0,6.0,,,89.0,61.0,9.8,18.0,0.183535,6,,5.0,1.0,,2.0,5.0,8.0,3.0,,1.0,3.0,1.0,0.5259,1.1844,2.0,1.0,1.0,2.0,2.0,,3.0,,2.0,,2.0,2.0,,,,,,,
11401983,home,FC Utrecht,Sam Lammers,,,sam-lammers,S. Lammers,F,10,191.0,842,M,804901,EUR,862358400,F,9,9,False,27.0,21.0,,,7.0,7.0,14.0,21.0,7.0,,,90.0,45.0,7.5,12.0,0.148442,5,,1.0,,2.0,,5.0,2.0,2.0,1.0,,1.0,,0.6555,0.0879,2.0,,1.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
11401983,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166.0,244,M,877032,EUR,952387200,F,26,26,False,43.0,33.0,1.0,1.0,7.0,8.0,27.0,36.0,5.0,,,90.0,57.0,7.0,16.0,0.342034,3,,1.0,1.0,,,5.0,,1.0,,1.0,,,0.2525,0.1069,2.0,2.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,,1.0,,,,,,
11401983,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,306,M,934249,EUR,986428800,M,6,6,True,41.0,36.0,2.0,1.0,25.0,25.0,11.0,18.0,4.0,,,45.0,45.0,6.7,8.0,0.0184768,0,,2.0,,,,2.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,
11401983,home,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180.0,7223,M,1014225,EUR,1051401600,M,14,14,True,50.0,47.0,2.0,1.0,27.0,29.0,20.0,21.0,5.0,,,45.0,61.0,6.1,8.0,0.00940202,1,,,,,,7.0,1.0,,1.0,,1.0,,0.0351,,,1.0,,1.0,1.0,,,,,,5.0,,,,,zidaneiqbal,,,
11401983,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175.0,409,M,856648,EUR,949968000,M,7,7,True,8.0,7.0,,,2.0,2.0,5.0,6.0,1.0,,,15.0,9.0,7.1,1.0,0.0178619,0,,,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
11401983,home,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185.0,77,M,837010,EUR,928627200,D,23,23,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,3.0,,1.0,0.00049372,0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,,0.00086383,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,oleromeny,,,
11401983,home,FC Utrecht,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196.0,50,M,845979,EUR,901324800,G,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177.0,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Zakaria Labyad,,,zakaria-labyad,Z. Labyad,M,,173.0,933,M,106142,EUR,731635200,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Jeppe Okkels,,,jeppe-okkels,J. Okkels,M,19,183.0,184,M,826066,EUR,933033600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Tim Handwerker,,,tim-handwerker,T. Handwerker,M,29,181.0,117,M,857917,EUR,895536000,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,home,FC Utrecht,Jesse van de Haar,Jesse van de Haar,,jesse-van-de-haar,J. v. d. Haar,F,15,184.0,117,M,1442185,EUR,1106697600,F,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401983,away,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,32.0,15.0,27.0,10.0,10.0,13.0,5.0,19.0,15.0,5.0,6.0,90.0,52.0,7.0,18.0,0.00254891,0,-1.4424,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,
11401983,away,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,False,17.0,13.0,3.0,2.0,7.0,8.0,6.0,9.0,5.0,,,90.0,42.0,6.6,9.0,0.243937,0,,,,,,2.0,6.0,,3.0,1.0,3.0,1.0,,,1.0,,,,,,,1.0,3.0,1.0,1.0,2.0,,,,,,1.0,
11401983,away,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,40.0,30.0,12.0,5.0,21.0,23.0,9.0,17.0,6.0,,,90.0,50.0,6.5,10.0,0.00700619,0,,,,3.0,2.0,3.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,
11401983,away,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,17.0,13.0,2.0,,13.0,13.0,,4.0,1.0,,,68.0,27.0,6.3,5.0,0.00034919,0,,,,2.0,1.0,4.0,2.0,,4.0,2.0,,1.0,,,,1.0,,,,True,,,,,1.0,,,,,,,1.0,
11401983,away,FC Volendam,Axel Guessand,Axel Guessand,,axel-guessand,A. Guessand,D,19,192.0,125,M,1136819,EUR,1099699200,D,50,50,False,4.0,1.0,3.0,,,1.0,1.0,3.0,1.0,,,30.0,8.0,6.6,3.0,0.00034324,0,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
11401983,away,FC Volendam,George Cox,George,Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,D,5,5,False,19.0,11.0,6.0,2.0,8.0,9.0,3.0,12.0,4.0,,,80.0,47.0,6.3,19.0,0.0175827,0,,2.0,,1.0,1.0,7.0,6.0,,2.0,2.0,5.0,,,,,1.0,,,2.0,,,4.0,1.0,3.0,2.0,,,,,,,2.0,1.0
