match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_penaltyMiss,stat_goals,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalOffside,stat_penaltyConceded
14573116,home,FC Lausanne-Sport,Karlo Letica,karlo-letica,K. Letica,G,25,201,508,M,827372,EUR,855619200,G,25,25,False,16.0,12.0,10.0,6.0,0.0,9.0,11.0,3.0,5.0,8.0,1.0,1.0,2.0,90.0,27.0,6.9,4.0,0.00048047,0.2013,0,-0.2624,-0.04,0.01,-0.07,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,439,M,963211,EUR,1014249600,D,2,2,False,64.0,50.0,7.0,3.0,1.0,20.0,22.0,27.0,42.0,10.0,,,,90.0,95.0,6.8,22.0,0.0340509,,0,,-0.11,0.07,-0.26,,3.0,1.0,3.0,6.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Kevin Mouanga,kevin-mouanga,K. Mouanga,D,14,191,118,M,962404,EUR,964396800,D,14,14,False,74.0,66.0,6.0,4.0,0.0,24.0,27.0,42.0,47.0,6.0,,,,90.0,85.0,6.9,10.0,0.0605988,,1,,0.3,0.21,-0.06,,,2.0,6.0,3.0,,1.0,1.0,,2.0,3.0,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,0.0913,-0.37,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Abdou Karim Sow,abdou-karim-sow,A. K. Sow,D,71,194,147,M,1127855,EUR,1053561600,D,71,71,False,91.0,84.0,14.0,10.0,0.0,38.0,40.0,46.0,51.0,7.0,,,,90.0,105.0,7.2,8.0,0.0285263,,2,,0.37,0.14,-0.01,,,1.0,3.0,3.0,,,,,5.0,3.0,,1.0,2.0,,2.0,,,,2.0,0.3877,-0.51,,,1.0,1.0,1.0,0.5792,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175,122,M,850895,EUR,868924800,D,18,18,False,49.0,40.0,6.0,3.0,0.0,12.0,15.0,26.0,34.0,,,,,74.0,76.0,7.0,15.0,0.03493,,0,,0.25,0.12,-0.13,,2.0,,2.0,6.0,,,4.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177,1636,M,998835,EUR,1041638400,M,11,11,False,21.0,20.0,,,0.0,2.0,2.0,17.0,19.0,,,,,45.0,30.0,6.4,5.0,0.0306302,,0,,0.13,0.01,-0.01,,1.0,,2.0,,,1.0,,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Jamie Roche,roche-jamie,J. Roche,M,8,191,132,M,1021938,EUR,986428800,M,8,8,False,73.0,66.0,5.0,2.0,0.0,22.0,23.0,44.0,50.0,6.0,,,,90.0,89.0,7.3,8.0,0.0714387,,2,,0.21,0.25,0.13,,,2.0,3.0,7.0,1.0,,2.0,1.0,3.0,2.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,0.1126,-0.06,,,,,1.0,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Olivier Custodio,olivier-custodio,O. Custodio,M,10,179,35,M,186987,EUR,792374400,M,10,10,False,51.0,46.0,4.0,4.0,0.0,13.0,13.0,31.0,38.0,2.0,,,,90.0,62.0,6.1,8.0,0.558601,,1,,0.59,0.06,-0.1,,5.0,,3.0,,,,1.0,,,1.0,,,,3.0,,,,,2.0,0.7884,-0.89,,,1.0,1.0,,0.7611,True,3.0,1.0,,,,,,,,
14573116,home,FC Lausanne-Sport,Beyatt Lekoueiry,beyatt-lekweiry,B. Lekoueiry,M,27,171,1257,M,1169719,EUR,1113177600,M,27,27,False,22.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,16.0,2.0,,,,45.0,27.0,6.9,4.0,0.0179381,,1,,0.13,0.16,-0.04,,,,,3.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,0.0199,-0.13,,,,,,,,,,,,,,,,,
14573116,home,FC Lausanne-Sport,Thelonius Bair,bair-thelonius,T. Bair,F,9,191,416,M,936848,EUR,935712000,F,9,9,False,25.0,21.0,,,0.0,1.0,1.0,20.0,24.0,,,,,90.0,33.0,7.7,7.0,0.158127,,4,,-0.17,0.2,-0.01,,,5.0,1.0,6.0,,,1.0,1.0,,,,3.0,,6.0,1.0,1.0,,,,0.344,0.41,,,,1.0,2.0,0.1598,,,,1.0,,,,,,,
