match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_penaltyConceded,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_ownGoals,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_penaltyMiss,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
10388417,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,22.0,17.0,10.0,5.0,16.0,17.0,1.0,5.0,6.0,1.0,90.0,27.0,6.0,5.0,0.0,0.0,0.013298,0,-1.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,43.0,34.0,4.0,2.0,18.0,21.0,16.0,22.0,2.0,,70.0,53.0,6.7,9.0,0.0,0.0,0.0117149,0,,odilonkossounou,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,56.0,53.0,1.0,,38.0,38.0,15.0,18.0,7.0,,90.0,60.0,6.7,3.0,0.0,0.0,0.015201,0,,jonatah,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,87.0,75.0,11.0,4.0,43.0,47.0,32.0,40.0,9.0,,90.0,93.0,6.1,13.0,0.0,0.0,0.166714,0,,edmondtapsoba,2.0,4.0,,1.0,1.0,2.0,5.0,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,31.0,25.0,4.0,3.0,8.0,9.0,17.0,22.0,5.0,,90.0,68.0,7.1,22.0,0.784,1.0691,0.0208207,2,,jeremie_frimpong,,5.0,2.0,2.0,1.0,1.0,8.0,,,1.0,,,3.0,,1.0,5.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,,36.0,32.0,4.0,2.0,19.0,19.0,13.0,18.0,1.0,,60.0,44.0,6.6,7.0,0.0649,0.0,0.0209616,2,,,,2.0,,2.0,1.0,,2.0,,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,54.0,42.0,5.0,1.0,25.0,27.0,17.0,27.0,7.0,,90.0,69.0,6.4,13.0,0.0,0.0,0.0200013,0,,,3.0,7.0,1.0,3.0,3.0,2.0,6.0,2.0,,3.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,,47.0,33.0,7.0,2.0,15.0,19.0,19.0,30.0,4.0,,70.0,62.0,6.7,16.0,0.0172,0.0,0.0456601,1,,,1.0,1.0,,,,,,2.0,,,,2.0,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
10388417,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,27.0,18.0,2.0,1.0,5.0,5.0,13.0,23.0,1.0,,90.0,34.0,6.7,12.0,1.1358,0.7169,0.0334568,2,,moussadiaby,,1.0,,,,1.0,5.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,
10388417,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,,15.0,13.0,1.0,,4.0,4.0,10.0,12.0,3.0,,61.0,28.0,7.0,9.0,0.0879,0.0,0.215592,1,,ahlozek,,,1.0,,,2.0,5.0,,,1.0,1.0,2.0,,,,2.0,,,,5.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,
