match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_ownGoals,captain,stat_aerialLost,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock
11451111,home,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,26.0,19.0,1.0,,3.0,3.0,16.0,27.0,1.0,,58.0,43.0,6.7,15.0,0.0817,0.0,0.0391747,1,,4.0,,2.0,,,,,,3.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,
11451111,home,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181.0,141,M,139798,EUR,701481600,M,9,9,True,35.0,29.0,2.0,2.0,3.0,3.0,29.0,40.0,2.0,,45.0,49.0,7.7,13.0,0.0373,0.4968,0.158801,1,,8.0,3.0,2.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174.0,132,M,857745,EUR,973382400,M,16,16,True,13.0,13.0,1.0,1.0,2.0,2.0,11.0,12.0,,,28.0,19.0,6.5,4.0,0.0,0.0,0.0449586,0,,1.0,,1.0,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Brahim Darri,brahim-darri,B. Darri,M,11,177.0,36,M,164581,EUR,779414400,F,11,11,True,10.0,10.0,,,,,10.0,12.0,1.0,,12.0,17.0,6.9,4.0,0.0,0.0,0.0175251,0,,2.0,,,,Brahim,Darri,,,2.0,3.0,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Stefano Sturaro,stefano-sturaro,S. Sturaro,M,,181.0,209,M,148191,EUR,731635200,M,27,27,True,18.0,15.0,2.0,2.0,6.0,7.0,9.0,12.0,3.0,,12.0,21.0,7.7,4.0,0.2325,0.7223,0.0126784,1,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,99,188.0,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,Emre Bilgin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186.0,210,M,817987,EUR,854064000,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188.0,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174.0,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,home,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178.0,72,M,1069011,EUR,1042675200,M,97,97,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,20.0,9.0,20.0,9.0,1.0,4.0,8.0,16.0,7.0,3.0,90.0,37.0,7.6,12.0,0.0,0.0,0.00177896,0,-0.1843,,,,,,,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,5.0,,,1.0,,,,,,2.0,3.0,5.0,
11451111,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,35.0,18.0,8.0,1.0,7.0,15.0,11.0,21.0,10.0,,90.0,62.0,6.7,20.0,0.0,0.0,0.00554561,0,,1.0,,,,,,,1.0,3.0,6.0,2.0,,1.0,1.0,,,,1.0,4.0,2.0,,,,,7.0,,,1.0,,,,,,,,,
11451111,away,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,18.0,11.0,5.0,,10.0,12.0,1.0,6.0,4.0,,90.0,35.0,6.8,7.0,0.0,0.0,0.00058072,0,,,,,,,,,,3.0,2.0,,,,,,,,3.0,2.0,1.0,,,,,9.0,,,3.0,,,,,,,,,2.0
11451111,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,False,11.0,6.0,2.0,,5.0,9.0,1.0,2.0,4.0,,69.0,15.0,6.5,5.0,0.0,0.0,0.00010952,0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,23.0,11.0,6.0,1.0,10.0,15.0,1.0,8.0,5.0,,69.0,36.0,6.6,15.0,0.0,0.0,0.00034465,0,,,,,,,,,2.0,2.0,5.0,,,1.0,,,,,1.0,3.0,3.0,,1.0,,,4.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,17.0,10.0,3.0,,4.0,6.0,6.0,11.0,3.0,,90.0,30.0,6.6,7.0,0.0371,0.0,0.00232494,1,,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,4.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,33.0,27.0,4.0,2.0,13.0,14.0,14.0,19.0,8.0,,90.0,51.0,8.5,10.0,0.0754,0.5266,0.0146256,2,,,,2.0,,,,,1.0,3.0,6.0,,1.0,,,,,,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,,,,,,,
11451111,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,26.0,16.0,,,5.0,8.0,12.0,20.0,7.0,,90.0,44.0,6.6,16.0,0.0,0.0,0.0458259,0,,2.0,1.0,2.0,,,,,3.0,7.0,7.0,3.0,,1.0,,,,,1.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,
11451111,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,18.0,11.0,1.0,1.0,7.0,11.0,4.0,7.0,1.0,,58.0,24.0,6.1,10.0,0.0,0.0,0.00285173,0,,,,2.0,,,,,1.0,6.0,3.0,1.0,1.0,,,,,,,1.0,,1.0,4.0,,,,,True,,,,,,,,,,
11451111,away,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,False,15.0,13.0,1.0,,4.0,4.0,9.0,11.0,7.0,,57.0,22.0,7.0,3.0,0.0,0.0,0.162723,0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,17.0,12.0,,,6.0,8.0,6.0,9.0,1.0,,89.0,28.0,6.8,10.0,0.1145,0.0,0.00242649,1,,,,3.0,,,,,1.0,7.0,5.0,,1.0,2.0,1.0,,,1.0,,2.0,,1.0,3.0,,,,,,3.0,,2.0,,,,,,,
11451111,away,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,993902,EUR,985824000,F,11,11,True,5.0,4.0,,,3.0,3.0,1.0,2.0,3.0,,33.0,14.0,6.6,4.0,0.0,0.0,0.00023222,0,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174.0,275,M,352964,EUR,843696000,M,28,28,True,7.0,7.0,,,2.0,2.0,5.0,5.0,3.0,,32.0,12.0,6.3,2.0,0.0,0.0,0.00352038,0,,,,1.0,,,,,,4.0,2.0,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,,1.0,,,,,,,
11451111,away,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,True,3.0,1.0,2.0,,,,1.0,3.0,,,21.0,7.0,6.5,3.0,0.0,0.0,0.00024846,0,,,,,,,,,1.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,3.0,3.0,,,,,3.0,3.0,,,21.0,6.0,6.4,,0.0,0.0,0.00172351,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11451111,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,away,Kasımpaşa,Murat Can Yildiz,murat-can-yildiz,M. C. Yildiz,G,,188.0,3,M,873815,EUR,902102400,G,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,away,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451111,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
