match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon
14053723,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,False,41.0,26.0,23.0,8.0,0.0,20.0,22.0,6.0,19.0,1.0,10.0,1.0,3.0,1.0,5.0,90.0,50.0,6.6,15.0,0.00158849,37.425685003888,7.0,21.84,6.825,0.4516,0,-0.8893,0.01,0.01,-0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053723,home,Heracles Almelo,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,23,23,False,35.0,27.0,5.0,1.0,0.0,14.0,17.0,13.0,18.0,8.0,4.0,1.0,,,,90.0,56.0,6.7,11.0,0.173922,45.794046017557,5.0,39.9,26.145,,0,,0.29,0.01,-0.32,,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,26.6508770775,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053723,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,52.0,45.0,7.0,2.0,0.0,31.0,33.0,14.0,19.0,1.0,5.0,,,,,90.0,61.0,5.0,9.0,0.00677389,81.568577423545,12.0,6.195,6.615,,1,,0.09,0.04,-1.0,,,,1.0,1.0,3.0,,5.0,,,,2.0,,,,,,,True,1.0,1.0,2.0,1.0,0.0374,0.02,,,,,,,,,,,,
14053723,home,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,48.0,38.0,6.0,2.0,0.0,28.0,31.0,10.0,17.0,10.0,7.0,,,,,90.0,64.0,6.8,11.0,0.0128438,139.75232489576,16.0,31.08,17.22,,1,,0.03,0.09,-0.28,,,,3.0,6.0,5.0,,6.0,3.0,3.0,3.0,,,,,,,,,1.0,,1.0,,0.0743,-0.06,2.0,1.0,1.0,,,,,,,,,
14053723,home,Heracles Almelo,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,34.0,25.0,6.0,3.0,0.0,18.0,21.0,7.0,13.0,5.0,8.0,1.0,,,,90.0,49.0,6.1,14.0,0.0304159,164.91093221213,16.0,42.315,35.07,,0,,0.05,0.08,-0.48,,2.0,,2.0,2.0,4.0,,3.0,,2.0,1.0,1.0,,36.303778811578,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,
14053723,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,22.0,20.0,,,0.0,7.0,7.0,13.0,15.0,3.0,3.0,2.0,,,,90.0,35.0,6.1,8.0,0.0109588,84.949284017152,12.0,51.345,25.515,,1,,-0.04,0.0,-0.23,,2.0,,2.0,,8.0,,2.0,1.0,,,2.0,,25.828499162747,1.0,,,,,,,2.0,,0.0225,-0.06,3.0,2.0,1.0,1.0,0.1271,,,,,,,
14053723,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,70,70,False,32.0,26.0,2.0,1.0,0.0,15.0,16.0,11.0,16.0,3.0,4.0,,,,,90.0,59.0,6.5,18.0,0.306374,91.185762951267,14.0,-21.525,7.35,,2,,0.32,0.07,-0.25,,10.0,4.0,1.0,,7.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,0.0324,-0.14,2.0,5.0,2.0,,,2.0,,,,,,
14053723,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,10,10,False,29.0,26.0,4.0,2.0,0.0,17.0,17.0,9.0,12.0,1.0,3.0,1.0,,,,73.0,39.0,6.3,5.0,0.00818115,98.858387043316,12.0,53.13,16.59,,0,,-0.01,0.1,-0.09,,,,,,5.0,1.0,,3.0,,,2.0,,17.75446636765,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14053723,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,,,,,,90.0,19.0,6.1,9.0,0.00160895,69.992714151808,5.0,63.46,17.535,,3,,-0.03,0.38,-0.18,,3.0,,2.0,2.0,5.0,1.0,,,,,2.0,,48.558874921301,3.0,,,,,1.0,,3.0,,0.3109,-0.55,,,,1.0,0.1463,1.0,,,,,,
14053723,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,False,9.0,4.0,1.0,,0.0,1.0,1.0,3.0,8.0,5.0,1.0,,,,,62.0,15.0,6.6,8.0,0.00676195,,,,,,0,,-0.24,,-0.01,,,,2.0,5.0,2.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
