match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,captain,stat_totalOffside,stat_goodHighClaim
14035881,home,Royal Antwerp FC,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,False,27.0,18.0,14.0,5.0,0.0,14.0,14.0,4.0,13.0,5.0,2.0,2.0,90.0,32.0,6.6,9.0,0.015804,0.2464,0,-0.5566,0.19,0.0,-0.17,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035881,home,Royal Antwerp FC,Yuto Tsunashima,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,29.0,27.0,2.0,2.0,0.0,15.0,15.0,12.0,14.0,2.0,,,45.0,32.0,6.2,3.0,0.00695578,,0,,-0.08,-0.05,-0.22,,Yuto Tsunashima,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035881,home,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,62.0,56.0,3.0,,0.0,20.0,22.0,36.0,40.0,3.0,,,80.0,76.0,6.6,7.0,0.0170987,,1,,0.21,0.12,-0.29,,,,1.0,1.0,3.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0164,0.019,1.0,-0.11,,,,,,,,,,,,,,,,
14035881,home,Royal Antwerp FC,Rosen Bozhinov,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,False,96.0,90.0,5.0,3.0,0.0,44.0,48.0,46.0,48.0,8.0,,,90.0,110.0,9.3,6.0,0.045553,,1,,0.28,0.19,0.26,,Rosen Bozhinov,,,1.0,5.0,,3.0,2.0,1.0,,,2.0,1.0,1.0,0.1742,0.9367,2.0,0.51,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,
14035881,home,Royal Antwerp FC,Dennis Praet,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,61.0,50.0,10.0,6.0,0.0,18.0,18.0,32.0,43.0,9.0,,,90.0,89.0,7.1,20.0,0.289662,,2,,0.48,0.23,-0.04,,,,9.0,3.0,2.0,,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,0.0757,0.0108,2.0,0.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,
14035881,home,Royal Antwerp FC,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,39.0,27.0,5.0,1.0,0.0,10.0,12.0,17.0,27.0,2.0,,,90.0,58.0,6.4,17.0,0.126446,,4,,-0.06,-0.12,-0.09,,,,1.0,2.0,8.0,,,4.0,1.0,,,2.0,2.0,1.0,0.2211,0.137,2.0,-0.53,2.0,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,
14035881,home,Royal Antwerp FC,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,False,34.0,31.0,3.0,,0.0,9.0,9.0,22.0,25.0,6.0,,,66.0,40.0,6.3,5.0,0.0328736,,1,,-0.03,0.29,-0.17,,,,1.0,5.0,,2.0,,,,,,,1.0,,0.0273,0.049,,-0.07,2.0,,,,,,,,,,,1.0,,,,
14035881,home,Royal Antwerp FC,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187.0,454,M,1402751,EUR,1108512000,M,34,34,False,32.0,31.0,3.0,3.0,0.0,10.0,11.0,21.0,21.0,3.0,,,61.0,40.0,6.9,4.0,0.0282987,,1,,0.1,0.18,-0.07,,Mahamadou Diawara,,2.0,2.0,4.0,,,1.0,1.0,,,1.0,,,0.0224,,,-0.03,1.0,,,,2.0,,,,,,1.0,1.0,,,,
14035881,home,Royal Antwerp FC,Daam Foulon,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,5,5,False,40.0,32.0,5.0,2.0,1.0,8.0,8.0,24.0,32.0,3.0,,,80.0,57.0,6.8,12.0,0.213237,,0,,0.19,0.04,-0.11,,,,5.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,
14035881,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,9.0,7.0,,,0.0,,,7.0,9.0,3.0,,,87.0,29.0,6.7,9.0,0.0346589,,6,,0.21,0.47,-0.02,,,,2.0,5.0,2.0,,,,,2.0,,1.0,1.0,,0.3974,0.0908,,-0.63,,,,,1.0,1.0,,3.0,2.0,1.0,2.0,2.0,,,,
