match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_dispossessed,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_clearanceOffLine,stat_goals,stat_totalOffside
11352552,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,31.0,29.0,,,0.0,11.0,13.0,1.0,,,75.0,48.0,6.6,8.0,0.125193,1,,AmadDiallo19,18.0,18.0,2.0,8.0,5.0,1.0,,1.0,,1.0,,2.0,1.0,,0.0315,,2.0,,,,1.0,4.0,,,,,3.0,1.0,,,,,,,
11352552,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,1135873,EUR,1088640000,M,17,17,False,26.0,20.0,3.0,2.0,0.0,6.0,9.0,3.0,,,90.0,43.0,7.1,13.0,0.0150764,4,,AleGarnacho,14.0,19.0,,3.0,5.0,,,,1.0,,,1.0,1.0,,0.2656,0.0296,,3.0,,,,3.0,,,2.0,,3.0,3.0,,1.0,2.0,,,,1.0
11352552,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,F,39,39,False,24.0,21.0,2.0,,0.0,8.0,9.0,3.0,,,90.0,36.0,6.8,7.0,0.00955976,3,,ScottMcTominay,13.0,15.0,,2.0,3.0,,,1.0,,1.0,,1.0,1.0,,0.2952,,,2.0,,,,2.0,,,,,,,,2.0,1.0,,,,
11352552,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,F,8,8,False,33.0,27.0,2.0,,0.0,7.0,8.0,2.0,,,60.0,41.0,7.0,9.0,0.0598817,1,,BrunoFernandes,20.0,28.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0171,0.2761,1.0,,,1.0,,,,,3.0,,,,,1.0,,True,,,
11352552,away,Manchester United,Jonny Evans,jonny-evans,J. Evans,D,,188,4344,M,30144,EUR,568166400,D,35,35,True,19.0,17.0,1.0,,0.0,12.0,14.0,2.0,,,31.0,23.0,6.7,2.0,0.00159535,0,,6jevans,5.0,5.0,1.0,1.0,3.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352552,away,Manchester United,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,1086417,EUR,1044316800,F,11,11,True,12.0,8.0,,,0.0,2.0,2.0,2.0,,,30.0,19.0,7.9,4.0,0.0338427,1,,RHøjlund,6.0,10.0,2.0,2.0,7.0,,,,1.0,,,1.0,1.0,1.0,0.1455,0.1233,1.0,,,,1.0,,,,,,4.0,4.0,,,,,,1.0,
11352552,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,138310,EUR,735696000,D,19,19,True,9.0,9.0,,,0.0,7.0,7.0,1.0,,,21.0,12.0,6.7,,0.00035477,0,,raphael_varane,2.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
11352552,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,105734,EUR,698025600,M,14,14,True,8.0,5.0,1.0,,1.0,2.0,3.0,,,,15.0,10.0,6.8,4.0,0.00150708,0,,chriseriksen8,3.0,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
11352552,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,10,10,True,8.0,8.0,1.0,1.0,0.0,2.0,2.0,1.0,,,15.0,12.0,6.8,1.0,0.00399178,0,,Rashford,6.0,6.0,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,
11352552,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,0,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352552,away,Manchester United,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,53,53,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Willy Kambwala,,,,,,,,,,,,
11352552,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,F,21,21,True,,,,,,,,,,,,,,,,0,,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352552,away,Manchester United,Toby Collyer,toby-collyer,T. Collyer,M,33,180,7937,M,1084356,EUR,1073088000,M,65,65,True,,,,,,,,,,,,,,,,0,,tobycollyer,,,,,,,,,,,,,,,,,,,,,,,Toby Collyer,,,,,,,,,,,,
