match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
14025138,home,Leeds United,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,1,1,False,37.0,12.0,36.0,11.0,0.0,5.0,6.0,7.0,31.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,44.0,6.6,26.0,0.00388426,4.4756229733971,1.0,4.305,4.305,0.0643,0,-0.2277,0.16,0.0,-0.05,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025138,home,Leeds United,Joe Rodon,,,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,6,6,False,12.0,8.0,,,0.0,6.0,7.0,2.0,5.0,2.0,2.0,,,,,90.0,25.0,6.5,5.0,0.00060797,12.862564761078,3.0,-12.705,-3.045,,0,,-0.06,0.03,-0.03,,1.0,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025138,home,Leeds United,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,15,15,False,29.0,24.0,6.0,2.0,0.0,19.0,21.0,5.0,8.0,2.0,4.0,6.0,,,,90.0,46.0,7.7,7.0,0.00095815,76.711635106364,9.0,27.405,10.29,,1,,0.02,0.04,0.2,,1.0,6.0,9.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0885,0.3096,0.51,,,,,,,,,,,,,,,,,
14025138,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,5,5,False,29.0,25.0,3.0,,0.0,15.0,16.0,10.0,13.0,,2.0,5.0,,,,90.0,45.0,6.7,6.0,0.00906035,41.824859096272,6.0,27.195,10.5,,1,,0.11,0.12,-0.07,,1.0,3.0,3.0,2.0,,,,,,2.0,2.0,1.0,1.0,0.1119,,-0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14025138,home,Leeds United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,M,2,2,False,15.0,12.0,,,1.0,4.0,4.0,8.0,11.0,3.0,8.0,5.0,,,,87.0,25.0,6.4,9.0,0.0347134,105.59095006805,5.0,-15.75,10.605,,0,,0.27,0.01,-0.14,,,,1.0,,,,,,,,,,1.0,,,,4.0,2.0,,,1.0,2.0,2.0,1.0,,,,,,,,,
14025138,home,Leeds United,Ao Tanaka,,,ao-tanaka,A. Tanaka,M,22,180,4892,M,871886,EUR,905385600,M,22,22,False,20.0,14.0,2.0,1.0,0.0,4.0,7.0,10.0,13.0,2.0,3.0,2.0,,,,67.0,30.0,7.3,7.0,0.00525189,17.22685909054,3.0,13.23,4.725,,4,,0.11,0.09,-0.07,,,,,1.0,,,,1.0,1.0,,,1.0,,0.2352,0.4894,0.49,,1.0,3.0,,,,,,,,,,,,,,
14025138,home,Leeds United,Ethan Ampadu,,,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,M,4,4,False,28.0,24.0,1.0,1.0,0.0,10.0,12.0,14.0,16.0,1.0,5.0,6.0,,,,90.0,54.0,7.2,10.0,0.0444768,106.22338967229,11.0,15.645,17.745,,0,,0.1,0.19,0.32,,2.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,2.0,,1.0,,2.0,,,True,,,,,,,,
14025138,home,Leeds United,Anton Stach,,,anton-stach,A. Stach,M,18,192,1468,M,889861,EUR,911088000,M,18,18,False,25.0,19.0,4.0,1.0,1.0,5.0,6.0,14.0,19.0,,5.0,4.0,,,,90.0,50.0,7.1,15.0,0.212977,126.63643722532,9.0,81.795,21.63,,3,,0.42,0.34,0.18,,1.0,3.0,3.0,2.0,,1.0,,,,2.0,1.0,2.0,2.0,0.1085,,-0.11,7.0,,1.0,1.0,3.0,2.0,,4.0,,1.0,2.0,,,,,,
14025138,home,Leeds United,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,M,3,3,False,18.0,12.0,3.0,,0.0,3.0,3.0,9.0,15.0,,7.0,6.0,,,,89.0,55.0,7.2,14.0,0.0968185,218.08229749206,18.0,180.6,29.295,,1,,0.2,0.25,0.32,,1.0,13.0,3.0,1.0,3.0,4.0,1.0,,,8.0,5.0,1.0,2.0,0.0499,,-0.52,5.0,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,
14025138,home,Leeds United,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,19.0,9.0,1.0,1.0,0.0,4.0,7.0,5.0,12.0,3.0,4.0,4.0,,,,86.0,35.0,8.3,16.0,0.0167188,74.86400570538,10.0,36.435,21.525,,3,,-0.03,0.09,0.13,,6.0,11.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.3757,0.9946,0.51,1.0,,2.0,,,1.0,1.0,1.0,,,,CalvertLewin14,,,,,
