match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_errorLeadToAShot
11037400,home,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53710,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,35.0,24.0,21.0,10.0,20.0,22.0,4.0,13.0,12.0,3.0,3.0,90.0,46.0,7.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11037400,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3793,M,,19352,EUR,628560000,D,36,36,False,44.0,39.0,4.0,1.0,22.0,23.0,17.0,21.0,6.0,,,90.0,50.0,6.8,7.0,0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11037400,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5620,M,,126816,EUR,571449600,D,15,15,False,39.0,34.0,3.0,1.0,23.0,26.0,11.0,13.0,2.0,,,90.0,53.0,7.2,7.0,0,2.0,5.0,,,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,
11037400,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,43.0,38.0,6.0,5.0,26.0,27.0,13.0,19.0,6.0,,,90.0,58.0,7.1,7.0,0,2.0,4.0,2.0,,,2.0,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
11037400,home,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15077,M,ddumfries2,759520,EUR,829785600,M,2,2,False,20.0,14.0,1.0,,4.0,8.0,11.0,17.0,1.0,,,90.0,45.0,6.3,15.0,1,7.0,3.0,2.0,,,,,3.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
11037400,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21334,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,32.0,29.0,2.0,2.0,6.0,8.0,23.0,25.0,2.0,,,68.0,48.0,7.4,8.0,0,4.0,6.0,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,4.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,
11037400,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32973,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,54.0,47.0,6.0,2.0,19.0,21.0,28.0,36.0,6.0,,,82.0,67.0,6.9,10.0,0,4.0,4.0,1.0,,2.0,2.0,2.0,,1.0,2.0,1.0,,3.0,,,,2.0,,,,,,,,,,,,
11037400,home,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,micki_taryan,37151,EUR,601344000,M,22,22,False,36.0,33.0,4.0,3.0,10.0,12.0,23.0,24.0,6.0,,,90.0,53.0,7.2,6.0,2,7.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0,,1.0,,,,,,,3.0,,,,,2.0,1.0,1.0,,,,,
11037400,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15782,M,dimarco32,284361,EUR,879120000,M,32,32,False,26.0,18.0,2.0,1.0,6.0,7.0,13.0,23.0,6.0,,,78.0,46.0,7.2,14.0,2,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,4.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,
11037400,home,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,17.0,13.0,,,5.0,5.0,8.0,12.0,1.0,,,68.0,30.0,6.9,6.0,1,6.0,7.0,2.0,,,1.0,1.0,2.0,3.0,5.0,3.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,
11037400,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,121978,M,LautaroM,823984,EUR,872208000,F,10,10,False,15.0,10.0,4.0,3.0,1.0,1.0,9.0,16.0,4.0,,,78.0,37.0,7.1,14.0,4,6.0,5.0,1.0,1.0,,1.0,,3.0,1.0,,,,2.0,,7.0,2.0,1.0,,,4.0,,1.0,2.0,,,True,,,
11037400,home,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,True,9.0,8.0,1.0,1.0,5.0,6.0,3.0,5.0,2.0,,,22.0,15.0,6.9,4.0,0,,2.0,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,
11037400,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56403,M,RLukaku,78893,EUR,737251200,F,90,90,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,22.0,8.0,6.5,1.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
