match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal
12436447,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,13.0,9.0,1.0,1.0,0.0,3.0,5.0,6.0,8.0,2.0,1.0,3.0,,,,,,90.0,23.0,6.6,8.0,0.0053501,1,,5.0,,,,3.0,2.0,,wodsy39,1.0,,,,1.0,0.072,,,,2.0,2.0,1.0,,,1.0,,,,,,,
12436447,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,9.0,7.0,1.0,,0.0,7.0,8.0,,1.0,2.0,2.0,4.0,,,,,,22.0,15.0,6.9,2.0,6.133e-05,0,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,,,,,,,,22.0,10.0,6.6,3.0,0.0110069,0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,21,21,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,1.0,,,,,,13.0,11.0,7.2,5.0,0.00091719,1,,1.0,1.0,,,3.0,,,anthonyelanga,,,1.0,1.0,,0.1977,0.3755,,,,,,,,,,,,,1.0,,
12436447,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,1.0,6.0,,,4.17e-06,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,prowsey16,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,home,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,1015733,EUR,936057600,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,23,23,False,33.0,32.0,6.0,5.0,0.0,30.0,30.0,2.0,3.0,,,7.0,,1.0,4.0,4.0,,90.0,42.0,6.8,1.0,0.00123162,0,0.0426,,,,,,,,EmiMartínez,,,,,,,,,,,,,,,,,,,,,,1.0
12436447,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,38.0,35.0,1.0,,0.0,19.0,21.0,16.0,19.0,6.0,2.0,4.0,2.0,,,,,90.0,59.0,7.0,6.0,0.00835246,2,,2.0,,2.0,,,,,,2.0,1.0,,,1.0,0.2378,,,,2.0,,,1.0,2.0,1.0,,,,,,,
12436447,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,False,80.0,74.0,11.0,7.0,0.0,44.0,48.0,30.0,32.0,3.0,7.0,4.0,,,,,,90.0,93.0,6.9,9.0,0.0206778,0,,3.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,
12436447,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,14,14,False,72.0,65.0,5.0,4.0,0.0,34.0,34.0,31.0,38.0,3.0,4.0,2.0,2.0,,,,,90.0,80.0,6.9,7.0,0.0183223,0,,2.0,,,,,,,pauttorres,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,
12436447,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,12,12,False,34.0,31.0,3.0,2.0,0.0,13.0,13.0,18.0,26.0,1.0,2.0,2.0,,,,,,89.0,49.0,6.5,11.0,0.037518,0,,3.0,2.0,1.0,,,,,LDigne,,,,,,,,,,,1.0,,,5.0,,,,,,1.0,,
12436447,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,826204,EUR,943315200,M,44,44,False,59.0,57.0,1.0,1.0,0.0,26.0,26.0,31.0,33.0,1.0,4.0,5.0,1.0,,,,,89.0,68.0,6.8,4.0,0.0242136,0,,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,
12436447,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,26.0,22.0,2.0,2.0,0.0,9.0,11.0,14.0,16.0,1.0,,3.0,,,,,,74.0,32.0,7.0,5.0,0.12648,0,,2.0,,1.0,1.0,1.0,,1.0,youritielemans,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,2.0,,,,
12436447,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,833956,EUR,870912000,M,2,2,False,27.0,19.0,1.0,1.0,0.0,6.0,7.0,13.0,22.0,7.0,1.0,4.0,,,,,,90.0,45.0,6.5,14.0,0.420938,1,,5.0,1.0,3.0,1.0,1.0,,1.0,mattycash622,3.0,,1.0,,2.0,0.0281,0.2002,,,1.0,3.0,1.0,,2.0,,,,1.0,,1.0,,1.0
12436447,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,948261,EUR,1027641600,M,27,27,False,26.0,20.0,,,0.0,6.0,7.0,14.0,19.0,6.0,,3.0,4.0,,,,,90.0,46.0,6.3,16.0,0.0574475,1,,12.0,2.0,,,4.0,1.0,1.0,mrogers,,,,,,0.0222,,,,2.0,6.0,2.0,,,1.0,,,3.0,,,,
12436447,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,24.0,19.0,,,1.0,6.0,6.0,17.0,23.0,5.0,,3.0,2.0,,,,,90.0,42.0,7.8,11.0,0.365815,1,,2.0,,2.0,2.0,3.0,1.0,4.0,,,1.0,,,1.0,0.05,,,,,2.0,1.0,,5.0,,True,4.0,,,,,
12436447,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,974577,EUR,1071273600,F,9,9,False,10.0,5.0,1.0,,0.0,2.0,2.0,3.0,8.0,2.0,,2.0,1.0,,,,,74.0,21.0,7.1,11.0,0.00801788,3,,9.0,2.0,,,3.0,4.0,,jaderduran9,1.0,2.0,1.0,1.0,,0.0777,0.0577,,,1.0,1.0,,,,,,,1.0,,,,
12436447,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,24,24,True,15.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,7.0,1.0,1.0,2.0,,,,,,16.0,18.0,6.4,2.0,0.00340018,0,,1.0,,,,,,,its_onana,,,,,,,,,,,2.0,1.0,,,,,,,,,,
12436447,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,True,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,,1.0,,,,,,16.0,13.0,6.5,3.0,0.0120275,0,,,,,,1.0,,,OllieWatkins,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,976263,EUR,1015718400,D,22,22,True,4.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,,9.0,8.0,6.3,5.0,0.00156856,0,,,,,,1.0,,,maatsen_,,,,,,,,,,,,,,1.0,,,,,,,,
12436447,away,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,True,10.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,,,1.0,,,,,,9.0,11.0,6.4,1.0,0.0057369,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,737,M,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2318,M,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,
12436447,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,1089388,EUR,1073260800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436447,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,EM10Buendia,,,,,,,,,,,,,,,,,,,,,,
