match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_keyPass,stat_wonTackle,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_expectedGoalsOnTarget
14025220,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,41.0,22.0,27.0,8.0,0.0,15.0,17.0,7.0,24.0,1.0,9.0,1.0,1.0,90.0,47.0,6.4,19.0,0.00389178,175.29559074148,21.0,117.285,20.685,41.860168211625,2.0,0,-0.1499,0.1,0.04,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,27.0,19.0,4.0,1.0,0.0,13.0,16.0,6.0,11.0,3.0,4.0,,,90.0,55.0,6.7,15.0,0.00902019,44.651592207476,7.0,25.935,14.49,,,0,,0.0,-0.02,-0.27,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,57.0,45.0,7.0,3.0,0.0,33.0,34.0,12.0,23.0,5.0,4.0,,,90.0,76.0,7.8,15.0,0.0497065,161.38494550739,21.0,75.6,18.9,,,0,,0.3,0.07,0.69,1.0,5.0,4.0,8.0,1.0,3.0,,,1.0,True,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188.0,1573,M,,110846,EUR,726710400,D,5,5,False,40.0,32.0,5.0,2.0,0.0,24.0,25.0,8.0,15.0,6.0,1.0,,,90.0,57.0,7.7,8.0,0.00282998,103.11884069934,15.0,30.87,10.395,,,0,,-0.02,0.04,1.0,2.0,5.0,2.0,8.0,2.0,3.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,25.0,21.0,6.0,2.0,0.0,11.0,11.0,10.0,14.0,2.0,5.0,,,90.0,42.0,6.7,7.0,0.00930625,85.350315237019,7.0,54.285,26.145,46.335428374521,2.0,0,,0.07,0.06,0.78,,1.0,3.0,5.0,,3.0,,,,,1.0,,2.0,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182.0,764,M,,1085950,EUR,1056931200,M,42,42,False,25.0,17.0,1.0,,0.0,9.0,12.0,8.0,13.0,,3.0,,,90.0,42.0,7.1,10.0,0.0062151,35.873556744728,6.0,15.96,9.975,,,0,,-0.2,-0.07,0.27,,,3.0,8.0,2.0,7.0,,1.0,1.0,,,,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,44.0,39.0,3.0,,0.0,21.0,22.0,18.0,22.0,2.0,8.0,,,90.0,57.0,6.8,9.0,0.0294382,219.74961187615,23.0,36.015,12.285,23.522857500737,1.0,0,,0.11,0.1,0.23,1.0,,2.0,4.0,1.0,1.0,,,,,4.0,1.0,,4.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,M,7,7,False,13.0,10.0,1.0,1.0,0.0,8.0,10.0,2.0,3.0,1.0,4.0,,,75.0,22.0,6.2,8.0,0.00244328,123.02709744651,10.0,-0.73500000000001,42.105,42.270777435481,1.0,0,,-0.12,0.06,-0.08,2.0,,4.0,,,,,,,,4.0,,1.0,1.0,,,,,,,Dwight,McNeil,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183.0,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,False,27.0,20.0,2.0,1.0,0.0,10.0,13.0,10.0,14.0,,4.0,,,75.0,35.0,6.2,8.0,0.0157517,130.32604333046,13.0,42.735,21.525,32.761515407199,2.0,3,,-0.08,0.27,-0.19,3.0,1.0,6.0,3.0,,2.0,,,,,,,3.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.1764,-0.43,,,,,,,,,,,,,,
14025220,home,Everton,Jack Grealish,jack-grealish,J. Grealish,M,18,180.0,58418,M,JGrealish,189061,EUR,810691200,M,18,18,False,16.0,10.0,4.0,,0.0,5.0,7.0,5.0,9.0,,4.0,,,90.0,27.0,6.3,11.0,0.0116734,122.79956360872,10.0,19.95,27.51,40.861967722172,2.0,0,,0.02,0.16,-0.03,,,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,
14025220,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,,2.0,,,66.0,22.0,6.4,10.0,0.00305164,26.829630762099,2.0,15.435,11.13,26.829630762099,2.0,0,,-0.14,0.26,-0.07,7.0,4.0,9.0,6.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,
14025220,home,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,1.0,,,24.0,16.0,6.3,8.0,0.00043395,10.437246392482,2.0,-3.675,3.15,,,1,,-0.01,-0.17,0.18,3.0,3.0,7.0,4.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,2.0,0.0115,-0.08,3.0,,,,,,,,,,,,,
14025220,home,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178.0,2847,M,,1174472,EUR,1140134400,M,20,20,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,,,15.0,13.0,6.7,3.0,0.00220224,5.7109032560533,1.0,2.94,2.94,,,0,,0.04,0.01,0.23,1.0,,3.0,2.0,,2.0,,,,,1.0,,,,,,,,,,Tyler,Dibling,,,,,,,2.0,,,,,,,,,,,,,
14025220,home,Everton,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191.0,737,M,,1064082,EUR,1025827200,M,34,34,True,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,,1.0,,,15.0,8.0,6.7,4.0,0.00028739,44.270483270459,1.0,43.365,43.365,44.270483270459,1.0,1,,-0.21,0.08,-0.03,,2.0,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,0.0159,-0.04,,,,,,,,,,,,,,
14025220,home,Everton,Mark Travers,mark-travers,M. Travers,G,12,191.0,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Tom King,tom-king,T. King,G,31,186.0,326,M,,603922,EUR,794707200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178.0,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Reece Welch,reece-welch,R. Welch,D,4,,101,M,,1101370,EUR,1063929600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Reece,Welch,,,,,,,,,,,,,,,,,,,,
14025220,home,Everton,Elijah Campbell,elijah-campbell,E. Campbell,D,27,182.0,89,M,,1144949,EUR,1091404800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
