match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAShot,stat_goals,captain,stat_wonContest
14025088,home,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,132645,EUR,729216000,F,11,11,False,10.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,7.0,,1.0,,,,,45.0,12.0,6.3,5.0,0.0175214,,0,,-0.15,-0.03,-0.01,,5.0,6.0,,,,3.0,3.0,,,,,,,,niclas.fuellkrug24,,,,,,,1.0,,,,,,,1.0,,,,
14025088,home,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183,468,M,1089582,EUR,1063324800,M,32,32,True,30.0,23.0,2.0,1.0,0.0,13.0,16.0,10.0,14.0,1.0,2.0,,,,,45.0,37.0,6.4,10.0,0.004517,,0,,0.02,0.04,-0.09,,,3.0,,,,1.0,2.0,,,,,,Freddie Potts,,,,,1.0,,,,,,,,1.0,,,2.0,,,,
14025088,home,West Ham United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,,,45.0,18.0,6.6,5.0,0.0378068,,1,,-0.01,0.19,-0.01,,,4.0,,1.0,1.0,1.0,4.0,,1.0,1.0,0.0338,-0.37,,,,,,,1.0,,1.0,1.0,,,,3.0,,,2.0,,,,2.0
14025088,home,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,True,14.0,13.0,2.0,1.0,0.0,3.0,3.0,10.0,11.0,,1.0,,,,,20.0,23.0,6.8,3.0,0.00486352,,1,,0.02,-0.26,0.0,,,1.0,,,,,2.0,,1.0,,0.041,-0.1,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,1.0
14025088,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025088,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025088,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,,,,,,,,,,,,,,
14025088,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,1150952,EUR,1134345600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Oliver Scarles,,,,,,,,,,,,,,,,,,,,
14025088,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025088,home,West Ham United,Callum Marshall,marshall-callum,C. Marshall,F,16,176,505,M,1394099,EUR,1101600000,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025088,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,35.0,23.0,21.0,9.0,0.0,18.0,21.0,5.0,14.0,,5.0,,1.0,2.0,3.0,90.0,44.0,6.6,12.0,0.00287008,0.1275,0,-0.6733,0.21,0.04,-0.03,-0.55,,,,,,,,,,,,,,,RS1,,,,,,,,,,,,,,,,,,
14025088,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,28.0,25.0,2.0,,0.0,12.0,12.0,13.0,16.0,2.0,1.0,,,,,69.0,44.0,6.4,6.0,0.0113241,,0,,0.02,-0.52,-0.15,,1.0,2.0,,1.0,,1.0,4.0,,,,,,,,malogst,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,
14025088,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,23,23,False,48.0,42.0,1.0,,0.0,28.0,30.0,14.0,18.0,3.0,4.0,,,,,69.0,56.0,7.6,7.0,0.00906514,,1,,0.05,0.15,-0.09,,1.0,1.0,,,,2.0,5.0,,,,0.3134,0.32,,,yungchalobah,1.0,,2.0,,,,,,,2.0,1.0,1.0,0.7464,,,1.0,,1.0
14025088,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,96.0,90.0,3.0,1.0,0.0,62.0,63.0,28.0,33.0,6.0,3.0,,,,,90.0,108.0,7.4,8.0,0.0291676,,0,,0.38,0.2,-0.14,,1.0,2.0,1.0,,,2.0,5.0,,,,,,,,tosinadarabioyo,,,3.0,,,1.0,,,,2.0,,,,,,,,
14025088,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,68.0,61.0,5.0,2.0,1.0,33.0,35.0,28.0,33.0,2.0,7.0,,,,,69.0,82.0,7.0,9.0,0.322116,,0,,0.21,0.11,-0.12,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,cucurella3,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,
14025088,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,77.0,71.0,3.0,,0.0,34.0,36.0,37.0,41.0,1.0,2.0,,,,,90.0,87.0,8.4,6.0,0.02162,,1,,0.31,0.18,0.38,,1.0,3.0,,,,,4.0,,,2.0,0.2387,0.53,,,MoisesCaicedo55,,1.0,3.0,1.0,,,,,,2.0,,1.0,0.886,,,1.0,,
14025088,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,64.0,55.0,2.0,2.0,0.0,29.0,33.0,26.0,31.0,,3.0,,,,,90.0,75.0,6.6,14.0,0.0183491,,3,,-0.22,0.08,-0.07,,2.0,5.0,,,1.0,,2.0,1.0,2.0,2.0,1.0277,0.25,,,Enzo8,3.0,,2.0,,,,,,,1.0,1.0,1.0,0.9948,1.0,,1.0,True,
14025088,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,1597265,EUR,1177372800,M,41,41,False,33.0,27.0,,,1.0,8.0,10.0,19.0,23.0,,2.0,,,,,77.0,42.0,7.2,7.0,0.607939,,1,,0.3,0.44,-0.1,,1.0,4.0,1.0,,,,5.0,1.0,,1.0,0.2875,-0.58,Estêvão,,Estêvão,,,3.0,,,,1.0,1.0,,2.0,3.0,1.0,0.6317,,,,,2.0
14025088,away,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,20,20,False,26.0,22.0,,,2.0,8.0,8.0,14.0,18.0,2.0,1.0,,,,,90.0,39.0,9.7,6.0,0.113299,,3,,0.02,0.01,0.2,,2.0,6.0,,,,6.0,9.0,,2.0,2.0,0.4108,0.49,,,joaopedro,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,1.0,0.953,1.0,,1.0,,1.0
14025088,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,29.0,20.0,2.0,,0.0,4.0,4.0,16.0,25.0,,1.0,,,,,90.0,45.0,7.4,19.0,0.168262,,2,,-0.2,0.35,-0.02,,1.0,4.0,,,,,2.0,,,,0.3797,0.5,,,pedroneto_30,7.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6619,2.0,,1.0,,
14025088,away,Chelsea,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,9,9,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,2.0,,,,,62.0,15.0,6.8,4.0,0.0178373,,1,,0.04,0.08,0.13,,1.0,2.0,,,1.0,2.0,3.0,,,,0.085,0.01,,,,,,,1.0,,1.0,,,,,,1.0,0.2647,1.0,,,,
14025088,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,17,17,True,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,2.0,,,,,28.0,13.0,6.6,1.0,0.0076219,,0,,-0.04,0.04,0.13,,,,,1.0,,,,,,,,,Andrey Santos,,andreysantos_5,1.0,,,,,,1.0,,,,,,,,,,,
14025088,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,923894,EUR,977011200,D,29,29,True,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,,,,,,,21.0,14.0,6.4,,0.00182123,,0,,0.05,0.0,-0.18,,2.0,4.0,1.0,1.0,,,2.0,,,1.0,,,,,wesley_fofana3,,,1.0,1.0,,,,,,1.0,,,,,,,,
14025088,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,1153079,EUR,1141689600,D,21,21,True,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,1.0,1.0,,,,,21.0,15.0,6.5,1.0,0.00348492,,0,,-0.03,0.01,-0.02,,1.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
14025088,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,885908,EUR,944611200,D,24,24,True,27.0,25.0,3.0,2.0,0.0,14.0,14.0,11.0,13.0,,2.0,,,,,21.0,29.0,7.0,2.0,0.126073,,0,,0.15,0.08,0.13,,,1.0,,,,1.0,2.0,,,1.0,,,,,ReeceJ,,,,1.0,,,1.0,1.0,,,,,,,,,,
14025088,away,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,1140599,EUR,1091923200,F,11,11,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,13.0,6.0,6.5,1.0,0.0111695,,0,,-0.01,,0.0,,,,,,,,,,,,,,,,jbgittens,1.0,,,,1.0,,,,,,,,,,,,,
14025088,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,,
14025088,away,Chelsea,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193,5885,M,978787,EUR,1084579200,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025088,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Josh Acheampong,,joshkofi2,,,,,,,,,,,,,,,,,,
14025088,away,Chelsea,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
