match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_interceptionWon,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goalAssist,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
11309390,home,FC Cincinnati,Alec Kann,alec-kann,A. Kann,G,193.0,38,M,319025,EUR,650073600,G,1,1,False,18.0,13.0,8.0,3.0,10.0,11.0,3.0,7.0,7.0,1.0,90.0,23.0,6.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309390,home,FC Cincinnati,Nick Hagglund,nick-hagglund,N. Hagglund,D,185.0,41,M,540004,EUR,716428800,D,4,4,False,47.0,43.0,,,25.0,28.0,18.0,19.0,2.0,,45.0,53.0,6.7,5.0,0,4,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309390,home,FC Cincinnati,Matthew Miazga,matthew-miazga,M. Miazga,D,191.0,310,M,330485,EUR,806112000,D,21,21,False,97.0,88.0,10.0,7.0,65.0,71.0,23.0,26.0,11.0,,80.0,105.0,7.7,9.0,1,21,2.0,,1.0,9.0,2.0,11.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11309390,home,FC Cincinnati,Ian Murphy,ian-murphy,I. Murphy,D,188.0,44,M,1172491,EUR,947980800,D,32,32,False,77.0,65.0,6.0,3.0,33.0,38.0,32.0,39.0,7.0,,90.0,90.0,6.6,16.0,0,19,2.0,2.0,,,3.0,3.0,,1.0,3.0,3.0,1.0,Ian Murphy,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
11309390,home,FC Cincinnati,Santiago Arias,santiago-arias,S. Arias,D,177.0,3440,M,158583,EUR,695260800,M,13,13,False,46.0,36.0,2.0,2.0,21.0,25.0,16.0,23.0,8.0,,90.0,72.0,7.8,12.0,2,13,,,2.0,,5.0,8.0,1.0,,4.0,3.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,
11309390,home,FC Cincinnati,Obinna Nwobodo,obinna-nwobodo,O. Nwobodo,M,180.0,155,M,887836,EUR,849225600,M,5,5,False,64.0,51.0,5.0,1.0,25.0,29.0,26.0,35.0,8.0,,90.0,77.0,7.1,15.0,0,5,1.0,2.0,,,3.0,7.0,,,3.0,1.0,3.0,,,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,
11309390,home,FC Cincinnati,Júnior Moreno,junior-moreno,J. Moreno,M,175.0,315,M,312026,EUR,743126400,M,93,93,False,47.0,43.0,5.0,5.0,22.0,24.0,21.0,23.0,7.0,,90.0,56.0,6.8,4.0,1,8,,,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,
11309390,home,FC Cincinnati,Raymon Gaddis,raymon-gaddis,R. Gaddis,M,175.0,8,,224902,EUR,632188800,M,28,28,False,26.0,24.0,2.0,1.0,12.0,14.0,12.0,15.0,2.0,,60.0,38.0,6.6,7.0,0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
11309390,home,FC Cincinnati,Luciano Acosta,luciano-acosta,L. F. Acosta,M,160.0,3376,M,548030,EUR,770342400,F,10,10,False,31.0,20.0,3.0,1.0,11.0,13.0,11.0,22.0,1.0,,75.0,55.0,7.2,23.0,1,32,,3.0,,,7.0,7.0,1.0,,1.0,1.0,,,,9.0,1.0,,4.0,2.0,,2.0,,,2.0,4.0,,3.0,True,1.0,1.0,,,,
11309390,home,FC Cincinnati,Brandon Vázquez,brandon-vazquez,B. Vázquez,F,188.0,669,M,818402,EUR,908323200,F,19,19,False,40.0,32.0,2.0,2.0,11.0,11.0,21.0,29.0,6.0,,90.0,61.0,7.8,17.0,3,9,,5.0,2.0,3.0,8.0,6.0,1.0,,1.0,1.0,2.0,,,3.0,,,,,,3.0,2.0,1.0,,2.0,,3.0,,,,,,,
