match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim,stat_ownGoals
10389969,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,20.0,12.0,10.0,2.0,12.0,14.0,6.0,1.0,1.0,2.0,7.0,2.0,1.0,4.0,1.0,90.0,33.0,7.3,8.0,0.0,0.0,7.095e-05,0,1.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,45.0,41.0,3.0,2.0,20.0,22.0,24.0,2.0,3.0,5.0,5.0,,,,,90.0,57.0,7.6,5.0,0.0,0.0,0.0425117,0,,chancel22,21.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,37.0,32.0,,,20.0,23.0,15.0,3.0,7.0,2.0,4.0,,,,,61.0,50.0,7.7,5.0,0.0,0.0,0.116487,0,,,13.0,1.0,,,,,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,51.0,39.0,5.0,1.0,21.0,25.0,26.0,2.0,2.0,3.0,5.0,,,,,90.0,59.0,6.3,12.0,0.0,0.0,0.0118208,0,,leobalerdi5,18.0,,,3.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,41.0,30.0,3.0,1.0,10.0,14.0,30.0,,4.0,2.0,5.0,,,,,90.0,69.0,7.5,18.0,0.0337,0.0,0.348113,1,,,21.0,3.0,,5.0,,,1.0,,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,
10389969,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,56.0,49.0,2.0,,22.0,25.0,31.0,1.0,5.0,1.0,6.0,,,,,77.0,68.0,7.4,9.0,0.1581,0.421,0.0439585,1,,,27.0,,1.0,4.0,,,1.0,,1.0,,,,2.0,2.0,,1.0,,,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,
10389969,home,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,22,22,False,55.0,49.0,3.0,2.0,23.0,25.0,30.0,2.0,8.0,1.0,10.0,,,,,90.0,73.0,7.2,8.0,0.0,0.0,0.0330984,0,,p.gueye24,26.0,,1.0,9.0,,,3.0,1.0,3.0,1.0,,1.0,5.0,3.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,M,23,23,False,20.0,16.0,2.0,1.0,8.0,9.0,13.0,1.0,7.0,2.0,5.0,,,,,61.0,41.0,7.8,9.0,0.5067,0.6915,0.0155593,2,,,8.0,2.0,1.0,4.0,,,,1.0,2.0,,,,3.0,2.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,
10389969,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,F,17,17,False,26.0,18.0,2.0,1.0,8.0,10.0,18.0,,3.0,,5.0,,,,,86.0,49.0,6.7,21.0,0.8409,0.9953,0.0369913,2,,cengizunder,10.0,2.0,,8.0,,,2.0,,1.0,,,,2.0,,,2.0,,,3.0,3.0,1.0,,6.0,,1.0,1.0,1.0,,,,,
10389969,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,14216,EUR,543974400,F,10,10,False,38.0,32.0,6.0,5.0,11.0,11.0,27.0,,4.0,,3.0,,,,,77.0,51.0,7.6,9.0,0.3567,0.6145,0.0958343,4,,payet27,21.0,,,2.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,2.0,3.0,,2.0,1.0,,True,1.0,,,
10389969,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,35.0,28.0,3.0,1.0,12.0,12.0,24.0,2.0,4.0,1.0,7.0,,,,,90.0,53.0,6.9,17.0,0.2344,0.0,0.236382,1,,AlexisS,17.0,1.0,2.0,7.0,,,,,2.0,,1.0,,2.0,1.0,2.0,,,,4.0,,,,6.0,,,,1.0,,,,,
10389969,home,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,30,30,True,16.0,14.0,,,8.0,8.0,8.0,1.0,3.0,1.0,3.0,,,,,29.0,28.0,7.1,6.0,0.1316,0.069,0.358603,1,,nuno_tavares71,6.0,,,3.0,,,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,
10389969,home,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,3,3,True,8.0,7.0,1.0,,6.0,7.0,1.0,,,3.0,,,,,,29.0,11.0,6.4,1.0,0.0,0.0,0.00028362,0,,ericbailly,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,True,6.0,5.0,2.0,2.0,1.0,1.0,5.0,,,,1.0,,,,,13.0,6.0,6.6,1.0,0.0,0.0,0.00367245,0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,12,12,True,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,13.0,4.0,7.1,1.0,0.3668,0.0618,4.57e-06,1,,dieng_ahmadou_bamba,,,2.0,2.0,,,,1.0,,,,,,,,,Ahmadou Bamba Dieng,,,,,,,,1.0,,,,,1.0,,
10389969,home,Olympique de Marseille,Salim Ben Seghir,salim-ben-seghir,S. B. Seghir,M,11,174,392,M,1012643,EUR,1046044800,F,32,32,True,2.0,2.0,,,,,2.0,,,,2.0,,,,,4.0,6.0,,3.0,0.0,0.0,0.00631949,0,,,2.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,
10389969,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,issa_kabore_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,home,Olympique de Marseille,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389969,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,25.0,18.0,11.0,4.0,17.0,19.0,6.0,,,,4.0,2.0,1.0,2.0,,90.0,32.0,5.3,7.0,0.0,0.0,0.000419,0,-3.1469,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10389969,away,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,32,32,False,35.0,31.0,1.0,1.0,13.0,14.0,22.0,1.0,5.0,1.0,3.0,,,,,90.0,53.0,5.3,7.0,0.0,0.0,0.0170245,0,,,18.0,1.0,1.0,6.0,,,3.0,2.0,2.0,,,,2.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,
10389969,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,56.0,43.0,9.0,4.0,29.0,34.0,22.0,2.0,5.0,6.0,10.0,,,,,90.0,71.0,6.3,13.0,0.0,0.0,0.0102394,0,,,14.0,,3.0,3.0,,1.0,1.0,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10389969,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,36.0,28.0,5.0,2.0,23.0,28.0,8.0,2.0,5.0,2.0,8.0,,,,,90.0,48.0,5.8,8.0,0.0,0.0,0.00162817,0,,,5.0,,1.0,2.0,,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0
10389969,away,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,30.0,22.0,1.0,,11.0,16.0,16.0,,8.0,,5.0,,,,,73.0,65.0,5.8,21.0,0.0275,0.0,0.0206905,1,,ISylla,11.0,2.0,,10.0,,,2.0,1.0,1.0,,,,3.0,,1.0,2.0,Issiaga,Sylla,6.0,5.0,4.0,,3.0,,1.0,,,,,,,
10389969,away,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,26.0,23.0,1.0,1.0,9.0,9.0,18.0,1.0,7.0,,4.0,,,,,62.0,44.0,6.7,9.0,0.0544,0.0,0.104859,1,,,14.0,1.0,,2.0,,,3.0,3.0,,,,,1.0,,,1.0,,,,3.0,2.0,,3.0,,,,1.0,True,,,,
10389969,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,73.0,64.0,5.0,3.0,32.0,37.0,36.0,,2.0,,14.0,,,,,90.0,89.0,6.8,11.0,0.0845,0.0416,0.0254235,2,,,32.0,,1.0,4.0,,,4.0,,,,,,2.0,2.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,
10389969,away,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,60.0,48.0,6.0,4.0,16.0,20.0,49.0,,3.0,,9.0,,,,,90.0,77.0,7.1,21.0,0.7884,0.9827,0.17412,1,,,34.0,9.0,,1.0,,,2.0,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,
