match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_ownGoals,stat_totalOffside,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_goals,captain,stat_dispossessed,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork
11369404,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,27.0,15.0,21.0,9.0,6.0,7.0,9.0,20.0,2.0,12.0,1.0,4.0,4.0,1.0,1.0,1.0,90.0,40.0,7.5,12.0,0.0030317,0,-0.2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369404,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,16.0,14.0,2.0,1.0,6.0,6.0,8.0,12.0,2.0,2.0,,,,,,,90.0,34.0,6.7,7.0,0.00358253,0,,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11369404,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,24.0,19.0,7.0,3.0,14.0,15.0,5.0,9.0,4.0,1.0,,,,,,,75.0,33.0,7.0,5.0,0.00158619,0,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11369404,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,22.0,16.0,6.0,2.0,12.0,12.0,4.0,10.0,,8.0,,,,,,,90.0,26.0,6.1,8.0,0.00455077,0,,,2.0,1.0,4.0,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11369404,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,26.0,12.0,1.0,,7.0,14.0,6.0,14.0,1.0,5.0,,,,,,,90.0,53.0,6.6,20.0,0.0911961,1,,2.0,,1.0,8.0,6.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,,,,1.0,1.0,1.0,0.0228,1.0,,,,,,,,,,,,
11369404,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,30.0,18.0,3.0,,5.0,6.0,13.0,24.0,1.0,4.0,,,,,,,90.0,37.0,7.1,12.0,0.0265615,2,,,1.0,2.0,2.0,3.0,,,,,,1.0,1.0,,,,,,,0.0359,1.0,1.0,1.0,0.0123,,,,,,,,,
11369404,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,35.0,31.0,6.0,4.0,20.0,24.0,12.0,14.0,,4.0,,,,,,,78.0,50.0,7.4,8.0,0.0843598,2,,3.0,,1.0,6.0,5.0,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,1.0,2.0,1.0,0.0412,,,1.0,0.1923,1.0,1.0,,,,,,,
11369404,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,37.0,26.0,8.0,2.0,10.0,16.0,16.0,21.0,1.0,2.0,,,,,,,90.0,59.0,7.2,13.0,0.0149236,1,,,1.0,,10.0,11.0,4.0,1.0,8.0,5.0,,2.0,4.0,1.0,,,,1.0,,0.1284,,,1.0,0.319,1.0,,True,1.0,,,,,
11369404,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,18.0,16.0,,,8.0,9.0,8.0,9.0,,6.0,,,,,,,68.0,30.0,6.4,5.0,0.00803278,1,,,,2.0,5.0,5.0,2.0,1.0,,,,2.0,,,,,,3.0,,0.4008,,,1.0,0.7418,1.0,,,1.0,1.0,,,,
11369404,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,16.0,13.0,,,4.0,5.0,9.0,11.0,1.0,4.0,,,,,,,75.0,23.0,6.6,6.0,0.0144081,0,,,1.0,1.0,4.0,4.0,,,3.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
11369404,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,18.0,15.0,2.0,1.0,7.0,7.0,8.0,11.0,,5.0,,,,,,,68.0,31.0,6.5,8.0,0.0649223,1,,,,,9.0,1.0,,,1.0,,1.0,,5.0,1.0,,,,2.0,1.0,0.047,2.0,,,,,,,2.0,,,,,
11369404,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,6.0,2.0,3.0,1.0,,,2.0,6.0,,1.0,,,,,,,22.0,10.0,6.5,7.0,0.00121729,0,,,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,
11369404,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,1.0,,,,,,,,22.0,14.0,6.7,3.0,0.00064554,1,,,,,1.0,4.0,1.0,,3.0,1.0,,1.0,,,,,,,,0.0153,,1.0,,,,,,,,,,,
