match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId
11391435,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,19,19,False,20.0,17.0,1.0,,,1.0,17.0,19.0,,3.0,,,,90.0,29.0,6.7,9.0,0.177805,1,,5.0,,,,1.0,,,4.0,10.0,,2.0,3.0,,,,2.0,4.0,1.0,,2.0,,,0.0435,,1.0,,,,
11391435,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,44.0,40.0,,,20.0,22.0,20.0,22.0,3.0,1.0,,,,59.0,57.0,6.9,4.0,0.0112263,0,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,Thijs Dallinga,,,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,9,9,True,16.0,9.0,1.0,1.0,4.0,5.0,5.0,11.0,,1.0,,,,28.0,21.0,7.4,8.0,0.00912991,3,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.6164,0.938,,2.0,1.0,1.0,
11391435,home,Toulouse,Moussa Diarra,,,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,10.0,6.0,6.4,1.0,0.00182941,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,10.0,4.0,6.4,2.0,1.45e-05,0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,Yanis Begraoui,,,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,True,4.0,4.0,,,3.0,3.0,1.0,2.0,,2.0,,,,10.0,7.0,6.6,1.0,0.0461093,0,,1.0,,,,,,1.0,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,
11391435,home,Toulouse,Alex Domínguez,,,alex-dominguez,A. Domínguez,G,30,187,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,Christian Mawissa,,,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,Denis Genreau,,,denis-genreau,D. Genreau,M,10,170,131,M,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,home,Toulouse,César Gelabert,,,cesar-gelabert,C. Gelabert,M,10,183,320,M,883156,EUR,972950400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Yvon Mvogo,,,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,28.0,20.0,13.0,5.0,17.0,20.0,3.0,8.0,,8.0,1.0,5.0,,90.0,38.0,7.4,8.0,0.00046121,0,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Gedeon Kalulu,,,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,48.0,43.0,3.0,2.0,28.0,29.0,15.0,20.0,4.0,7.0,,,,90.0,73.0,6.7,8.0,0.0149957,0,,5.0,,3.0,2.0,,,1.0,2.0,6.0,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,gedeon_K2
11391435,away,Lorient,Julien Laporte,,,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,54.0,49.0,9.0,5.0,42.0,42.0,7.0,12.0,6.0,4.0,,,,90.0,68.0,7.2,5.0,0.00382859,1,,6.0,1.0,2.0,1.0,,1.0,,3.0,2.0,2.0,,1.0,,,1.0,,,,,,,,0.082,,1.0,,,,
11391435,away,Lorient,Montassar Talbi,,,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,51.0,43.0,4.0,2.0,31.0,36.0,12.0,15.0,4.0,3.0,,,,90.0,63.0,6.9,9.0,0.00543901,0,,5.0,1.0,1.0,1.0,1.0,,,2.0,4.0,1.0,1.0,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,
11391435,away,Lorient,Darlin Yongwa,,,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,False,34.0,30.0,3.0,2.0,8.0,10.0,23.0,29.0,2.0,6.0,,,,79.0,54.0,7.3,9.0,0.0676214,1,,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,0.0612,,,1.0,,,
11391435,away,Lorient,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,10,10,False,28.0,22.0,1.0,,5.0,5.0,18.0,27.0,1.0,5.0,,,,90.0,55.0,7.2,17.0,0.0727822,3,,8.0,1.0,2.0,1.0,1.0,2.0,4.0,,8.0,,,2.0,,1.0,,2.0,8.0,4.0,,2.0,,1.0,0.08,0.1015,1.0,1.0,,,
11391435,away,Lorient,Laurent Abergel,,,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,48.0,42.0,2.0,2.0,25.0,29.0,17.0,20.0,,9.0,,,,90.0,64.0,6.9,10.0,0.0149345,0,,6.0,2.0,4.0,3.0,1.0,1.0,1.0,,5.0,,1.0,,,,2.0,1.0,2.0,1.0,,,True,,,,,,,,
11391435,away,Lorient,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,False,28.0,24.0,1.0,,13.0,15.0,11.0,13.0,,4.0,,,,55.0,35.0,6.8,4.0,0.00679425,0,,3.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Jean-Victor Makengo,,,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,False,30.0,27.0,1.0,1.0,12.0,12.0,15.0,19.0,,5.0,,,,66.0,47.0,6.7,11.0,0.0299786,1,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,8.0,,1.0,,,,2.0,2.0,4.0,1.0,,,,1.0,0.152,0.0896,,,,,
11391435,away,Lorient,Siriné Doucouré,Siriné,Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,False,17.0,13.0,,,3.0,4.0,10.0,13.0,2.0,,,,,66.0,29.0,7.0,9.0,0.112853,1,,4.0,,,,2.0,1.0,,2.0,7.0,,2.0,2.0,,,,1.0,3.0,1.0,,3.0,,1.0,0.0506,0.3889,,,,,
11391435,away,Lorient,Eli Junior Kroupi,,,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,F,22,22,False,10.0,10.0,,,6.0,6.0,4.0,6.0,1.0,3.0,,,,80.0,22.0,6.7,6.0,0.00514295,1,,,2.0,,,3.0,,2.0,,2.0,,,1.0,,,,1.0,,,,,,1.0,0.0529,0.1559,,,,,
11391435,away,Lorient,Julien Ponceau,,,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,26.0,22.0,1.0,1.0,6.0,7.0,16.0,20.0,1.0,3.0,,,,35.0,32.0,6.3,7.0,0.0129899,0,,,,,,,,1.0,,7.0,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11391435,away,Lorient,Benjamin Mendy,,,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,D,5,5,True,11.0,7.0,2.0,,1.0,1.0,6.0,16.0,,2.0,,,,24.0,23.0,6.4,11.0,0.00691055,1,,,1.0,,,,,6.0,,3.0,,1.0,,,,1.0,1.0,,,,,,,0.0181,,,1.0,,,
11391435,away,Lorient,Ahmadou Bamba Dieng,Ahmadou Bamba Dieng,,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,24.0,15.0,7.5,3.0,0.00194307,2,,4.0,,,,1.0,4.0,,,2.0,,,1.0,,,,,1.0,,,1.0,,1.0,0.3019,0.1653,,1.0,1.0,,dieng_ahmadou_bamba
11391435,away,Lorient,Vincent Le Goff,,,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,True,7.0,6.0,,,1.0,1.0,6.0,8.0,,1.0,,,,11.0,10.0,6.7,2.0,0.0389122,0,,,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11391435,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,1.0,,,,10.0,8.0,7.3,1.0,0.119414,0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11391435,away,Lorient,Alfred Gomis,,,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Formose Mendy,,,formose-mendy,F. Mendy,D,27,191,1488,M,982316,EUR,978393600,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Bonke Innocent,,,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391435,away,Lorient,Adrian Grbić,,,adrian-grbic,A. Grbić,F,9,188,310,M,282095,EUR,839116800,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
