match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_fouls,stat_wasFouled,stat_wonContest,stat_lastManTackle,captain,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_goals
14566873,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,799,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Joeri Heerkens,jesse-joeri-heerkens,J. J. Heerkens,G,1,193,492,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,710,M,970860,EUR,954720000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Gerald Alders,gerald-alders,G. Alders,D,3,179,240,M,1403075,EUR,1115424000,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Gerald Alders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182,3131,M,1563462,EUR,1204243200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1156,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,home,AFC Ajax,Rayane Bounida,rayane-bounida,R. Bounida,M,43,179,3969,M,1403090,EUR,1141344000,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Rayane Bounida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,16206,EUR,598320000,G,1,1,False,35.0,23.0,18.0,7.0,0.0,18.0,20.0,5.0,15.0,6.0,,2.0,2.0,90.0,47.0,7.4,13.0,0.00249445,19.872,5.0884,0.0,0.4,0,0.7491,0.17,0.02,0.17,0.36,3.64,1.3,0.11,0.03,0.01,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,yannsommer,,,,,,2.0,1.0,
14566873,away,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,383560,EUR,806112000,D,25,25,False,37.0,28.0,4.0,1.0,0.0,22.0,26.0,6.0,11.0,6.0,,,,90.0,44.0,6.8,11.0,0.00388232,29.952,10.02278,5.0,,0,,-0.14,0.06,-0.01,,3.02,5.22,1.28,0.38,0.12,,,1.0,,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,manuel_akanji,,,,,,,,
14566873,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,91046,EUR,697248000,D,6,6,False,46.0,43.0,3.0,2.0,0.0,30.0,31.0,13.0,15.0,4.0,,,,90.0,62.0,7.2,3.0,0.00766837,28.692,10.07366,4.0,,0,,0.18,0.12,0.36,,3.04,5.43,1.18,0.32,0.1,,,,,3.0,6.0,4.0,,1.0,,,9.0,1.0,1.0,,,,,,,4.0,,2.0,,1.0,,,Stefandevrij,,,,,,,,
14566873,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,826188,EUR,923961600,D,95,95,False,52.0,46.0,10.0,5.0,0.0,26.0,26.0,20.0,26.0,4.0,,,,90.0,70.0,7.5,9.0,0.0321149,29.412,10.51945,7.0,,0,,0.41,0.15,0.17,,2.94,5.52,1.4,0.51,0.14,,,1.0,,3.0,4.0,4.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,4.0,,,,,alessandrobastoni,,,,,,,,
14566873,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15077,M,759520,EUR,829785600,M,2,2,False,23.0,19.0,,,0.0,8.0,8.0,11.0,15.0,4.0,,,,90.0,49.0,7.1,7.0,0.0846445,31.32,10.39358,17.0,,0,,0.26,0.09,0.22,,3.3,4.19,1.59,0.89,0.43,,,,,1.0,5.0,6.0,1.0,1.0,,,4.0,,,4.0,2.0,1.0,,,,1.0,,2.0,1.0,,,,ddumfries2,,,,,,,,
14566873,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21334,M,363856,EUR,855273600,M,23,23,False,38.0,33.0,1.0,1.0,0.0,14.0,15.0,19.0,23.0,3.0,,,,80.0,51.0,7.1,10.0,0.140252,28.764,10.25566,9.0,,0,,-0.03,0.27,0.16,,2.48,4.93,1.99,0.66,0.19,,,1.0,,2.0,4.0,8.0,3.0,1.0,,,,,,2.0,2.0,1.0,,1.0,,,,1.0,3.0,1.0,,True,nicolo_barella,,,,,,,,
14566873,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32973,M,135700,EUR,760665600,M,20,20,False,59.0,53.0,5.0,4.0,2.0,30.0,31.0,23.0,28.0,9.0,,,,87.0,80.0,8.4,9.0,0.266945,27.792,10.95763,5.0,,2,,0.47,0.11,0.27,,2.46,5.53,2.28,0.54,0.13,,,5.0,3.0,1.0,1.0,6.0,,1.0,2.0,,1.0,,2.0,3.0,3.0,1.0,0.168,3.0,-0.46,,,1.0,1.0,1.0,,,HÇalhanoğlu,,,,2.0,,,,
14566873,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,37151,EUR,601344000,M,22,22,False,21.0,19.0,1.0,1.0,0.0,8.0,8.0,11.0,13.0,4.0,,,,69.0,29.0,6.8,2.0,0.0317011,30.204,9.14866,12.0,,0,,0.08,0.08,0.19,,2.05,4.37,1.72,0.72,0.29,,,,,,2.0,2.0,,,,,1.0,,2.0,2.0,2.0,,,,,,,2.0,,,,,micki_taryan,,,,,,,,
14566873,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15782,M,284361,EUR,879120000,M,32,32,False,26.0,14.0,5.0,1.0,0.0,5.0,11.0,9.0,15.0,2.0,,,,80.0,45.0,6.9,14.0,0.158636,31.14,9.45669,17.0,,3,,0.26,0.2,0.18,,2.64,4.08,1.55,0.72,0.47,,,3.0,2.0,,1.0,3.0,,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,0.2248,1.0,-0.51,,,1.0,,1.0,,,dimarco32,,,1.0,1.0,0.0484,,,
14566873,away,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,791702,EUR,870825600,F,9,9,False,16.0,12.0,,,0.0,1.0,1.0,11.0,15.0,2.0,,,,87.0,35.0,8.6,13.0,0.0912235,29.484,9.36195,14.0,,7,,-0.08,0.13,-0.05,,2.95,4.22,1.21,0.7,0.28,,,,,6.0,8.0,8.0,3.0,,,2.0,,,,,,6.0,0.613,1.0,0.89,2.0,1.0,3.0,2.0,,,,m_thuram,1.0,2.0,3.0,2.0,1.6582,,,2.0
14566873,away,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189,9121,M,1156616,EUR,1119916800,F,94,94,False,33.0,24.0,2.0,1.0,0.0,8.0,11.0,16.0,22.0,,,,,90.0,47.0,6.4,14.0,0.152346,28.548,11.09556,10.0,,1,,-0.61,-0.16,-0.02,,2.74,5.61,1.68,0.86,0.21,,,,,2.0,5.0,6.0,2.0,1.0,1.0,,,,,,,2.0,0.1002,3.0,0.04,1.0,,1.0,4.0,,,,,,,,1.0,,,,
14566873,away,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,835600,EUR,937958400,M,16,16,True,10.0,9.0,,,0.0,4.0,5.0,5.0,5.0,1.0,,,,21.0,11.0,6.5,1.0,0.00157436,28.224,3.00146,3.0,,1,,-0.03,0.03,-0.05,,0.71,1.45,0.53,0.24,0.07,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,0.1296,,-0.45,,1.0,,,,,,davidefrrattesi_22,,1.0,,,,,,
14566873,away,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,929199,EUR,915667200,D,30,30,True,2.0,,,,0.0,,1.0,,1.0,,,,,10.0,7.0,6.6,4.0,0.00585589,26.46,1.73843,1.0,,0,,-0.02,-0.05,0.14,,0.41,0.85,0.33,0.13,0.02,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14566873,away,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18823,M,138605,EUR,769392000,M,7,7,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,10.0,3.0,6.6,1.0,3.348e-05,24.228,1.95554,0.0,,0,,-0.01,,0.13,,0.39,0.96,0.48,0.12,0.01,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,zielu_94,,,,,,,,
14566873,away,Inter,Petar Sučić,petar-sucic,P. Sučić,M,8,184,8046,M,1091303,EUR,1067040000,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,3.0,2.0,,,0.00014122,25.272,1.02404,0.0,,0,,,,,,0.19,0.45,0.28,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10720,M,1086223,EUR,1067040000,F,14,14,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,3.0,6.0,,3.0,0.00151323,27.936,0.97051,1.0,,0,,,,,,0.17,0.49,0.19,0.09,0.03,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14566873,away,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1368,M,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5620,M,126816,EUR,571449600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5511,M,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187,4046,M,1048889,EUR,1053129600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566873,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,121978,M,823984,EUR,872208000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LautaroM,,,,,,,,
