match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_accurateCross,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_lastName,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_goals
11396348,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,False,52.0,36.0,28.0,12.0,26.0,30.0,10.0,22.0,1.0,1.0,8.0,2.0,1.0,90.0,58.0,6.9,16.0,0.00977991,0,-0.9246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,43.0,34.0,4.0,2.0,12.0,16.0,22.0,31.0,1.0,3.0,6.0,,,86.0,73.0,6.8,21.0,0.0800244,0,,4.0,4.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,76.0,61.0,8.0,2.0,35.0,39.0,26.0,38.0,7.0,10.0,12.0,,,90.0,97.0,7.3,17.0,0.0248067,1,,1.0,7.0,8.0,,1.0,,,1.0,2.0,,,1.0,6.0,1.0,1.0,1.0,0.093,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,72.0,55.0,12.0,5.0,39.0,46.0,16.0,26.0,3.0,6.0,5.0,,,90.0,80.0,7.0,17.0,0.0619761,1,,,2.0,3.0,1.0,,,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,0.0983,True,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,2,2,False,39.0,27.0,4.0,1.0,10.0,14.0,19.0,32.0,,7.0,6.0,,,90.0,89.0,7.2,24.0,0.125956,0,,7.0,2.0,3.0,,1.0,3.0,3.0,2.0,3.0,1.0,1.0,,2.0,,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,False,33.0,23.0,6.0,1.0,10.0,13.0,13.0,20.0,3.0,4.0,6.0,,,73.0,39.0,6.9,11.0,0.0131953,1,,,5.0,6.0,,,,,,1.0,,1.0,,1.0,,1.0,,0.0275,,,1.0,1.0,0.067,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,False,15.0,9.0,2.0,,4.0,6.0,5.0,9.0,,1.0,3.0,,,45.0,20.0,6.4,7.0,0.0102595,0,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,43,43,False,24.0,19.0,3.0,,5.0,7.0,16.0,24.0,1.0,11.0,6.0,,,90.0,66.0,7.7,25.0,0.314093,2,,7.0,2.0,8.0,,5.0,6.0,5.0,,,7.0,5.0,,1.0,,,5.0,0.0757,,2.0,,1.0,0.0475,Brajan Gruda,1.0,,,,,,,,,
11396348,home,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,M,10,10,False,32.0,25.0,4.0,2.0,12.0,14.0,16.0,29.0,,8.0,9.0,,,86.0,70.0,7.3,23.0,0.153466,6,,11.0,4.0,8.0,2.0,1.0,3.0,2.0,,1.0,4.0,2.0,1.0,,,,5.0,0.4083,,3.0,,1.0,0.0428,,4.0,1.0,,,,,,,,
11396348,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,14.0,8.0,1.0,1.0,3.0,4.0,5.0,13.0,2.0,4.0,2.0,,,62.0,28.0,6.7,12.0,0.0177034,2,,3.0,3.0,6.0,,,2.0,,1.0,,1.0,,1.0,,,,2.0,0.0758,,,1.0,,,,1.0,,1.0,,,,,,,
11396348,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,26.0,19.0,1.0,,6.0,7.0,13.0,19.0,7.0,8.0,3.0,,,90.0,44.0,7.3,15.0,0.260292,3,,,10.0,12.0,,1.0,,,,,7.0,2.0,,,,,1.0,0.5713,,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,
11396348,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,True,43.0,38.0,5.0,4.0,15.0,15.0,24.0,29.0,,,3.0,,,45.0,47.0,7.2,6.0,0.212336,1,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,0.0737,,1.0,1.0,,,,1.0,,,,,1.0,,,,
11396348,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,6.0,3.0,,,,,3.0,6.0,1.0,3.0,,,,28.0,12.0,6.7,5.0,0.00341593,1,,,3.0,3.0,,,,,,,2.0,,1.0,,,,2.0,0.1589,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Marcus Müller,marcus-muller,M. Müller,F,25,187,44,M,1085199,EUR,1029801600,F,48,48,True,5.0,3.0,1.0,,,,3.0,5.0,3.0,3.0,,,,17.0,8.0,6.6,2.0,0.0526289,1,,,1.0,2.0,,,,,,,,,1.0,,,,,0.0518,,,1.0,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,6.0,3.0,,,,,3.0,6.0,1.0,1.0,,,,10.0,8.0,6.6,4.0,0.00443578,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,4.0,3.0,1.0,,,1.0,3.0,3.0,,2.0,1.0,,,10.0,6.0,6.7,1.0,0.00293387,0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396348,home,1. FSV Mainz 05,Lasse Wilhelm,lasse-wilhelm,L. Wilhelm,D,18,186,8,M,1124289,EUR,1048118400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396348,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,33.0,15.0,29.0,11.0,5.0,9.0,10.0,24.0,,,15.0,,3.0,90.0,40.0,7.3,18.0,0.00960878,0,0.1573,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,
11396348,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,28.0,15.0,12.0,3.0,6.0,12.0,10.0,17.0,2.0,2.0,5.0,,,90.0,45.0,6.7,18.0,0.0994284,0,,1.0,2.0,5.0,1.0,,,,2.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,
