match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceCreated
12388502,home,Energie Cottbus,Elias Bethke,Elias,Bethke,elias-bethke,E. Bethke,G,40,191,48,M,1210531,EUR,1048204800,G,12,12,False,27.0,22.0,8.0,4.0,0.0,21.0,24.0,1.0,3.0,1.0,6.0,6.0,7.0,1.0,90.0,39.0,7.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388502,home,Energie Cottbus,Henry Rorig,,,henry-rorig,H. Rorig,D,3,182,23,M,990207,EUR,952041600,D,3,3,False,35.0,28.0,5.0,3.0,0.0,19.0,25.0,9.0,14.0,4.0,10.0,,,,90.0,77.0,8.0,15.0,3,4.0,1.0,6.0,10.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12388502,home,Energie Cottbus,Filip Kusić,,,filip-kusic,F. Kusić,D,,187,19,M,801246,EUR,833760000,D,19,19,False,33.0,24.0,7.0,1.0,0.0,21.0,25.0,3.0,8.0,10.0,,,,,90.0,49.0,6.4,9.0,0,,,2.0,3.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
12388502,home,Energie Cottbus,Tim Campulka,Tim,Campulka,tim-campulka,T. Campulka,D,4,186,9,M,880801,EUR,925257600,D,4,4,False,20.0,15.0,8.0,4.0,0.0,13.0,16.0,2.0,4.0,2.0,,,,1.0,45.0,26.0,5.8,6.0,0,,,2.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,
12388502,home,Energie Cottbus,Tobias Hasse,,,tobias-hasse,T. Hasse,D,,174,8,M,293557,EUR,820627200,D,14,14,False,37.0,32.0,5.0,3.0,0.0,20.0,22.0,12.0,16.0,3.0,3.0,,,,90.0,62.0,6.5,11.0,0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,,,1.0,,3.0,,,,,,,,,
12388502,home,Energie Cottbus,Joshua Putze,,,joshua-putze,J. Putze,M,,185,7,M,169141,EUR,786326400,M,8,8,False,9.0,7.0,1.0,,0.0,5.0,6.0,2.0,3.0,2.0,,,,,45.0,21.0,6.6,3.0,0,,,,3.0,,,,,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
12388502,home,Energie Cottbus,Maximilian Pronichev,Maximilian,Pronichev,maximilian-pronichev,M. Pronichev,F,,180,40,M,355416,EUR,879724800,M,42,42,False,21.0,13.0,1.0,1.0,0.0,7.0,9.0,6.0,12.0,,1.0,,,,64.0,26.0,6.4,10.0,0,,1.0,3.0,5.0,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,
12388502,home,Energie Cottbus,Tolcay Ciğerci,Tolcay,Ciğerci,tolcay-cigerci,T. Ciğerci,M,10,180,144,M,253679,EUR,790905600,M,10,10,False,24.0,21.0,2.0,2.0,0.0,12.0,14.0,10.0,13.0,,5.0,,,,90.0,34.0,6.3,7.0,2,3.0,,2.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,
12388502,home,Energie Cottbus,Jonas Hofmann,Jonas,Hofmann,jonas-hofmann,J. Hofmann,M,6,171,12,M,842867,EUR,855273600,M,6,6,False,22.0,13.0,2.0,,0.0,9.0,12.0,5.0,12.0,,2.0,,,,90.0,31.0,6.4,11.0,1,2.0,1.0,5.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,2.0,1.0,,1.0,,1.0,,True,1.0,,,,
12388502,home,Energie Cottbus,Phil Halbauer,,,phil-halbauer,P. Halbauer,F,20,187,10,M,922495,EUR,903312000,M,11,11,False,14.0,9.0,,,0.0,6.0,8.0,3.0,8.0,2.0,5.0,,,,64.0,25.0,6.7,9.0,1,2.0,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12388502,home,Energie Cottbus,Janis Juckel,Janis,Juckel,janis-juckel,J. Juckel,M,36,180,9,M,1195380,EUR,1091059200,F,36,36,False,16.0,13.0,2.0,1.0,0.0,8.0,9.0,5.0,7.0,1.0,5.0,,,,87.0,31.0,6.6,8.0,0,,,8.0,5.0,2.0,4.0,,,,,,2.0,3.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,
12388502,home,Energie Cottbus,Dennis Slamar,Dennis,Slamar,dennis-slamar,D. Slamar,D,27,187,11,M,169045,EUR,778982400,D,27,27,True,36.0,30.0,8.0,4.0,0.0,22.0,23.0,8.0,13.0,3.0,3.0,,,,45.0,41.0,6.6,6.0,0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12388502,home,Energie Cottbus,Dominik Pelivan,Dominik,Pelivan,dominik-pelivan,D. Pelivan,M,5,185,14,M,569976,EUR,834192000,M,5,5,True,17.0,13.0,,,0.0,5.0,7.0,8.0,10.0,,1.0,,,,45.0,20.0,6.6,4.0,0,,2.0,3.0,2.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,
12388502,home,Energie Cottbus,Romarjo Hajrulla,,,romarjo-hajrulla,R. Hajrulla,F,9,178,22,M,979685,EUR,912384000,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,14.0,5.0,5.6,2.0,0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,
12388502,home,Energie Cottbus,Maximilian Krauss,,,maximilian-krauss,M. Krauss,F,35,170,155,M,804808,EUR,848793600,F,23,23,True,7.0,3.0,1.0,,0.0,1.0,2.0,2.0,5.0,,1.0,,,,26.0,12.0,6.4,8.0,1,,,4.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,
12388502,home,Energie Cottbus,Axel Borgmann,Axel,Borgmann,axel-borgmann,A. Borgmann,M,20,179,19,M,169215,EUR,773625600,D,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,3.0,4.0,,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388502,home,Energie Cottbus,Alexander Sebald,Alexander,Sebald,alexander-sebald,A. Sebald,G,1,188,11,M,253897,EUR,838425600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
