match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalCross,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_goalAssist,stat_totalOffside
10407744,home,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,False,13.0,10.0,2.0,2.0,2.0,2.0,8.0,12.0,1.0,4.0,,,,,,70.0,29.0,7.8,11.0,2.0,2,Nathaniel Opoku,,1.0,1.0,4.0,4.0,,2.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,
10407744,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,7.0,6.0,,,2.0,3.0,4.0,4.0,1.0,1.0,,,,,,20.0,15.0,6.9,2.0,,0,,,,,,4.0,,,1.0,1.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,
10407744,home,Oud-Heverlee Leuven,Emmanuel Toku,emmanuel-toku,E. Toku,M,26,173,180,M,905165,EUR,963187200,M,30,30,True,11.0,9.0,1.0,1.0,1.0,1.0,8.0,10.0,,,,,,,,20.0,14.0,6.8,2.0,1.0,0,,,,,1.0,3.0,,,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10407744,home,Oud-Heverlee Leuven,Franck Idumbo-Muzambo,franck-idumbo-muzambo,F. Idumbo-Muzambo,F,23,173,22,M,983039,EUR,1024790400,F,78,78,True,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,20.0,9.0,7.2,1.0,1.0,2,,,,,,4.0,,,2.0,2.0,,,,,,2.0,,,,,2.0,,1.0,,,,,,
10407744,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,6.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,,1.0,,,,,,14.0,8.0,6.5,3.0,1.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10407744,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,,,,8.0,9.0,6.3,1.0,,0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10407744,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407744,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407744,away,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,29.0,24.0,11.0,6.0,19.0,21.0,5.0,8.0,,11.0,6.0,7.0,,,,90.0,43.0,7.3,5.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407744,away,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,D,6,6,False,37.0,32.0,2.0,,17.0,18.0,15.0,19.0,2.0,5.0,,,,,,90.0,58.0,6.2,7.0,,1,,,,1.0,5.0,6.0,1.0,,2.0,1.0,,,2.0,4.0,3.0,,3.0,,,,,,,,1.0,,,,
10407744,away,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,D,30,30,False,34.0,27.0,8.0,4.0,18.0,21.0,9.0,13.0,3.0,4.0,,,,,,90.0,46.0,6.7,7.0,2.0,1,,,,1.0,3.0,4.0,1.0,,1.0,1.0,,,3.0,2.0,2.0,,2.0,,,,1.0,,,,,,,1.0,
10407744,away,KV Mechelen,Dries Wouters,dries-wouters,D. Wouters,D,5,189,35,M,339269,EUR,854409600,D,4,4,False,46.0,41.0,4.0,2.0,26.0,30.0,15.0,16.0,3.0,6.0,,,,,,90.0,62.0,6.7,7.0,,1,,,1.0,2.0,3.0,6.0,1.0,,1.0,1.0,,1.0,2.0,3.0,2.0,,1.0,1.0,,2.0,,,,,,,,,
10407744,away,KV Mechelen,Boli Bolingoli,boli-bolingoli,B. Bolingoli,D,5,180,129,M,333301,EUR,804556800,D,21,21,False,26.0,23.0,1.0,,8.0,10.0,15.0,17.0,,5.0,,,,,,54.0,43.0,6.5,7.0,1.0,0,,,2.0,2.0,4.0,5.0,2.0,,,,,,3.0,3.0,2.0,,,,1.0,,,,,,,,,,
10407744,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,43.0,37.0,5.0,4.0,15.0,15.0,22.0,29.0,2.0,3.0,,,,,,62.0,52.0,6.5,8.0,1.0,2,,,,,1.0,,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,True,,,
10407744,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,15.0,13.0,1.0,1.0,6.0,7.0,7.0,8.0,,1.0,,,,,,35.0,19.0,6.3,4.0,,0,,,1.0,,5.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10407744,away,KV Mechelen,Enock Agyei,agyei-enock,E. Agyei,F,48,172,304,M,1195757,EUR,1105574400,M,23,23,False,16.0,14.0,,,2.0,3.0,13.0,15.0,,5.0,,,,,,90.0,36.0,5.3,15.0,1.0,3,Enock Agyei,,,,11.0,2.0,,5.0,6.0,,,2.0,,,,2.0,,,2.0,1.0,,1.0,,,1.0,,,,
10407744,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,False,63.0,60.0,5.0,5.0,24.0,24.0,37.0,50.0,,4.0,,,,,,90.0,88.0,7.3,17.0,2.0,2,,,3.0,2.0,8.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,11.0,3.0,1.0,1.0,,1.0,,,,,
10407744,away,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,M,11,11,False,29.0,20.0,3.0,2.0,5.0,6.0,15.0,25.0,,5.0,,,,,,90.0,50.0,6.6,18.0,,2,,,,,4.0,6.0,1.0,1.0,4.0,2.0,,1.0,,3.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,1.0,,1.0
10407744,away,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,False,9.0,6.0,,,,,6.0,10.0,,,,,,,,61.0,27.0,6.6,10.0,2.0,4,Yonas,Malede,,1.0,4.0,4.0,,2.0,1.0,,1.0,1.0,,,,3.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,1.0
10407744,away,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,D,14,14,True,24.0,16.0,5.0,3.0,10.0,13.0,7.0,14.0,1.0,1.0,,,,,,55.0,35.0,6.5,10.0,1.0,0,,,,,2.0,1.0,2.0,,,,,,2.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,1.0
10407744,away,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,F,22,22,True,14.0,13.0,,,2.0,3.0,11.0,12.0,,1.0,,,,,,36.0,18.0,6.5,3.0,1.0,0,,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
10407744,away,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,True,20.0,19.0,2.0,1.0,17.0,17.0,2.0,3.0,1.0,1.0,,,,,,28.0,22.0,6.6,1.0,,0,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0
10407744,away,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,2.0,,,,,,29.0,11.0,6.6,5.0,,0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,
10407744,away,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407744,away,KV Mechelen,Iebe Swers,iebe-swers,I. Swers,D,,175,9,M,797739,EUR,851644800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407744,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
