match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_goals,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_errorLeadToAShot,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408610,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,30.0,24.0,13.0,8.0,21.0,24.0,3.0,6.0,1.0,12.0,1.0,3.0,3.0,1.0,90.0,42.0,6.9,7.0,0.0,0.0,0.00185702,0,-0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176.0,798,M,,851282,EUR,920937600,D,2,2,False,73.0,61.0,9.0,7.0,37.0,43.0,27.0,35.0,1.0,9.0,,,,,90.0,100.0,7.3,17.0,0.0451,0.0,0.0316314,1,,5.0,3.0,3.0,4.0,5.0,12.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183.0,508,M,,814023,EUR,886550400,D,24,24,False,69.0,63.0,4.0,2.0,52.0,54.0,11.0,15.0,3.0,7.0,,,,,90.0,81.0,7.2,6.0,0.0501,0.3414,0.00358791,1,,,,,3.0,2.0,7.0,1.0,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408610,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192.0,4026,M,mouctar_dkh,797306,EUR,850953600,D,12,12,False,50.0,44.0,12.0,9.0,39.0,43.0,5.0,7.0,,4.0,,,,,74.0,57.0,7.3,7.0,0.0,0.0,0.00211658,0,,,,2.0,1.0,2.0,3.0,,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10408610,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173.0,265,M,,828239,EUR,880070400,D,3,3,False,43.0,39.0,4.0,2.0,17.0,18.0,24.0,28.0,1.0,1.0,,,,,70.0,55.0,8.1,5.0,0.1074,0.645,0.233035,2,,3.0,2.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,True,1.0,4.0,,,,,,,,,,,,
10408610,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178.0,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,30.0,26.0,2.0,1.0,8.0,9.0,19.0,22.0,,2.0,,,,,90.0,46.0,8.4,8.0,0.1749,0.0,0.533981,2,,1.0,1.0,2.0,1.0,3.0,6.0,,2.0,2.0,2.0,2.0,,,2.0,3.0,,,,,,3.0,2.0,1.0,2.0,1.0,,,,,,,,
10408610,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178.0,876,M,,855830,EUR,949276800,M,6,6,False,61.0,55.0,11.0,8.0,25.0,27.0,32.0,40.0,,3.0,,,,,90.0,75.0,8.1,10.0,0.0775,0.0,0.1284,1,,6.0,2.0,2.0,1.0,3.0,5.0,,,,1.0,,,,,4.0,1.0,,,,,3.0,2.0,,1.0,,,,,,,,,
10408610,home,Valencia,Nico González,nico-gonzalez,N. González,M,14,186.0,19859,M,nico14,954056,EUR,1010016000,M,17,17,False,44.0,40.0,1.0,,14.0,16.0,26.0,29.0,,5.0,,,,,70.0,48.0,7.6,5.0,0.1834,0.0928,0.0650378,1,,1.0,,,2.0,,4.0,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
10408610,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182.0,950,M,,188405,EUR,790387200,F,11,11,False,40.0,34.0,2.0,2.0,9.0,11.0,25.0,31.0,,3.0,,,,,70.0,59.0,7.7,14.0,0.059,0.0327,0.0577539,3,,2.0,,2.0,1.0,6.0,7.0,1.0,2.0,1.0,1.0,,2.0,1.0,4.0,3.0,1.0,1.0,,,1.0,3.0,,1.0,,,,,1.0,,,,,
10408610,home,Valencia,Marcos André,marcos-andre,M. André,F,10,184.0,480,M,,880157,EUR,845769600,F,22,22,False,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,24.0,5.0,6.5,1.0,0.1417,0.0,0.0112514,1,,,,1.0,1.0,3.0,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178.0,22125,M,osamuellino,874705,EUR,945907200,F,16,16,False,35.0,33.0,,,10.0,11.0,23.0,26.0,,,,,,,90.0,52.0,7.5,9.0,0.4475,0.9042,0.184999,6,,2.0,,1.0,,8.0,3.0,1.0,2.0,1.0,2.0,,,,2.0,2.0,3.0,3.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,
10408610,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180.0,2868,M,,909119,EUR,942192000,F,19,19,True,20.0,18.0,1.0,1.0,6.0,7.0,12.0,13.0,,2.0,,,,,66.0,30.0,7.5,4.0,1.0403,0.8986,0.0221423,6,,,,,1.0,,3.0,,,,1.0,,,,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,
10408610,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183.0,461,M,,151138,EUR,732844800,D,20,20,True,14.0,8.0,2.0,,4.0,8.0,4.0,6.0,,1.0,,,,,20.0,17.0,6.4,6.0,0.0,0.0,0.00709737,0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176.0,1200,M,,845693,EUR,959644800,M,18,18,True,11.0,11.0,1.0,1.0,4.0,4.0,7.0,9.0,,,,,,,20.0,15.0,6.7,2.0,0.0,0.0,0.0133744,0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
10408610,home,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,ilaixmk,962890,EUR,1042934400,M,8,8,True,10.0,10.0,,,1.0,1.0,9.0,9.0,1.0,,,,,,18.0,12.0,5.4,1.0,0.0,0.0,0.0186908,0,,,,1.0,,4.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191.0,15807,M,,1144630,EUR,1088294400,D,33,33,True,14.0,14.0,,,12.0,12.0,2.0,2.0,,1.0,,,,,16.0,14.0,6.3,,0.0,0.0,0.00116008,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,Cristhian Mosquera,,,,,,,
10408610,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186.0,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Charlie Pérez,charlie-perez,C. Pérez,G,,,3,M,,996924,EUR,1023408000,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182.0,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190.0,733,M,,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187.0,5224,M,,124737,EUR,659577600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,home,Valencia,Tiago Ribeiro,tiago-ribeiro,T. Ribeiro,M,10,184.0,44,M,,1174486,EUR,1016064000,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiago Ribeiro,,,,,,,
10408610,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,466,M,,966637,EUR,1031529600,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408610,away,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,,604258,EUR,733881600,G,13,13,False,22.0,11.0,17.0,8.0,2.0,7.0,9.0,15.0,1.0,10.0,1.0,3.0,4.0,,90.0,34.0,4.5,12.0,0.0,0.0,0.0012991,0,-2.0853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
