match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_goals,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceCreated
11407415,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,22.0,7.0,18.0,3.0,7.0,11.0,11.0,1.0,1.0,2.0,8.0,3.0,4.0,1.0,2.0,2.0,90.0,36.0,7.5,16.0,8.114e-05,0,0.7839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407415,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,False,54.0,45.0,6.0,1.0,21.0,24.0,30.0,4.0,5.0,2.0,7.0,,,,,,90.0,64.0,6.8,12.0,0.0161611,0,,True,24.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407415,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,48.0,42.0,7.0,3.0,29.0,32.0,16.0,8.0,11.0,4.0,7.0,,,,,,90.0,59.0,7.5,6.0,0.00348544,0,,,13.0,2.0,4.0,,2.0,,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11407415,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,63.0,51.0,8.0,3.0,21.0,26.0,37.0,7.0,8.0,1.0,5.0,,,,,,90.0,73.0,7.3,12.0,0.0111055,2,,,30.0,5.0,6.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,0.0589,,,,,,,,,,,,,,,,,
11407415,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,44.0,44.0,1.0,1.0,21.0,21.0,26.0,,2.0,,5.0,,,,,,89.0,66.0,6.8,7.0,0.0335675,0,,,24.0,,4.0,3.0,,2.0,2.0,1.0,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11407415,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,75.0,63.0,5.0,2.0,22.0,23.0,53.0,3.0,5.0,1.0,9.0,,,,,,90.0,89.0,7.2,14.0,0.0292683,1,,,41.0,1.0,4.0,1.0,3.0,,,,2.0,1.0,,,,,,0.0279,1.0,,,2.0,1.0,0.0636,,,,,,,,,,,
11407415,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,73.0,64.0,6.0,5.0,21.0,23.0,51.0,1.0,3.0,2.0,10.0,,,,,,90.0,91.0,8.1,15.0,0.192298,1,,,43.0,1.0,5.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,,0.1451,1.0,,1.0,,1.0,0.585,ederson99,2.0,1.0,1.0,2.0,,,,,,
11407415,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,47.0,41.0,3.0,1.0,12.0,12.0,39.0,3.0,4.0,,6.0,,,,,,89.0,60.0,7.2,8.0,0.0525966,0,,,31.0,3.0,3.0,,,,,,1.0,1.0,,,,,,,4.0,2.0,,,,,,,,,1.0,,,,,,
11407415,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,32.0,27.0,2.0,1.0,9.0,9.0,24.0,,2.0,,2.0,,,,,,45.0,40.0,6.7,8.0,0.0288023,1,,,18.0,,5.0,1.0,,,2.0,2.0,,,,,,1.0,,0.0574,1.0,,,1.0,,,cdk,1.0,,,1.0,,,,,,
11407415,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,False,16.0,13.0,1.0,1.0,3.0,3.0,14.0,1.0,5.0,,3.0,,,,,,79.0,35.0,7.4,14.0,0.0167251,4,,,10.0,2.0,7.0,1.0,,8.0,1.0,3.0,2.0,2.0,,,,1.0,,0.3297,1.0,,,,3.0,0.7257,scamacca,2.0,1.0,,,1.0,,,,,
