match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded
11689343,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11689343,,,,,86,,,5,,,substitution,122155682.0,False,False,regular,,,,,,
11689343,,,,,82,,,9,,,substitution,122155644.0,False,True,regular,,,,,,
11689343,,,,,81,,,10,,,substitution,122155643.0,False,True,regular,,,,,,
11689343,,0.0,1.0,,81,,,10,,,goal,174029706.0,,False,penalty,penalty,277331.0,Alen Halilović,,,
11689343,,,,,79,,,12,,,card,120985465.0,,True,yellow,,101374.0,Roy Bakkenes,Roy Bakkenes,Foul,False
11689343,,,,,72,,,19,,,substitution,122155473.0,False,False,regular,,,,,,
11689343,,,,,72,,,19,,,substitution,122155472.0,False,False,regular,,,,,,
11689343,,,,,63,,,28,,,substitution,122155397.0,False,True,regular,,,,,,
11689343,,,,,46,,,45,,,substitution,122155353.0,False,False,regular,,,,,,
11689343,,,,,46,,,45,,,substitution,122155352.0,False,False,regular,,,,,,
11689343,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11689343,,,,,4,,,42,,,card,120985247.0,,False,yellow,,954812.0,Rosier Loreintz,Rosier Loreintz,Foul,False
11689343,,,,,-5,,,6,,,card,120985663.0,,True,yellow,,899783.0,Jerry Geurtsen,Jerry Geurtsen,,False
