match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_challengeLost,stat_accurateCross,stat_keyPass,stat_penaltyConceded,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
11689343,home,VV Sparta Nijkerk,Mathijs Swaneveld,mathijs-swaneveld,M. Swaneveld,G,196.0,2,M,983192,EUR,902016000.0,G,1,1,False,32.0,24.0,17.0,10.0,17.0,21.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,90.0,40.0,7.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Jerry Geurtsen,jerry-geurtsen,J. Geurtsen,M,,1,M,899783,EUR,797040000.0,D,2,2,False,16.0,12.0,4.0,3.0,9.0,11.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,,,,,,,81.0,23.0,6.5,5.0,0,Jerry,Geurtsen,6,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Janic Makizodila,janic-makizodila,J. Makizodila,D,196.0,3,M,899808,EUR,763516800.0,D,4,4,False,29.0,17.0,12.0,3.0,12.0,14.0,5.0,15.0,1.0,2.0,2.0,4.0,8.0,4.0,,,,,,90.0,46.0,7.0,14.0,2,Janic,Makizodila,4,2.0,,2.0,,True,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Wesley de Laat,wesley-de-laat,W. d. Laat,D,,1,M,899810,EUR,,D,5,5,False,43.0,25.0,11.0,6.0,21.0,32.0,4.0,11.0,1.0,2.0,3.0,5.0,3.0,8.0,,,,,,90.0,56.0,6.8,21.0,0,,,,2.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Thomas van Dijk,thomas-van-dijk,T. v. Dijk,D,,3,M,1154747,EUR,1032825600.0,D,14,14,False,15.0,8.0,3.0,1.0,5.0,9.0,3.0,7.0,,,3.0,4.0,1.0,5.0,,,,,,63.0,40.0,6.9,17.0,0,Thomas van Dijk,,14,,4.0,3.0,,,,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Roy Bakkenes,roy-bakkenes,R. Bakkenes,M,175.0,3,M,101374,EUR,658022400.0,M,17,17,False,41.0,28.0,7.0,2.0,13.0,18.0,17.0,29.0,1.0,1.0,3.0,5.0,1.0,11.0,,,,,,90.0,66.0,7.2,22.0,0,Roy,Bakkenes,17,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Kevin Sterling,kevin-sterling,K. Sterling,F,184.0,3,M,866090,EUR,683856000.0,M,49,49,False,16.0,7.0,4.0,1.0,3.0,4.0,4.0,14.0,,,6.0,3.0,,2.0,,,,,,90.0,32.0,6.0,20.0,0,,,,1.0,1.0,4.0,,,2.0,2.0,,1.0,5.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Raymond Huizing,huizing-raymond,R. Huizing,D,177.0,6,M,1019903,EUR,998352000.0,M,3,3,False,26.0,16.0,7.0,1.0,9.0,13.0,8.0,14.0,,,1.0,5.0,2.0,4.0,,,,,,90.0,50.0,7.5,17.0,1,,,3,,4.0,3.0,,,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,,1.0,2.0,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Omar El Ghazouani,omar-el-ghazouani,O. E. Ghazouani,F,,8,M,1411063,EUR,886464000.0,M,11,11,False,28.0,17.0,3.0,,9.0,11.0,8.0,18.0,,1.0,5.0,3.0,,5.0,,,,,,90.0,39.0,6.4,16.0,1,Omar El Ghazouani,,11,,1.0,2.0,,,3.0,1.0,,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,,
11689343,home,VV Sparta Nijkerk,Mark van der Weijden,mark-van-der-weijden,M. v. d. Weijden,F,184.0,14,M,1411671,EUR,837907200.0,F,9,9,False,26.0,16.0,3.0,,10.0,12.0,6.0,14.0,3.0,3.0,6.0,4.0,,5.0,,,,,,90.0,32.0,6.7,14.0,1,Mark van der Weijden,,9,,,3.0,,,2.0,1.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,
11689343,home,VV Sparta Nijkerk,Jesse Buitenhuis,jesse-buitenhuis,J. Buitenhuis,M,184.0,2,M,899836,EUR,844214400.0,F,8,8,False,23.0,14.0,2.0,,6.0,10.0,8.0,13.0,1.0,,4.0,6.0,1.0,8.0,,,,,,82.0,36.0,6.6,13.0,0,Jesse,Buitenhuis,10,,,4.0,5.0,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Kiyjano Hugo,kiyjano-hugo,K. Hugo,D,,3,M,1594409,EUR,950918400.0,M,18,18,True,13.0,4.0,3.0,,2.0,6.0,2.0,7.0,1.0,,5.0,6.0,,3.0,,,,,,27.0,26.0,6.5,12.0,0,Kiyjano,Hugo,18,1.0,3.0,,3.0,,,,,,1.0,,3.0,,3.0,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Christos Ibrahim,christos-ibrahim,C. Ibrahim,M,183.0,9,M,1084543,EUR,1024099200.0,M,15,15,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,,2.0,,,1.0,,,,,,9.0,4.0,6.4,2.0,0,Christos Ibrahim,,7,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Tyrone Fonville,tyron-fonville,T. Fonville,F,,3,M,899213,EUR,813283200.0,F,23,23,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,8.0,5.0,6.6,2.0,1,Tyrone,Fonville,23,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11689343,home,VV Sparta Nijkerk,Douwe Knevel,douwe-knevel,D. Knevel,G,,1,M,1594408,EUR,1026259200.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,Douwe,Knevel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Sem van Steenis,sem-van-steenis,S. v. Steenis,G,,2,M,1594432,EUR,1067212800.0,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,Sem,van Steenis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689343,home,VV Sparta Nijkerk,Laurens de Korte,laurens-de-korte,L. d. Korte,D,191.0,2,M,1154742,EUR,1006214400.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,Laurens de Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
