match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,captain,stat_totalContest,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyWon
11451131,home,Fatih Karagümrük,Matías Dituro,matias-dituro,M. Dituro,G,1,191,646,M,556884,EUR,547430400,G,1,1,False,38.0,34.0,15.0,12.0,30.0,32.0,4.0,6.0,2.0,10.0,1.0,4.0,1.0,4.0,2.0,2.0,90.0,55.0,8.5,4.0,0.0,0.0,0.00082286,0,0.8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Frédéric Veseli,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,False,29.0,25.0,5.0,2.0,13.0,14.0,12.0,19.0,1.0,2.0,,,,,,,90.0,45.0,6.9,8.0,0.0,0.0,0.0104945,0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,60.0,52.0,8.0,6.0,33.0,36.0,19.0,24.0,2.0,8.0,,,,,,,90.0,73.0,7.3,10.0,0.0,0.0,0.0181303,0,,,6.0,6.0,,3.0,1.0,,,,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,26,26,False,60.0,51.0,7.0,3.0,43.0,47.0,8.0,13.0,4.0,9.0,,,,,,,90.0,72.0,6.9,10.0,0.0,0.0,0.00389212,0,,,7.0,5.0,1.0,2.0,,,,,5.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,41.0,28.0,9.0,3.0,14.0,18.0,14.0,28.0,,4.0,,,,,,,90.0,77.0,7.1,25.0,0.0,0.0,0.00758819,0,,5.0,4.0,5.0,2.0,3.0,1.0,,,,,1.0,2.0,2.0,1.0,,1.0,3.0,,True,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Stefano Sturaro,stefano-sturaro,S. Sturaro,M,,181,209,M,148191,EUR,731635200,M,27,27,False,32.0,25.0,2.0,1.0,11.0,12.0,14.0,21.0,1.0,4.0,,,,,,,82.0,44.0,6.8,8.0,0.0,0.0,0.0117829,0,,1.0,4.0,4.0,,1.0,3.0,,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,False,16.0,14.0,2.0,2.0,9.0,9.0,5.0,7.0,,1.0,,,,,,,67.0,21.0,6.4,5.0,0.0,0.0,0.00496822,0,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,
11451131,home,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,20,175,536,M,52797,EUR,631756800,M,20,20,False,30.0,25.0,,,13.0,14.0,15.0,24.0,1.0,6.0,,,,,,,90.0,51.0,6.8,16.0,0.0362,0.0408,0.156891,2,,8.0,8.0,5.0,1.0,1.0,,1.0,,,,2.0,3.0,,3.0,5.0,,,,,2.0,,3.0,2.0,1.0,1.0,,,,,,,
11451131,home,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,19.0,15.0,1.0,,7.0,7.0,8.0,13.0,,4.0,,,,,,,56.0,30.0,6.5,10.0,0.0,0.0,0.0105519,0,,1.0,5.0,2.0,,,1.0,,,,,,4.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,
11451131,home,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,319,M,587962,EUR,713404800,M,15,15,False,17.0,12.0,2.0,1.0,3.0,3.0,9.0,16.0,1.0,3.0,,,,,,,90.0,37.0,6.9,16.0,0.0257,0.0,0.0685959,1,,2.0,4.0,4.0,1.0,,,,,,1.0,1.0,2.0,,7.0,,,,,,3.0,1.0,,3.0,1.0,,,,,,,,
