match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
14035872,home,RC Sporting Charleroi,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,21,21,False,17.0,7.0,2.0,,0.0,3.0,4.0,4.0,13.0,4.0,,,,85.0,33.0,6.9,15.0,0.0560218,,1,,0.0,-0.37,0.26,,,,10.0,14.0,10.0,1.0,,,,,3.0,2.0,2.0,1.0,,,,8.0,,,1.0,1.0,0.2004,0.04,,,,,,,1.0,,,,,
14035872,home,RC Sporting Charleroi,Massamba Sow,massamba-sow,M. Sow,D,44,,37,M,1898323,EUR,1086998400,D,44,44,True,17.0,13.0,4.0,1.0,0.0,8.0,10.0,5.0,7.0,3.0,2.0,,,45.0,23.0,6.4,5.0,0.00079249,,0,,0.01,0.01,-0.13,,,,1.0,2.0,2.0,,,,,,,,,,Massamba Sow,,,2.0,,,1.0,,,,,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Jules Gaudin,jules-gaudin,J. Gaudin,D,23,180.0,64,M,1119498,EUR,957830400,D,23,23,True,21.0,15.0,4.0,1.0,0.0,8.0,9.0,7.0,12.0,,2.0,,,22.0,34.0,6.8,10.0,0.0041125,,1,,0.02,0.02,-0.03,,1.0,,1.0,4.0,4.0,1.0,,2.0,,,1.0,3.0,1.0,,,,,1.0,,1.0,,,0.0195,-0.15,,,,,,,,1.0,,,,
14035872,home,RC Sporting Charleroi,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,F,25,25,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,22.0,16.0,5.9,5.0,0.00305508,,2,,-0.13,-0.32,-0.01,,1.0,,3.0,4.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,0.262,-0.64,,,,,,,,2.0,,,,
14035872,home,RC Sporting Charleroi,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190.0,2107,M,1130602,EUR,826675200,D,3,3,True,14.0,13.0,1.0,,0.0,4.0,5.0,9.0,9.0,,2.0,,,15.0,16.0,6.8,3.0,0.11627,,0,,0.3,-0.03,0.13,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Yassine Khalifi,yassine-khalifi,Y. Khalifi,M,40,175.0,1779,M,1126852,EUR,1123545600,M,40,40,True,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,1.0,1.0,,,12.0,15.0,6.6,3.0,0.00983528,,0,,0.01,0.01,-0.03,,,,,1.0,,,,1.0,,,,,,,Yassine Khalifi,,,,,1.0,,,,,,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Mohamed Koné,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Amine Boukamir,amine-boukamir,A. Boukamir,M,56,172.0,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Amine Boukamir,,,,,,,,,,,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035872,home,RC Sporting Charleroi,Alexandre Stanic,alexandre-stanic,A. Stanic,F,10,198.0,120,M,1388447,EUR,1104192000,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Alexandre Stanic,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Michael Verrips,michael-verrips,M. Verrips,G,34,195.0,102,M,583506,EUR,849571200,G,34,34,False,32.0,17.0,19.0,4.0,0.0,14.0,15.0,3.0,17.0,,10.0,1.0,1.0,90.0,41.0,6.1,15.0,0.00257239,0.0011,0,-0.9932,0.03,-0.01,-0.28,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
14035872,away,FCV Dender,Benjamin Fredrick,fredrick-benjamin,B. Fredrick,D,22,187.0,956,M,1470532,EUR,1117238400,D,22,22,False,31.0,21.0,4.0,1.0,0.0,11.0,13.0,10.0,18.0,1.0,2.0,,,83.0,52.0,5.7,14.0,0.03469,,0,,0.16,0.05,-0.41,,5.0,2.0,5.0,8.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,Benjamin Fredrick,,,,,2.0,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190.0,95,M,1086107,EUR,1042070400,D,5,5,False,60.0,52.0,7.0,5.0,0.0,42.0,46.0,10.0,14.0,4.0,3.0,,,90.0,73.0,6.2,11.0,0.00662325,,0,,-0.06,0.01,-0.49,,1.0,,,3.0,7.0,1.0,,,4.0,3.0,1.0,,,,Luc Marijnissen,,,3.0,,2.0,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192.0,41,M,793987,EUR,869788800,D,21,21,False,57.0,50.0,4.0,,0.0,47.0,50.0,3.0,7.0,7.0,1.0,,,90.0,71.0,6.9,8.0,0.00145609,,1,,0.0,0.01,-0.16,,,,4.0,7.0,8.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,7.0,2.0,,,,0.0158,-0.13,,,1.0,,0.0396,,,,,,,
14035872,away,FCV Dender,Luc De Fougerolles,luc-de-fougerolles,L. D. Fougerolles,D,44,183.0,331,M,1413129,EUR,1129075200,D,44,44,False,65.0,54.0,6.0,2.0,1.0,38.0,41.0,16.0,24.0,3.0,1.0,,,83.0,78.0,6.2,13.0,0.00738823,,0,,-0.56,0.09,-0.21,,1.0,,1.0,1.0,4.0,,,2.0,,,1.0,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
14035872,away,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180.0,86,M,1145225,EUR,1031011200,D,88,88,False,50.0,36.0,5.0,2.0,0.0,19.0,23.0,17.0,27.0,3.0,5.0,,,90.0,84.0,6.7,23.0,0.47455,,2,,0.4,0.2,-0.4,,4.0,2.0,,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,Fabio Ferraro,,,,1.0,1.0,1.0,1.0,0.06,-0.05,1.0,,1.0,,0.0572,,,,,,,
14035872,away,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176.0,69,M,1092285,EUR,1035417600,M,24,24,False,22.0,17.0,1.0,1.0,0.0,10.0,12.0,7.0,10.0,,7.0,,,58.0,35.0,5.9,10.0,0.00593805,,0,,-0.07,0.07,-0.45,,2.0,,,5.0,4.0,,,,3.0,3.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,
14035872,away,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,M,18,18,False,35.0,25.0,2.0,,0.0,19.0,26.0,6.0,9.0,2.0,3.0,,,90.0,46.0,6.3,13.0,0.0146283,,1,,0.04,0.0,-0.05,,,,3.0,6.0,4.0,1.0,,,,,1.0,,,,,,True,4.0,1.0,1.0,1.0,1.0,0.0294,-0.03,,,,,,,,,,,,
14035872,away,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187.0,1002,M,1100321,EUR,1104883200,M,17,17,False,24.0,16.0,1.0,,0.0,7.0,8.0,9.0,16.0,1.0,4.0,,,72.0,39.0,6.2,14.0,0.00581923,,1,,-0.19,0.18,-0.07,,,,,8.0,6.0,5.0,3.0,,,,2.0,2.0,2.0,,,,,1.0,,2.0,2.0,1.0,0.2077,0.04,,,,,,,1.0,,,,,
14035872,away,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181.0,280,M,1047536,EUR,954892800,F,77,77,False,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,2.0,,,58.0,16.0,6.6,8.0,0.0239414,,0,,-0.02,0.04,0.15,,2.0,1.0,2.0,4.0,4.0,1.0,,,2.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187.0,92,M,858926,EUR,882316800,F,16,16,False,25.0,22.0,,,0.0,10.0,11.0,12.0,14.0,,3.0,,,90.0,46.0,6.3,15.0,0.015755,,0,,-0.07,0.07,0.13,,6.0,,1.0,8.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,F,11,11,True,19.0,18.0,1.0,,0.0,6.0,6.0,12.0,13.0,,6.0,,,32.0,26.0,7.0,2.0,0.126731,,0,,0.19,0.13,0.13,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0ratmangoen
14035872,away,FCV Dender,Jordan Attah Kadiri,jordan-attah-kadiri,J. A. Kadiri,F,19,182.0,123,M,992166,EUR,952732800,F,19,19,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,,2.0,,,32.0,16.0,7.4,3.0,0.0314933,,3,,-0.14,,0.0,,,,3.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,0.1708,0.54,2.0,,2.0,1.0,0.5597,,,1.0,,,,
14035872,away,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173.0,47,M,1388443,EUR,1027382400,M,23,23,True,10.0,6.0,,,0.0,3.0,5.0,3.0,5.0,,2.0,,,18.0,12.0,6.3,5.0,0.00489162,,1,,0.0,,-0.07,,,,,,,,,,,,1.0,,,,Desmond Acquah,,,,,,,,0.0655,-0.16,,,,,,,,1.0,,,,
14035872,away,FCV Dender,Krzysztof Koton,krzysztof-koton,K. Kotoń,M,15,172.0,83,M,1512869,EUR,1053129600,M,15,15,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,14.0,5.0,6.5,,0.00180102,,0,,0.06,,-0.03,,,,1.0,2.0,1.0,,,,1.0,,,,1.0,,Krzysztof Koton,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Nail Moutha-Sebtaoui,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177.0,379,M,1502944,EUR,1132185600,D,67,67,True,8.0,7.0,1.0,,0.0,5.0,5.0,2.0,3.0,,,,,14.0,10.0,6.2,3.0,0.00087543,,0,,-0.01,0.02,-0.2,,,,,,,,,,,,2.0,,,,Nail Moutha-Sebtaoui,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184.0,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190.0,42,M,775019,EUR,837734400,D,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Kéres Masangu,keres-masangu,K. Masangu,M,6,185.0,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035872,away,FCV Dender,Amine Daali,amine-daali,A. Daali,M,45,178.0,22,,2236318,EUR,1082851200,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Amine Daali,,,,,,,,,,,,,,,,,,,,,
