match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goalAssist,stat_hitWoodwork
10352167,home,FV Illertissen,Maurice Strobel,maurice-strobel,M. Strobel,M,177.0,1,804198,EUR,834710400.0,F,12,12,False,16.0,11.0,2.0,1.0,4.0,5.0,7.0,12.0,,3.0,6.0,,,62.0,27.0,7.0,8.0,1,,,1.0,,3.0,4.0,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,
10352167,home,FV Illertissen,Nicola Della Schiava,nicola-della-schiava,N. D. Schiava,D,177.0,2,842191,EUR,867110400.0,D,3,3,True,8.0,7.0,2.0,2.0,4.0,5.0,3.0,3.0,,,2.0,,,33.0,26.0,6.1,11.0,0,3,M,,,3.0,3.0,,,1.0,1.0,,,,,,2.0,,Nicola,Della Schiava,3.0,,2.0,,,1.0,,,,,,,,
10352167,home,FV Illertissen,Jannik Wanner,jannik-wanner,J. Wanner,F,173.0,78,1087233,EUR,945648000.0,F,14,14,True,16.0,14.0,1.0,1.0,5.0,6.0,9.0,10.0,,,7.0,,,28.0,21.0,7.0,3.0,0,31,M,,,4.0,2.0,,,,,2.0,1.0,,,,,2.0,,,,,3.0,2.0,,,,1.0,,,,,,
10352167,home,FV Illertissen,Tim Bergmiller,tim-bergmiller,T. Bergmiller,F,,0,990120,EUR,,F,7,7,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,1.0,,,28.0,12.0,6.7,3.0,1,7,M,,,2.0,3.0,,,2.0,2.0,,,1.0,1.0,,,,Tim,Bergmiller,,,,,,2.0,,,,,,,,
10352167,home,FV Illertissen,Hannes Pöschl,hannes-poschl,H. Pöschl,F,,2,1389987,EUR,813974400.0,F,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,28.0,7.0,6.2,2.0,1,,,,,,,,,,,,,,,,,,Hannes Pöschl,,2.0,1.0,,,,,,,1.0,,,,,
10352167,home,FV Illertissen,Marco Golz,marco-golz,M. Golz,D,,0,1085316,EUR,,D,18,18,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,11.0,4.0,6.4,2.0,0,11,M,,,,,,,,,,,,,,,,Marco,Golz,,,,,,,,,,,,,,
10352167,home,FV Illertissen,Luka Nujic,luka-nujic,L. Nujic,G,,1,1141500,EUR,,G,28,28,True,,,,,,,,,,,,,,,,,,0,28,M,,,,,,,,,,,,,,,,Luka,Nujic,,,,,,,,,,,,,,
10352167,home,FV Illertissen,Elias Herzig,elias-herzig,E. Herzig,D,184.0,1,1048510,EUR,968544000.0,D,5,5,True,,,,,,,,,,,,,,,,,,0,5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352167,home,FV Illertissen,Yannick Egle,yannick-egle,Y. Egle,M,,1,1218033,EUR,953683200.0,M,22,22,True,,,,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,Yannick Egle,,,,,,,,,,,,,,,
10352167,home,FV Illertissen,Jan Konrad,jan-konrad,J. Konrad,M,,0,1389988,EUR,1022630400.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,15,M,,,,,,,,,,,,,,,,Jan Konrad,,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,190.0,27,96098,EUR,657763200.0,G,22,22,False,31.0,26.0,15.0,10.0,19.0,20.0,7.0,11.0,,,10.0,,1.0,90.0,38.0,7.3,5.0,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,182.0,76,168861,EUR,786844800.0,D,2,2,False,44.0,33.0,10.0,4.0,16.0,19.0,17.0,26.0,1.0,1.0,9.0,,,90.0,75.0,7.1,19.0,0,2,M,1.0,,2.0,3.0,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,194.0,321,254429,EUR,784080000.0,D,6,6,False,84.0,69.0,21.0,15.0,49.0,54.0,20.0,30.0,2.0,2.0,11.0,,,90.0,95.0,8.7,15.0,1,6,M,,,1.0,3.0,,,1.0,1.0,,,2.0,,1.0,,1.0,,,,1.0,,,True,,,,,1.0,1.0,,,
10352167,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,187.0,118,988252,EUR,952560000.0,D,4,4,False,68.0,58.0,14.0,9.0,43.0,47.0,15.0,21.0,,1.0,3.0,,,90.0,77.0,7.1,11.0,2,4,M,,,6.0,5.0,1.0,,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,1.0,,
10352167,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,185.0,79,311676,EUR,822614400.0,D,19,19,False,48.0,41.0,7.0,3.0,26.0,27.0,15.0,21.0,,1.0,4.0,,,90.0,69.0,7.0,10.0,0,19,M,,,3.0,4.0,1.0,,2.0,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,175.0,67,929806,EUR,962841600.0,M,16,16,False,34.0,25.0,1.0,,9.0,12.0,17.0,25.0,,2.0,5.0,,,67.0,55.0,7.2,20.0,1,8,M,3.0,1.0,8.0,7.0,,,2.0,2.0,3.0,1.0,2.0,,,,2.0,,,2.0,1.0,7.0,3.0,,1.0,,,,,,,,
10352167,away,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,187.0,42,940236,EUR,933811200.0,M,27,27,False,30.0,23.0,6.0,2.0,15.0,18.0,8.0,13.0,,,4.0,,,45.0,36.0,6.7,9.0,0,39,M,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,177.0,1026,836711,EUR,915408000.0,M,37,37,False,28.0,19.0,7.0,2.0,11.0,14.0,12.0,22.0,2.0,,5.0,,,90.0,50.0,7.8,17.0,3,19,M,8.0,4.0,7.0,4.0,,,3.0,1.0,2.0,1.0,1.0,,,,4.0,,,2.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,
10352167,away,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,186.0,60,122578,EUR,713923200.0,M,11,11,False,17.0,12.0,3.0,1.0,5.0,6.0,7.0,11.0,1.0,,4.0,,,45.0,24.0,6.7,8.0,1,,M,,,5.0,3.0,,1.0,1.0,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,
10352167,away,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,194.0,2513,228981,EUR,809827200.0,F,10,10,False,14.0,9.0,,,2.0,2.0,7.0,15.0,,,2.0,,,81.0,25.0,6.2,10.0,4,11,M,3.0,,9.0,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,5.0,,,,3.0,,,,2.0,2.0,,2.0,,,,,
10352167,away,1. FC Heidenheim,Christian Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,182.0,58,326695,EUR,830044800.0,F,24,24,False,25.0,19.0,3.0,1.0,4.0,4.0,15.0,22.0,,1.0,4.0,,,67.0,37.0,7.1,11.0,1,30,M,1.0,,5.0,4.0,,,,,2.0,2.0,,,,,2.0,Christian,Kühlwetter,3.0,1.0,4.0,4.0,,1.0,2.0,,,,,,,
10352167,away,1. FC Heidenheim,Andreas Geipl,andreas-geipl,A. Geipl,M,180.0,13,142221,EUR,703814400.0,M,8,8,True,20.0,17.0,1.0,1.0,8.0,10.0,9.0,10.0,,2.0,2.0,,,45.0,29.0,6.9,5.0,0,8,M,,,2.0,6.0,1.0,,3.0,1.0,,,2.0,,,1.0,,Andreas,Geipl,,,,,,1.0,,,,,,,,
10352167,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,186.0,110,845742,EUR,865814400.0,M,21,21,True,22.0,16.0,,,8.0,8.0,8.0,14.0,,,5.0,,,45.0,32.0,7.3,12.0,2,21,M,,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,1.0,,1.0,,,,
10352167,away,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,176.0,70,206620,EUR,810518400.0,M,17,17,True,14.0,10.0,1.0,,1.0,1.0,10.0,14.0,,,3.0,,,23.0,24.0,7.4,7.0,2,20,M,1.0,1.0,3.0,3.0,,,,,3.0,,,1.0,,1.0,,,,,1.0,5.0,2.0,,,,,,,,,1.0,1.0
10352167,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,190.0,163,933707,EUR,929145600.0,M,3,3,True,15.0,13.0,3.0,3.0,6.0,6.0,7.0,9.0,,,,,,23.0,17.0,6.5,2.0,0,3,M,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,185.0,104,842922,EUR,767491200.0,F,9,9,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,1.0,,,9.0,9.0,6.7,1.0,0,9,M,,,2.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,190.0,180,121908,EUR,668995200.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,22,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Marvin Rittmüller,marvin-rittmuller,M. Rittmüller,M,177.0,31,939669,EUR,920678400.0,D,18,18,True,,,,,,,,,,,,,,,,,,0,29,M,,,,,,,,,,,,,,,,Marvin,Rittmüller,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Dženis Burnić,dzenis-burnic,D. Burnić,M,185.0,723,844447,EUR,895795200.0,M,20,20,True,,,,,,,,,,,,,,,,,,0,7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352167,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,187.0,257,893962,EUR,939340800.0,D,33,33,True,,,,,,,,,,,,,,,,,,0,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
