match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
10385558,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12573,M,st_maximin,347010,EUR,858124800,F,10,10,False,24.0,18.0,,,5.0,5.0,13.0,19.0,2.0,,68.0,38.0,7.8,12.0,0.0581,0.3852,0.452102,1,,,1.0,,,,4.0,4.0,,2.0,,,1.0,2.0,6.0,,,,,,,,5.0,,,1.0,2.0,,1.0,,,,,,
10385558,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,True,5.0,4.0,,,1.0,2.0,3.0,3.0,,,22.0,10.0,6.9,2.0,0.2642,0.2146,0.00860647,2,,,,,,2.0,1.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,
10385558,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,9.0,3.0,,,2.0,3.0,1.0,6.0,3.0,,22.0,14.0,6.7,7.0,0.0,0.0,0.00138332,0,,,,,,,1.0,4.0,,,,,,,,,,,,4.0,2.0,,1.0,,,,,,,,,,,,
10385558,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,2.0,1.0,,,,,1.0,2.0,2.0,,10.0,4.0,7.4,2.0,0.4966,0.9259,0.00109812,1,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,
10385558,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,3.0,2.0,,,,,3.0,4.0,1.0,,12.0,8.0,6.8,2.0,0.0,0.0,0.195299,0,,,,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,
10385558,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,away,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,34.0,28.0,11.0,5.0,25.0,27.0,3.0,7.0,3.0,4.0,90.0,42.0,6.6,6.0,0.0,0.0,0.00106883,0,1.1522,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,
10385558,away,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,52.0,41.0,4.0,2.0,28.0,34.0,13.0,20.0,6.0,,90.0,69.0,6.6,13.0,0.0,0.0,0.0369612,0,,,,2.0,,,3.0,1.0,,,5.0,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,
10385558,away,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,43.0,36.0,5.0,2.0,24.0,27.0,12.0,16.0,5.0,,83.0,50.0,6.8,8.0,0.0,0.0,0.0097171,0,,,,,,2.0,1.0,2.0,,,3.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
10385558,away,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,51.0,42.0,6.0,4.0,28.0,32.0,14.0,19.0,9.0,,83.0,68.0,7.4,9.0,0.0,0.0,0.00318479,0,,,,,,1.0,4.0,6.0,1.0,,3.0,2.0,,,,1.0,,,2.0,4.0,3.0,2.0,1.0,,,,1.0,,,,,,,,
10385558,away,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,48.0,37.0,5.0,2.0,25.0,29.0,14.0,23.0,6.0,,90.0,73.0,6.7,18.0,0.0,0.0,0.0848527,0,,,,4.0,2.0,2.0,5.0,5.0,,,2.0,,1.0,,2.0,1.0,,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,
10385558,away,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,23.0,20.0,,,12.0,13.0,8.0,11.0,8.0,,82.0,44.0,6.5,11.0,0.0,0.0,0.0100965,0,,,,1.0,,2.0,11.0,8.0,1.0,,2.0,1.0,3.0,1.0,,4.0,,,,4.0,1.0,2.0,2.0,,,3.0,1.0,,,,,,,,
10385558,away,Manchester United,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8505,M,marcel7sabitzer,133908,EUR,763862400,M,15,15,False,28.0,23.0,2.0,2.0,13.0,14.0,10.0,15.0,5.0,,90.0,45.0,6.2,10.0,0.0922,0.0,0.00814531,1,,,,1.0,,,9.0,6.0,4.0,,2.0,1.0,1.0,3.0,,2.0,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,
10385558,away,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,20.0,17.0,,,6.0,7.0,11.0,15.0,7.0,,62.0,37.0,7.0,10.0,0.0916,0.0868,0.046397,2,,,,2.0,,,4.0,5.0,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,,5.0,,,,2.0,,1.0,,,,,,
10385558,away,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,44.0,32.0,5.0,3.0,18.0,22.0,15.0,23.0,3.0,,90.0,60.0,6.3,16.0,0.0,0.0,0.132907,0,,True,,1.0,1.0,,6.0,1.0,2.0,,1.0,2.0,1.0,,2.0,1.0,,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,1.0
10385558,away,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,25.0,19.0,1.0,1.0,6.0,8.0,13.0,18.0,4.0,,90.0,31.0,6.1,10.0,0.0,0.0,0.0191153,0,,,,1.0,,,4.0,,,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,
10385558,away,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,5.0,4.0,,,1.0,1.0,3.0,4.0,,,62.0,10.0,6.4,3.0,0.0738,0.0,0.00456017,1,,,,,,,3.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10385558,away,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,11.0,10.0,1.0,1.0,5.0,5.0,5.0,6.0,1.0,,28.0,16.0,6.6,2.0,0.0759,0.0,0.00227333,1,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
10385558,away,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,F,25,25,True,14.0,11.0,1.0,1.0,4.0,5.0,7.0,9.0,2.0,,28.0,23.0,6.5,6.0,0.0,0.0,0.00872282,0,,,,,,,4.0,3.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,4.0,,,,2.0,,,,,,,,
10385558,away,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,12.0,11.0,,,9.0,10.0,2.0,2.0,2.0,,8.0,16.0,6.8,1.0,0.0,0.0,0.00048479,0,,,,,,,,2.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
10385558,away,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,6.0,6.0,,,6.0,6.0,,,1.0,,13.0,11.0,6.7,,0.0934,0.0,2.074e-05,1,,,,,,1.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10385558,away,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,1.0,1.0,,,1.0,1.0,,,,,13.0,3.0,6.2,1.0,0.0,0.0,1.217e-05,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10385558,away,Manchester United,Nathan Bishop,,,nathan-bishop,N. Bishop,G,1,185,328,M,,875479,EUR,939945600,G,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,away,Manchester United,Jack Butland,,,jack-butland,J. Butland,G,1,196,712,M,,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,away,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385558,away,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
