match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_fouls,stat_unsuccessfulTouch,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,player_sofascoreId,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wonContest,stat_interceptionWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
14504827,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,F,10,10,False,41.0,26.0,3.0,1.0,0.0,8.0,10.0,18.0,31.0,4.0,,,,90.0,61.0,6.9,23.0,0.0804467,92.67461583818,11.0,47.985,15.645,,1,,0.28,0.27,0.35,,,2.0,9.0,4.0,13.0,7.0,,1.0,3.0,2.0,2.0,1.0,,14.486769826293,1.0,,3.0,3.0,,,0.0417,,-0.07,,1.0,Paqueta,,1.0,,,1.0,,,,,,,
14504827,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,17.0,13.0,1.0,,0.0,9.0,10.0,4.0,7.0,4.0,,,,40.0,24.0,6.9,4.0,0.00054647,18.084484076215,3.0,6.405,2.835,,0,,-0.01,0.01,0.29,,,,,1.0,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14504827,home,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,True,24.0,17.0,,,0.0,8.0,9.0,9.0,15.0,2.0,,,,45.0,45.0,6.4,9.0,0.0122375,106.42411703263,8.0,53.655,40.32,,0,,0.05,0.06,-0.14,,,1.0,1.0,,4.0,3.0,,,2.0,2.0,2.0,1.0,,61.7423579009,2.0,,2.0,,,,,,,1.0,1.0,awbissaka,,,,,,,,,,,,
14504827,home,West Ham United,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14539,M,1471764,EUR,1104192000,D,12,12,True,13.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,8.0,,,,,45.0,31.0,6.4,8.0,0.00805566,38.818441299219,4.0,25.725,15.96,,0,,0.01,0.01,-0.17,,El Hadji Malick Diouf,1.0,3.0,,3.0,3.0,,,1.0,2.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,
14504827,home,West Ham United,Callum Marshall,marshall-callum,C. Marshall,F,16,176,505,M,1394099,EUR,1101600000,F,50,50,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,29.0,6.0,6.3,3.0,5.908e-05,,,,,,0,,-0.09,,-0.01,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14504827,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,19.0,4.0,6.4,,0.00016217,,,,,,0,,0.0,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,,,,1.0,,,,
14504827,home,West Ham United,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,home,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,home,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183,468,M,1089582,EUR,1063324800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Freddie Potts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,home,West Ham United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,away,Brentford,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,1,1,False,28.0,24.0,13.0,9.0,0.0,18.0,18.0,6.0,10.0,5.0,2.0,,1.0,90.0,36.0,7.3,4.0,0.00206191,41.217313168937,8.0,13.335,5.88,0.2018,0,0.2026,0.17,0.02,0.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,caoimhinkelleher98,,,,,,,,,,,,
14504827,away,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,False,45.0,40.0,3.0,1.0,0.0,27.0,28.0,13.0,17.0,4.0,,,,90.0,76.0,8.1,16.0,0.716076,103.14264734201,18.0,-0.73499999999992,7.56,,0,,0.75,0.0,-0.04,,,6.0,,1.0,4.0,2.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,7.0,,5.0,1.0,,,,,,,,1.0,2.0,1.0,,,
14504827,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,64.0,55.0,7.0,1.0,0.0,44.0,47.0,11.0,17.0,2.0,,,,90.0,80.0,7.8,10.0,0.00435804,199.16430264412,23.0,91.455,20.37,,1,,-0.15,0.09,0.35,,,,1.0,5.0,1.0,8.0,,,8.0,1.0,,2.0,,,,1.0,,,,,0.0561,,-0.23,,,,True,1.0,,,,,,,,,,
14504827,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,45.0,41.0,2.0,1.0,0.0,34.0,36.0,7.0,9.0,2.0,,,,90.0,59.0,7.3,4.0,0.0037679,86.122137181657,9.0,48.93,16.59,,1,,0.12,0.05,0.38,,,,4.0,8.0,5.0,8.0,,,6.0,,,,,18.007890381719,1.0,1.0,1.0,,,,0.0915,,-0.41,,,,,1.0,,,,,,1.0,,,,
14504827,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,False,34.0,16.0,5.0,1.0,0.0,10.0,14.0,6.0,20.0,4.0,,,,90.0,60.0,7.4,24.0,0.019465,172.82190106879,14.0,112.245,27.405,,2,,-0.43,0.3,0.32,,,1.0,2.0,8.0,4.0,14.0,,1.0,2.0,4.0,3.0,2.0,,84.255379013659,3.0,,,2.0,,1.0,0.2328,,-0.47,,1.0,,,1.0,,,,,,,,,,
14504827,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,False,62.0,54.0,6.0,4.0,0.0,30.0,30.0,24.0,32.0,4.0,,,,90.0,80.0,7.5,12.0,0.232699,213.30510207555,18.0,141.54,34.23,,0,,0.27,0.27,0.28,,,,,,5.0,5.0,,4.0,1.0,3.0,3.0,1.0,,81.000567226206,3.0,1.0,2.0,,,,,4.0,,,,,,,,,,,1.0,1.0,,,,
14504827,away,Brentford,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,42694,EUR,645580800,M,6,6,False,77.0,69.0,8.0,5.0,0.0,47.0,50.0,22.0,27.0,6.0,,,,89.0,87.0,7.7,11.0,0.24322,137.6326994679,17.0,35.7,15.435,,0,,0.69,0.05,-0.02,,,3.0,,1.0,1.0,2.0,,,2.0,,,2.0,,,,,1.0,2.0,,,,1.0,,2.0,,jordanhenderson,,,,,,,,1.0,,,,
14504827,away,Brentford,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,19,19,False,20.0,14.0,2.0,,0.0,2.0,2.0,12.0,18.0,6.0,,,,76.0,36.0,6.3,13.0,0.0622986,80.823928200527,9.0,27.825,12.18,,5,,0.03,0.27,-0.07,,Dango Ouattara,1.0,3.0,5.0,9.0,6.0,2.0,3.0,1.0,,,1.0,,56.107215296,4.0,,,2.0,,2.0,0.3802,3.0,-0.58,,1.0,d.ouattara15,,2.0,1.0,,,,,,1.0,1.0,,
14504827,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,29.0,24.0,1.0,1.0,0.0,7.0,7.0,17.0,22.0,4.0,,,,75.0,48.0,7.1,16.0,0.254396,126.48454356316,14.0,90.405,24.885,,1,,0.41,0.25,0.0,,,12.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,,53.726096062935,3.0,,,2.0,,,0.0449,4.0,-0.16,5.0,,,,,1.0,,,0.5304,,,1.0,,,
14504827,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,False,21.0,16.0,1.0,,1.0,5.0,6.0,11.0,15.0,4.0,,,,90.0,39.0,6.9,10.0,0.141401,119.58278887558,11.0,69.3,27.825,,4,,0.09,0.28,0.16,,,,1.0,3.0,5.0,7.0,,5.0,1.0,1.0,1.0,,,77.475450194302,4.0,,2.0,3.0,,,0.4102,1.0,-0.67,,,,,3.0,1.0,,,0.0219,3.0,1.0,1.0,1.0,1.0,
14504827,away,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31181,M,1016907,EUR,993513600,F,9,9,False,18.0,12.0,,,0.0,2.0,3.0,10.0,15.0,3.0,,,,90.0,37.0,7.5,10.0,0.0163945,31.904033315544,5.0,1.26,8.295,,6,,-0.25,0.29,0.17,,,1.0,2.0,3.0,3.0,7.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,4.0,,2.0,0.8055,,0.39,1.0,,,,1.0,3.0,,2.0,0.4659,1.0,,,2.0,1.0,1.0
14504827,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,15.0,11.0,6.4,1.0,0.00052644,3.2684528450017,1.0,-2.94,-2.94,,0,,0.01,-0.03,0.0,,,,,,3.0,,,,2.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,
14504827,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,1.0,1.0,,,1.0,,,1.0,1.0,,,,,14.0,3.0,6.9,,0.0715353,25.067168986545,1.0,19.425,19.425,,1,,0.12,0.13,0.14,,,,,1.0,,1.0,,,1.0,,,,,25.067168986545,1.0,,,,,,0.0495,1.0,-0.22,,,,,1.0,,,,,,,,,,
14504827,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,1.0,,,,0.0,,,,1.0,,,,,6.0,2.0,7.5,1.0,,,,,,,1,,0.0,,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.3025,,0.52,,,,,,1.0,,,0.7318,,,,,,1.0
14504827,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,away,Brentford,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reissnelson,,,,,,,,,,,,
14504827,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504827,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_fabio.10,,,,,,,,,,,,
