match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_penaltyWon,stat_totalOffside,captain,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_aerialLost,stat_wonContest,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_goals
10382161,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,41.0,33.0,22.0,14.0,26.0,29.0,7.0,12.0,1.0,9.0,1.0,1.0,3.0,4.0,90.0,54.0,7.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,33.0,26.0,6.0,4.0,15.0,16.0,12.0,23.0,4.0,6.0,3.0,,,,90.0,57.0,6.9,16.0,1,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,47.0,39.0,10.0,5.0,26.0,31.0,13.0,16.0,6.0,6.0,,,,,90.0,62.0,6.7,10.0,2,,,6.0,,,4.0,4.0,3.0,,4.0,,,True,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Joost van Aken,joost-van-aken,J. v. Aken,D,,194,26,,339335,EUR,768787200,D,3,3,False,50.0,40.0,7.0,2.0,34.0,35.0,6.0,15.0,2.0,3.0,,,,,71.0,58.0,6.6,11.0,0,,,2.0,,,2.0,,,,1.0,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,34.0,31.0,1.0,1.0,17.0,18.0,14.0,17.0,4.0,6.0,1.0,,,,90.0,55.0,6.9,6.0,0,1.0,,2.0,1.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,
10382161,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,56.0,45.0,10.0,6.0,19.0,22.0,30.0,45.0,4.0,6.0,1.0,,,,90.0,82.0,7.1,22.0,2,11.0,4.0,3.0,,2.0,1.0,2.0,2.0,3.0,,,,,1.0,1.0,,,,,1.0,,1.0,,4.0,thomhaye,,,,,,,,,,,
10382161,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,27.0,21.0,1.0,,13.0,15.0,8.0,13.0,1.0,2.0,1.0,,,,60.0,32.0,6.4,7.0,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,18.0,15.0,,,4.0,5.0,11.0,14.0,,3.0,,,,,81.0,27.0,6.2,8.0,1,1.0,,3.0,1.0,,1.0,,,3.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10382161,home,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,False,21.0,14.0,,,3.0,4.0,11.0,17.0,7.0,2.0,3.0,,,,81.0,33.0,7.1,9.0,5,,,1.0,,,,,,2.0,,,,,4.0,,4.0,,,,,,1.0,,,,1.0,,,,,,,,,,
10382161,home,SC Heerenveen,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,M,9,9,False,14.0,12.0,1.0,1.0,6.0,6.0,6.0,8.0,4.0,4.0,1.0,,,,90.0,27.0,5.6,5.0,4,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,,
10382161,home,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,10.0,6.0,,,3.0,4.0,3.0,6.0,3.0,,1.0,,,,60.0,14.0,6.5,5.0,1,,,2.0,,1.0,,,,1.0,,,,,2.0,,,,Sydney,van Hooijdonk,,,2.0,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Tibor Halilović,tibor-halilovic,T. Halilović,M,7,176,395,M,843167,EUR,795484800,M,10,10,True,21.0,16.0,2.0,,7.0,7.0,9.0,15.0,3.0,3.0,,,,,30.0,35.0,6.9,7.0,2,1.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,29,29,True,14.0,11.0,1.0,,3.0,3.0,9.0,12.0,,1.0,,,,,30.0,23.0,6.6,5.0,3,1.0,1.0,4.0,,3.0,,,,1.0,2.0,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,
10382161,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,22.0,16.0,6.0,2.0,12.0,13.0,4.0,9.0,1.0,2.0,,,,,19.0,24.0,6.5,6.0,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Rami Kaib,rami-kaib,R. Kaib,M,24,178,374,M,834724,EUR,863049600,D,13,13,True,11.0,7.0,1.0,,2.0,4.0,6.0,8.0,,,,,,,9.0,16.0,7.0,5.0,0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
10382161,home,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,1.0,,,,,9.0,8.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382161,home,SC Heerenveen,Xavier Mous,xavier-mous,X. Mous,G,,188,36,,352328,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,home,SC Heerenveen,Alex Timossi Andersson,alex-timossi-andersson,A. T. Andersson,D,21,170,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382161,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,False,27.0,7.0,26.0,6.0,2.0,5.0,5.0,22.0,,8.0,,,1.0,2.0,90.0,34.0,7.8,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
10382161,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,38.0,29.0,5.0,3.0,13.0,16.0,16.0,27.0,3.0,7.0,2.0,,,,90.0,70.0,7.6,18.0,0,5.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,
