match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_shotValueNormalized,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_wonTackle,stat_totalOffside,stat_accurateCross,stat_totalContest,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_penaltyConceded
14288886,away,Casa Pia,Ricardo Batista,,,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,33.0,24.0,12.0,3.0,0.0,22.0,24.0,2.0,9.0,,,,8.0,,2.0,3.0,90.0,40.0,7.2,9.0,,0.00028356,24.913407920746,3.0,6.51,6.93,0.3714,0,0.4365,,0.04,-0.01,-0.03,0.35,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
14288886,away,Casa Pia,André Geraldes,,,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,False,26.0,20.0,1.0,,0.0,15.0,16.0,5.0,10.0,,,,1.0,,,,90.0,36.0,6.3,12.0,,0.00344517,42.589559222517,2.0,30.345,28.455,,0,,,-0.1,0.02,-0.15,,2.0,1.0,4.0,,2.0,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,
14288886,away,Casa Pia,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,62.0,53.0,11.0,4.0,0.0,45.0,48.0,8.0,14.0,2.0,2.0,,2.0,,,,90.0,71.0,6.4,9.0,,0.00194867,169.68403993947,23.0,119.49,13.02,,0,,,0.01,0.09,-0.04,,,2.0,2.0,,5.0,1.0,,,,,True,,1.0,,,,,,,,,,,,,,,,
14288886,away,Casa Pia,David Sousa,,,david-sousa,David Sousa,D,43,190,146,M,1015932,EUR,994204800,D,43,43,False,62.0,55.0,13.0,6.0,0.0,41.0,43.0,14.0,19.0,4.0,5.0,,1.0,,,,90.0,76.0,6.9,8.0,0.0804,0.0103535,98.893226042823,17.0,78.015,9.24,,1,,-0.17,0.26,0.06,-0.14,,,1.0,2.0,,7.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,0.7212,,,,,
14288886,away,Casa Pia,Abdu Conté,,,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,D,5,5,False,36.0,24.0,6.0,,0.0,16.0,20.0,8.0,16.0,,4.0,,1.0,,,,90.0,68.0,6.9,26.0,,0.504034,49.154218593497,8.0,17.325,9.24,,0,,,0.54,0.03,-0.28,,10.0,,2.0,2.0,1.0,,2.0,1.0,,,,,,,,2.0,,4.0,2.0,,2.0,,,,2.0,,,,1.0
14288886,away,Casa Pia,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,42,42,False,35.0,34.0,2.0,2.0,0.0,27.0,27.0,7.0,8.0,,1.0,,4.0,,,,69.0,37.0,6.5,1.0,,0.042351,28.953379563622,5.0,15.75,4.515,,0,,,0.02,0.01,-0.07,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
14288886,away,Casa Pia,Gaizka Larrazabal,,,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,18.0,13.0,4.0,,1.0,7.0,8.0,6.0,10.0,2.0,6.0,2.0,5.0,,,,87.0,42.0,8.1,10.0,0.2318,0.264292,111.46561960987,11.0,25.41,22.68,,4,,0.49,0.3,0.13,0.18,,3.0,2.0,5.0,1.0,3.0,1.0,4.0,,41.090418357548,2.0,,,,1.0,1.0,2.0,,2.0,2.0,,,,2.0,0.681,2.0,1.0,1.0,,
14288886,away,Casa Pia,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195,490,M,1010846,EUR,978480000,M,20,20,False,20.0,18.0,,,0.0,10.0,10.0,8.0,10.0,2.0,3.0,,3.0,,,,81.0,29.0,6.4,4.0,0.064,0.00934195,57.64846332355,9.0,13.335,9.03,,1,,-0.16,-0.04,0.08,-0.04,,,2.0,3.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,0.0572,,,,,
14288886,away,Casa Pia,Renato Nhaga,Renato Nhaga,,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,74,74,False,23.0,16.0,2.0,1.0,0.0,7.0,9.0,9.0,14.0,,8.0,,5.0,,,,90.0,38.0,7.7,12.0,0.1315,0.014615,105.11958895964,10.0,24.465,32.13,,1,,0.53,-0.01,0.04,-0.11,,,1.0,8.0,1.0,,,2.0,5.0,32.275385357885,1.0,,,,3.0,3.0,2.0,,,4.0,,3.0,,1.0,0.7769,1.0,,1.0,,
14288886,away,Casa Pia,Jérémy Livolant,,,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,M,29,29,False,28.0,22.0,1.0,,1.0,9.0,11.0,13.0,17.0,3.0,7.0,2.0,5.0,,,,87.0,48.0,6.9,13.0,0.2614,0.175895,77.431103712933,10.0,30.66,16.17,,3,,-0.35,0.21,-0.32,-0.04,,3.0,4.0,6.0,,,1.0,,1.0,,,,1.0,,2.0,4.0,,,1.0,2.0,,,,,,1.0,,,,
14288886,away,Casa Pia,Dailon Rocha Livramento,,,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,10,10,False,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,1.0,,3.0,,,,69.0,15.0,6.1,2.0,0.2534,0.0183991,11.177944192949,2.0,-1.05,1.68,,1,,-0.55,0.02,-0.09,0.13,,,5.0,6.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,
14288886,away,Casa Pia,Rafael Brito,,,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,True,7.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,,2.0,,,,,,21.0,12.0,7.0,2.0,,0.00215144,4.6529733504502,1.0,-0.94500000000001,-0.94500000000001,,0,,,0.11,-0.04,0.2,,,,,,1.0,1.0,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,
14288886,away,Casa Pia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,True,7.0,5.0,,,0.0,,1.0,5.0,6.0,2.0,2.0,,2.0,,,,21.0,11.0,6.3,4.0,,0.00667368,16.551347805985,4.0,-6.72,3.045,,0,,,0.02,-0.23,-0.01,,1.0,3.0,5.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
14288886,away,Casa Pia,Miguel Sousa,,,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,9.0,6.0,6.4,3.0,,0.00016637,44.681570261127,1.0,41.265,41.265,,0,,,0.01,0.09,-0.04,,1.0,,2.0,,,,,1.0,44.681570261127,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
14288886,away,Casa Pia,João Goulart,,,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,1.0,,,,,11.0,6.0,6.5,2.0,0.1775,0.00074543,5.4526162527726,1.0,2.1,2.1,,1,,-0.28,-0.01,0.0,0.14,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288886,away,Casa Pia,Kevin Prieto,,,kevin-prieto,K. Prieto,D,19,184,57,M,1464186,EUR,1056672000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,11.0,4.0,6.4,1.0,,0.00019264,11.70205553771,2.0,2.31,6.72,,0,,,-0.02,-0.06,-0.04,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
14288886,away,Casa Pia,Patrick Sequeira,,,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288886,away,Casa Pia,Kelian Nsona,,,kelian-nsona,K. Nsona,M,7,189,382,M,980407,EUR,1021075200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288886,away,Casa Pia,Xander Severina,Xander Severina,,xander-severina,X. Severina,M,7,185,249,M,1110159,EUR,987033600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288886,away,Casa Pia,Claudio Mendes,,,claudio-mendes,C. Mendes,F,99,186,109,M,1012448,EUR,976233600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
