match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_challengeLost,stat_goals,stat_penaltyMiss,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_lastManTackle
14065703,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,27.0,23.0,9.0,5.0,0.0,23.0,25.0,2.0,3.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,90.0,40.0,7.0,4.0,0.00010577,0.4205,0,-0.6526,0.03,0.02,-0.23,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,49.0,46.0,4.0,3.0,0.0,26.0,27.0,22.0,3.0,4.0,,,,,,,90.0,71.0,6.5,9.0,0.085553,,0,,0.37,0.0,-0.28,,20.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183,1100,M,,1131448,EUR,1041465600,D,4,4,False,93.0,89.0,3.0,1.0,0.0,56.0,58.0,35.0,5.0,3.0,1.0,,,,,,90.0,105.0,6.5,6.0,0.208597,,0,,0.35,-0.33,-0.43,,33.0,,,2.0,4.0,,1.0,,,,,1.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,97.0,92.0,7.0,3.0,0.0,60.0,60.0,37.0,4.0,1.0,,,,,,,90.0,105.0,7.1,5.0,0.0111677,,1,,0.26,0.25,-0.28,,32.0,,,,6.0,,,,,,,,,,4.0,1.0,1.0,1.0,True,1.0,1.0,0.075,0.0778,0.16,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,,558320,EUR,821318400,D,6,6,False,35.0,34.0,1.0,,0.0,21.0,21.0,14.0,2.0,,,,,,,,89.0,45.0,6.1,2.0,0.00795622,,1,,-0.05,-0.35,-0.28,,13.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,0.0266,,-0.09,2.0,1.0,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,,867441,EUR,967680000,M,8,8,False,80.0,76.0,1.0,1.0,0.0,39.0,40.0,40.0,,2.0,,,,,,,90.0,85.0,6.9,5.0,0.0231107,,0,,0.17,0.13,-0.07,,37.0,,,1.0,3.0,,,2.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14065703,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,96.0,86.0,3.0,1.0,0.0,32.0,33.0,63.0,2.0,3.0,,,,,,,90.0,106.0,8.1,13.0,0.0375579,,2,,0.32,0.3,-0.14,,54.0,1.0,,3.0,3.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,0.0325,0.1218,0.54,,1.0,,2.0,1.0,,,,,,,,,
14065703,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,43.0,34.0,4.0,4.0,2.0,6.0,6.0,37.0,,2.0,,,,,,,90.0,61.0,9.0,16.0,0.198613,,2,,0.63,0.26,-0.2,,28.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,2.0,,3.0,,1.0,1.0,1.5768,0.7997,-0.62,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
14065703,home,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,amine_gouiri,859026,EUR,950659200,M,9,9,False,25.0,22.0,,,0.0,3.0,4.0,21.0,,2.0,1.0,,,,,,89.0,39.0,6.6,10.0,0.131377,,1,,0.17,0.12,-0.23,,19.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,2.0,,1.0,1.0,0.123,0.2558,0.09,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,False,20.0,17.0,1.0,,0.0,6.0,6.0,14.0,,,,,,,,,63.0,24.0,6.4,3.0,0.0114577,,0,,-0.11,0.03,-0.15,,11.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14065703,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,97,97,False,14.0,12.0,,,0.0,6.0,7.0,7.0,,1.0,,,,,,,74.0,20.0,9.8,4.0,0.0759287,,3,,0.0,0.57,-0.01,,6.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,2.0,0.9668,1.1468,0.88,,1.0,,,2.0,,1.0,1.0,,,,,,
14065703,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,9.0,7.0,1.0,,2.0,,,9.0,,1.0,,,,,,,27.0,12.0,7.5,2.0,0.0117902,,0,,-0.27,0.27,0.14,,7.0,,,,3.0,,1.0,2.0,2.0,,,2.0,Bilal,Nadir,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
14065703,home,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185,6871,M,,1514800,EUR,1171670400,F,34,34,True,1.0,,,,0.0,,,1.0,,,,,,,,,16.0,7.0,8.2,2.0,,,1,,-0.11,0.35,-0.03,,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,0.0248,0.061,0.52,,,1.0,,1.0,,,1.0,,,,,,
14065703,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178,1351,M,,1823916,EUR,1196380800,M,50,50,True,1.0,1.0,,,0.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,0.0102222,,0,,,,,,1.0,,,,,,,,,,,,Darryl Bakola,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Théo Vermot,theo-vermot,T. Vermot,G,92,190,121,M,,952626,EUR,854323200,G,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Théo,Vermot,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,home,Olympique de Marseille,Keyliane Abdallah,keyliane-abdallah,K. Abdallah,F,48,185,378,,,1844117,EUR,1144195200,F,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Keyliane Abdallah,,,,,,,,,,,,,,,,,,,,,,,,,
14065703,away,Paris FC,Obed Nkambadio,obed-nkambadio,O. Nkambadio,G,16,190,499,M,,1015872,EUR,1044576000,G,16,16,False,30.0,25.0,9.0,4.0,0.0,24.0,26.0,4.0,1.0,8.0,,,2.0,2.0,,,90.0,40.0,5.4,5.0,0.00024072,0.7391,0,-2.537,0.08,0.03,-0.78,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
