match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_challengeLost
14035906,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,26.0,25.0,3.0,2.0,0.0,24.0,24.0,1.0,2.0,1.0,10.0,1.0,1.0,8.0,8.0,90.0,40.0,8.7,2.0,0.00046952,0.9124,0,1.9352,0.07,0.02,-0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035906,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,False,48.0,42.0,1.0,1.0,0.0,14.0,15.0,28.0,33.0,8.0,4.0,1.0,,,,90.0,88.0,7.9,18.0,0.0341625,,3,,-0.12,0.07,-0.07,,5.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,0.0821,0.0637,1.0,0.54,,,,,,,,,,,,,
14035906,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,61.0,59.0,5.0,5.0,0.0,29.0,30.0,30.0,31.0,4.0,,,,,,90.0,71.0,7.3,2.0,0.0143774,,1,,0.33,0.15,0.0,,,,3.0,,,,1.0,,,,7.0,1.0,1.0,1.0,,0.1588,,1.0,-0.37,,,,,,,,,,,,,
14035906,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,75.0,70.0,18.0,16.0,0.0,42.0,43.0,28.0,32.0,7.0,4.0,1.0,,,,90.0,92.0,7.7,6.0,0.0348992,,0,,0.28,0.14,-0.02,,,,2.0,1.0,,,,,,,7.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
14035906,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,D,19,19,False,63.0,51.0,8.0,5.0,0.0,23.0,26.0,28.0,37.0,1.0,7.0,1.0,,,,90.0,85.0,6.5,17.0,0.0642155,,3,,0.12,0.12,-0.19,,5.0,,,2.0,,,,2.0,,,1.0,,,,,0.0537,0.1532,1.0,-0.12,2.0,1.0,1.0,1.0,,,,,,,,,
14035906,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,57.0,50.0,5.0,3.0,0.0,19.0,20.0,31.0,37.0,6.0,13.0,1.0,,,,89.0,71.0,7.2,12.0,0.042333,,0,,0.24,0.22,0.41,,1.0,,,4.0,2.0,3.0,,,1.0,,,1.0,3.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,
14035906,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,86.0,66.0,17.0,9.0,0.0,23.0,28.0,43.0,58.0,11.0,5.0,1.0,,,,90.0,108.0,8.7,23.0,0.170218,,3,,0.57,0.17,0.23,,,6.0,7.0,7.0,,,,1.0,,1.0,5.0,,3.0,1.0,1.0,0.569,0.9285,1.0,0.43,2.0,,2.0,,,,True,,,,,,
14035906,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,7,7,False,62.0,52.0,6.0,5.0,1.0,13.0,13.0,39.0,49.0,1.0,2.0,,,,,72.0,81.0,8.1,20.0,0.590817,,3,,0.98,-0.09,-0.08,,8.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,0.1011,0.0259,5.0,-0.07,,3.0,1.0,,1.0,,,1.0,,,,,
14035906,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,19.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,13.0,3.0,3.0,3.0,,,,62.0,37.0,6.4,9.0,0.0273412,,4,,-0.11,0.18,-0.07,,3.0,,,4.0,2.0,1.0,1.0,1.0,,,,2.0,,,,0.1614,0.0724,1.0,-0.17,1.0,,2.0,1.0,,,,,,,,,
14035906,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,M,32,32,False,21.0,17.0,,,0.0,6.0,8.0,11.0,13.0,5.0,3.0,4.0,,,,62.0,39.0,6.7,12.0,0.0708864,,2,,0.22,-0.51,-0.08,,1.0,1.0,,5.0,2.0,2.0,,,,,,,1.0,1.0,4.0,0.1141,,1.0,-0.22,,1.0,2.0,,,,,,,,,,
14035906,home,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,False,12.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,9.0,1.0,,,,,,62.0,19.0,6.0,4.0,0.0409915,,2,,-0.43,-0.52,-0.01,,,3.0,,6.0,2.0,,,,,,,,1.0,,,0.2809,,1.0,0.01,1.0,,2.0,,,,,,,,,,
14035906,home,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,True,11.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,10.0,3.0,,,,,,28.0,18.0,6.4,4.0,0.00889629,,1,,-0.16,-0.16,0.14,,,3.0,,5.0,,2.0,1.0,,,,,,2.0,2.0,1.0,0.0875,,,-0.52,1.0,,,,1.0,,,,,,,,
14035906,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,True,13.0,9.0,,,1.0,2.0,2.0,7.0,11.0,,1.0,,,,,28.0,19.0,6.7,6.0,0.020106,,0,,0.25,0.23,0.13,,1.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
14035906,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,7.0,6.0,1.0,1.0,0.0,,1.0,6.0,6.0,3.0,2.0,1.0,,,,28.0,15.0,6.5,2.0,0.00363502,,3,,0.0,0.41,0.13,,,2.0,2.0,3.0,,1.0,1.0,2.0,,,,,,,,0.5802,0.2244,,-0.72,,,,,,,,,2.0,,,,
14035906,home,KRC Genk,Junya Ito,,,junya-ito,J. Ito,M,10,176,4884,M,783278,EUR,731635200,F,10,10,True,15.0,12.0,2.0,2.0,0.0,2.0,2.0,10.0,13.0,1.0,3.0,,,,,18.0,23.0,7.1,6.0,0.254067,,0,,0.37,0.3,-0.01,,5.0,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,3.0,,,1.0,,,1.0,,ItouJky,,,
14035906,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,1.0,,,,,1.0,4.0,,1.0,7.575e-05,,0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,
14035906,home,KRC Genk,Lucca Brughmans,Lucca Kiaba Mounganga,,lucca-kiaba-mounganga,L. Brughmans,G,28,197,393,M,1529975,EUR,1214524800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035906,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joriskayembe23,,,
14035906,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035906,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035906,away,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,False,30.0,16.0,27.0,13.0,0.0,5.0,7.0,11.0,23.0,,9.0,,1.0,2.0,6.0,90.0,42.0,7.3,14.0,0.00319235,0.4232,0,-0.5319,0.13,0.01,-0.07,0.31,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
14035906,away,FCV Dender,Benjamin Fredrick,Benjamin Fredrick,,fredrick-benjamin,B. Fredrick,D,22,187,956,M,1470532,EUR,1117238400,D,22,22,False,9.0,7.0,,,0.0,5.0,6.0,2.0,3.0,2.0,,,,,,45.0,18.0,6.1,4.0,0.00027632,,0,,-0.04,0.01,-0.11,,1.0,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,
