match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded,from,confirmed
12451058,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12451058,,4.0,2.0,,90,3.0,,1,,,goal,189248645.0,True,regular,1102503.0,Ahmadou Bamba Dieng,,,,,,,
12451058,,,,,90,2.0,,1,,,substitution,123223103.0,True,regular,,,False,,,,,,
12451058,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,
12451058,,,,,84,,,7,,,substitution,123223040.0,True,regular,,,False,,,,,,
12451058,,,,,78,,,13,,,substitution,123222965.0,False,regular,,,False,,,,,,
12451058,,,,,77,,,14,,,substitution,123222964.0,True,regular,,,False,,,,,,
12451058,,,,,71,,,20,,,card,121671034.0,False,yellow,816810.0,Mathieu Cafaro,,,Mathieu Cafaro,Foul,False,,
12451058,,3.0,2.0,,69,,,22,,,goal,189245751.0,True,penalty,880775.0,Ibrahima Niane,,,,,,penalty,
12451058,,,,,65,,,26,,,substitution,123222833.0,False,regular,,,False,,,,,,
12451058,,,,,65,,,26,,,substitution,123222831.0,False,regular,,,False,,,,,,
12451058,,,,,65,,,26,,,substitution,123222832.0,False,regular,,,False,,,,,,
12451058,,2.0,2.0,,57,,,34,,,goal,189244542.0,False,regular,921369.0,Zuriko Davitashvili,,,,,,,
12451058,,,,,46,,,45,,,substitution,123222660.0,False,regular,,,False,,,,,,
12451058,,,,,46,,,45,,,substitution,123222659.0,True,regular,,,False,,,,,,
12451058,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12451058,,,,,45,0.0,,1,,,injuryTime,,,,,,,8.0,,,,,
12451058,,2.0,1.0,,39,,,7,,,goal,189239708.0,True,regular,156004.0,Jean-Eudes Aholou,,,,,,,
12451058,,,,,38,,,8,,,card,121670481.0,False,yellow,1138352.0,Augustine Boakye,,,Augustine Boakye,Foul,False,,
12451058,,,,,34,,,12,,,card,121670430.0,True,yellow,1195241.0,Yassin Belkhdim,,,Yassin Belkhdim,Foul,False,,
12451058,,,,,29,,,17,,,card,121670357.0,False,yellow,178721.0,Yunis Abdelhamid,,,Yunis Abdelhamid,Foul,False,,
12451058,,1.0,1.0,,16,,,30,,,goal,189237096.0,False,penalty,921369.0,Zuriko Davitashvili,,,,,,penalty,
12451058,,,,,15,,,31,,,varDecision,29010.0,False,goalAwarded,1138352.0,Augustine Boakye,,,,,,,False
12451058,,1.0,0.0,,7,,,39,,,goal,189235878.0,True,regular,945830.0,Himad Abdelli,,,,,,,
