match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_wasFouled,player_sofascoreId,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_goodHighClaim,stat_goals,stat_goalAssist
11958579,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,518,M,358694,EUR,850435200,G,1,1,False,28.0,21.0,11.0,5.0,19.0,20.0,2.0,8.0,6.0,3.0,4.0,1.0,90.0,36.0,6.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958579,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,46.0,35.0,2.0,1.0,7.0,12.0,31.0,46.0,7.0,,,,90.0,94.0,7.2,27.0,1,12.0,3.0,1.0,1.0,6.0,9.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,5.0,2.0,,,,,,,,,,,,,,,,,
11958579,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,54.0,46.0,9.0,5.0,28.0,29.0,18.0,25.0,8.0,,,,71.0,59.0,6.7,9.0,1,,,1.0,3.0,3.0,5.0,1.0,,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11958579,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,546,M,118179,EUR,560390400,D,13,13,False,68.0,61.0,14.0,11.0,31.0,34.0,30.0,34.0,7.0,,,,90.0,76.0,7.0,7.0,0,,,2.0,1.0,3.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,True,,,,,,,,,,,,
11958579,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2855,M,803174,EUR,870998400,D,33,33,False,54.0,48.0,5.0,4.0,21.0,23.0,28.0,35.0,8.0,,,,90.0,86.0,7.2,14.0,2,4.0,1.0,,1.0,2.0,6.0,,1.0,3.0,2.0,,1.0,2.0,3.0,2.0,,,3.0,3.0,,,1.0,1.0,,,,,,,,,,
11958579,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,357,M,365802,EUR,791164800,M,6,6,False,34.0,26.0,,,5.0,9.0,23.0,29.0,2.0,,,,71.0,52.0,6.7,15.0,0,4.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,,2.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,
11958579,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,28,28,False,55.0,48.0,4.0,,21.0,22.0,28.0,35.0,8.0,,,,90.0,73.0,6.9,11.0,0,2.0,1.0,,,4.0,8.0,1.0,1.0,1.0,,,,1.0,5.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,
11958579,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4930,M,355528,EUR,858988800,M,8,8,False,20.0,15.0,2.0,1.0,2.0,3.0,13.0,18.0,2.0,,,,45.0,26.0,6.8,7.0,0,1.0,,,,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
11958579,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,18,18,False,27.0,22.0,4.0,1.0,8.0,8.0,17.0,28.0,3.0,,,,65.0,44.0,6.6,14.0,1,9.0,3.0,1.0,,4.0,1.0,,1.0,2.0,,,1.0,,,,3.0,,,,,,,,,1.0,andreaspereira,,,,,,,
11958579,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1214,M,151499,EUR,728611200,M,14,14,False,29.0,25.0,2.0,1.0,4.0,4.0,22.0,29.0,3.0,,,,71.0,44.0,7.0,10.0,1,4.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,
